firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
18338,39372,39374,39375,0,22,0,0,26,25,2120101,0,0,0,65,1,78,0,0,0,59,0,1283,0,46,18,55,62,0,0,0,58,10,0,59,31,53,58,6,0,55,58,231102,60,2028,54,55,48,0,-1,1,560,59,70,0,172,3,0,14,59,86,150860,12,0,0,56,56,64,1280,0,65,0,1,0,0,82,0,242414,6,55,1,-1,57,68,2,0,0,0,0,62,71,57,56,0,-1,0,1,6,9,0,1,0,16,161885,1,0,155,2,0,3,66,3,0,43,242414,0,12,0,1,0,58,4,0,58,501,3,0,0,0,5,0,0,0,30,0,1,0,70,63,0,23,57,0,0,0
35809,20888,20888,0,0,0,0,0,9,5,1360101,0,0,29,60,1,90,0,0,0,55,0,1066,2,71,12,62,40,0,0,0,36,15,0,71,31,73,76,13,0,71,69,220101,59,2028,47,76,73,0,-1,0,1016,76,80,0,163,0,0,7,34,29,152658,3,0,0,71,49,48,35651584,0,62,1,2,0,0,95,0,242418,12,69,1,-1,72,35,1,0,0,0,0,67,89,66,54,0,-1,0,2,13,9,0,1,0,0,161760,0,0,117,1,0,2,59,2,0,61,242418,0,5,0,1,2048,44,9,0,73,503,2,0,3,0,10,0,0,0,30,0,7,0,84,68,0,-1,32,0,0,0
4569,27252,27252,0,0,0,0,0,0,38,2010101,0,0,289,45,1,86,0,0,0,61,0,617,0,27,16,48,51,0,0,0,50,8,0,21,31,57,64,9,0,58,50,232001,54,2027,61,64,25,0,-1,0,1019,66,86,0,183,3,0,25,57,310,151818,27,0,0,62,56,63,0,0,72,0,2,0,0,82,0,242419,13,27,1,-1,55,37,2,0,0,0,0,42,88,53,50,0,-1,0,0,8,9,0,1,0,7,161742,1,0,139,1,0,4,69,3,0,64,242419,0,12,0,2,0,58,9,0,64,503,3,0,0,0,9,0,16,0,30,0,1,0,87,23,0,-1,53,1,0,0
6144,38999,38999,0,22,23,0,0,33,31,1450101,0,5,0,60,1,77,0,0,0,63,0,55,0,58,14,63,56,0,0,0,60,6,0,55,31,57,70,7,0,63,64,223101,65,2026,61,66,54,0,-1,0,2022,67,65,0,182,3,0,12,59,31,152507,18,0,0,67,62,65,0,1,72,0,2,0,0,71,0,242423,14,55,1,-1,67,58,2,0,0,0,0,58,69,63,51,0,-1,0,0,7,1,0,1,0,0,160789,1,0,14,1,0,3,61,2,0,71,242423,0,11,0,2,0,61,2,0,65,501,3,0,0,0,1,2,0,0,30,0,1,0,67,52,0,-1,60,0,0,3
10319,6776,6776,0,0,0,0,0,30,27,2310101,6,0,27,79,1,85,0,0,0,73,0,71,0,43,-1,68,74,0,0,0,70,8,0,38,31,73,74,10,0,73,76,230101,70,2026,70,76,38,0,-1,0,1033,77,75,0,171,3,0,27,74,131,151655,16,0,0,76,69,74,35651584,2,76,0,6,0,0,83,0,242426,5,43,1,-1,66,70,2,0,0,0,0,50,82,69,65,0,-1,0,1,11,9,0,1,0,0,161181,1,0,56,1,0,3,82,4,0,73,242426,0,10,0,3,0,71,9,0,74,503,3,0,0,0,8,0,0,0,30,0,3,0,78,42,0,-1,68,0,0,0
21644,6026,6026,0,31,27,0,0,9,8,1450101,0,3,47,65,1,68,0,0,0,72,0,204,1,71,18,63,55,0,0,0,59,12,0,68,31,67,76,12,0,68,72,234101,67,2028,59,72,70,0,-1,0,28,71,72,0,183,1,0,16,72,125,152655,7,0,0,72,74,62,0,0,81,1,1,0,0,71,0,242429,10,69,1,-1,71,59,2,0,0,0,0,70,73,67,65,0,-1,0,2,11,5,0,1,0,0,161715,0,0,198,2,0,4,77,3,0,79,242429,0,9,0,2,0,60,2,0,72,502,2,0,4,0,4,0,0,0,30,0,2,0,72,69,0,10,51,0,0,3
8045,17850,17850,0,0,31,0,0,16,18,2150101,0,20,29,75,1,74,0,0,0,79,0,225,1,77,18,79,60,0,0,0,73,6,0,71,31,67,83,7,0,80,82,223101,79,2027,75,84,71,0,-1,0,1502,82,79,0,185,3,0,10,74,40,152780,14,0,0,82,76,77,16777217,2,75,1,2,0,0,73,0,242434,7,72,1,-1,83,51,3,0,0,0,0,74,68,76,55,0,-1,0,0,13,3,0,1,0,0,158991,0,0,14,1,0,4,71,2,0,83,242434,0,11,0,3,0,74,2,0,80,501,4,0,3,0,2,0,0,0,30,0,390,0,74,72,0,-1,69,0,0,0
17819,32030,32030,0,0,0,0,0,14,18,2120000,0,0,208,55,1,34,0,0,0,60,0,240,0,66,-1,65,52,0,0,0,60,8,0,63,31,54,68,15,0,65,65,223101,65,2026,62,64,63,0,-1,0,1014,61,51,0,194,3,0,10,82,41,152667,14,0,0,67,76,63,16,1,81,0,2,0,0,42,0,242436,10,64,1,-1,67,52,1,0,0,0,0,67,48,62,63,0,-1,0,0,10,9,0,1,0,0,160816,1,0,82,1,0,3,72,3,0,70,242436,0,10,0,2,0,61,5,0,65,502,2,0,0,0,5,0,0,0,30,0,5,0,50,64,0,-1,56,0,0,21
18064,12505,18079,18079,30,43,0,0,33,32,240000,0,6,0,83,1,85,0,0,0,82,0,277,4,47,16,72,70,0,0,0,79,13,0,45,31,76,83,14,24,79,84,221001,80,2027,79,82,47,0,-1,0,2019,82,75,0,181,3,0,25,60,113,152333,18,0,0,81,66,82,5242881,0,70,1,2,0,0,81,0,242444,14,45,3,-1,79,67,4,0,0,0,0,72,79,77,68,0,-1,0,0,12,4,0,1,0,6,161726,0,0,38,1,0,4,75,2,0,70,242444,0,13,0,4,0,79,4,0,80,500,2,0,2,0,4,0,0,0,30,0,390,0,77,35,0,-1,80,0,0,0
33419,40747,40747,0,0,0,0,0,11,12,2320301,0,18,246,38,1,64,0,0,0,52,0,122,4,80,-1,67,40,0,0,0,31,11,0,76,31,61,83,14,0,76,74,221101,62,2029,29,64,72,0,-1,0,2015,66,77,0,192,3,0,-1,79,155,153104,5,0,0,69,76,51,32768,0,87,0,2,0,0,52,0,242453,5,78,1,-1,72,26,1,0,0,0,0,73,66,63,83,0,-1,0,0,14,7,3,1,0,0,161385,0,0,34,1,0,3,87,4,0,69,242453,0,9,0,1,0,36,1,0,77,501,2,0,2,0,2,0,0,0,30,0,4,0,72,78,0,-1,31,0,0,27
10338,26694,26694,0,0,0,0,0,0,3,60101,0,0,251,52,1,76,0,0,0,53,0,284,0,64,-1,51,38,0,0,0,38,12,0,62,31,64,70,8,0,61,52,223101,49,2028,43,55,61,0,-1,0,1506,62,77,0,175,3,0,-1,57,363,152243,3,0,0,66,60,46,0,0,68,0,2,0,0,76,0,242456,12,63,1,-1,66,36,1,0,0,0,0,52,72,58,54,0,-1,0,2,8,9,0,1,0,0,161788,1,0,56,1,0,3,64,3,0,73,242456,0,8,0,1,0,43,5,0,67,501,2,0,0,0,5,0,0,0,30,0,1,0,75,66,0,-1,38,0,0,0
2730,9774,9774,0,0,0,0,0,0,41,60101,6,5,287,63,0,72,0,0,0,85,0,1281,4,28,-1,69,84,0,0,0,78,13,0,25,31,48,81,10,0,78,83,224001,72,2029,83,75,23,0,-1,1,9,75,86,0,189,3,0,-1,80,81,151461,25,0,0,77,78,89,0,2,78,0,2,0,0,66,0,242458,5,34,3,-1,77,58,2,0,0,0,0,74,80,67,82,0,-1,0,0,13,8,0,1,0,16,161365,0,0,49,2,0,4,91,4,0,73,242458,0,12,0,2,0,83,1,0,81,501,2,0,4,0,3,0,23,0,30,0,5,0,83,32,0,-1,67,0,0,5
10716,7761,7761,0,0,0,0,0,25,5,2360101,0,0,287,48,1,70,0,0,0,57,0,123,0,73,-1,55,41,0,0,0,22,7,0,67,31,68,71,8,0,65,60,232001,35,2026,25,49,72,0,-1,0,2504,58,73,0,173,0,0,12,66,126,151321,3,0,0,64,68,47,134283264,1,72,0,2,0,0,77,0,242482,13,70,1,-1,66,32,1,0,0,0,0,65,74,56,66,0,-1,0,2,10,3,0,1,0,9,161186,1,0,52,1,0,3,74,2,0,74,242482,0,9,0,1,0,32,5,0,71,501,3,0,0,0,4,0,0,0,30,0,1,0,73,69,0,-1,34,0,0,0
39621,13473,13473,0,5,18,0,0,17,14,60101,0,0,253,53,1,63,0,0,0,53,0,105,0,69,3,64,48,0,0,0,47,14,0,65,31,54,67,14,0,60,56,233101,58,2026,39,51,59,0,-1,0,3503,58,74,0,175,3,0,14,65,126,150407,10,0,0,65,69,42,65536,2,71,0,2,0,0,71,0,242485,13,65,1,-1,66,46,1,0,0,0,0,66,72,60,52,0,-1,0,1,14,9,0,1,0,0,159330,1,0,52,1,0,3,67,4,0,81,242485,0,6,0,1,0,42,5,0,67,501,3,0,0,0,6,2,0,0,30,0,3,0,73,67,0,-1,28,0,0,0
12237,7896,29218,29218,0,27,0,0,25,23,1780000,0,6,251,71,1,82,0,0,0,64,0,184,0,32,23,64,48,0,0,0,82,11,0,31,31,60,69,5,0,60,60,232001,63,2026,68,72,31,0,-1,0,34,70,86,0,178,3,0,16,62,48,151134,12,0,0,66,60,85,34603268,0,69,0,2,0,0,72,0,242489,8,32,1,-1,65,62,3,0,0,0,0,50,85,64,42,0,-1,0,1,7,3,0,1,0,0,159930,1,0,45,2,0,3,65,3,0,62,242489,0,5,0,2,2048,72,4,0,69,503,3,0,0,0,1,0,0,0,30,0,1,0,86,28,0,-1,56,0,0,6
17355,24617,24617,0,0,0,0,0,42,41,2290000,0,0,244,56,1,77,0,0,0,72,0,679,0,26,-1,56,60,0,0,0,59,9,0,24,31,55,70,8,0,70,66,233101,57,2028,71,71,31,0,-1,0,1542,70,74,0,180,3,0,-1,67,326,150616,25,0,0,69,64,72,0,1,74,0,6,0,0,65,0,242492,12,36,1,-1,68,45,1,0,0,0,0,45,78,60,70,0,-1,0,0,12,9,0,1,0,0,161698,1,0,56,1,0,3,78,2,0,71,242492,0,11,0,2,0,68,5,0,70,500,2,0,0,0,4,0,0,0,30,0,2,0,76,45,0,-1,65,0,0,0
10693,19928,19928,0,0,0,0,0,42,44,2150102,0,3,243,57,1,54,0,0,0,68,0,632,0,26,-1,54,70,0,0,0,57,8,0,26,31,33,66,11,0,62,64,232001,48,2026,65,59,31,0,-1,2,1526,58,53,0,191,3,0,-1,81,41,150747,25,0,0,60,72,74,16,2,85,0,2,0,0,42,0,242494,13,33,1,-1,62,55,1,0,0,0,0,60,54,52,76,0,-1,0,0,8,9,0,1,0,8,161553,1,0,8,1,0,3,83,3,0,60,242494,0,13,0,2,2048,65,3,0,66,502,3,0,0,0,2,0,16,0,30,0,5,0,53,31,0,-1,62,1,0,3
1510,4181,4181,0,0,0,0,0,12,11,1140101,0,3,253,41,1,41,0,0,0,31,0,220,0,65,-1,55,33,0,0,0,43,11,0,57,31,38,63,15,0,56,58,232201,32,2026,31,33,55,0,-1,1,1519,38,52,0,188,3,0,-1,89,77,148533,5,0,0,38,79,44,269090816,0,83,0,2,0,0,41,0,242500,11,61,1,-1,55,31,1,0,0,0,0,74,48,45,66,0,-1,0,0,15,3,0,1,0,16,159918,1,0,39,1,0,2,76,3,0,63,242500,0,14,0,1,4096,36,2,0,63,503,2,0,0,0,3,0,0,0,30,0,5,0,50,60,0,-1,31,0,0,3
1559,23136,23136,0,0,0,0,0,0,5,2150101,0,3,289,42,1,82,0,0,0,60,0,197,0,73,-1,51,31,0,0,0,48,10,0,65,31,61,73,11,0,65,50,223101,38,2026,36,65,68,0,-1,0,1024,64,86,0,172,3,0,12,73,124,152293,3,0,0,58,76,57,33554432,2,66,0,2,0,0,77,0,242506,11,65,1,-1,61,29,2,0,0,0,0,73,88,52,54,0,-1,0,2,13,3,0,1,0,8,160445,1,0,183,1,0,3,78,4,0,82,242506,0,15,0,2,0,44,7,0,70,501,3,0,0,0,4,2,0,0,30,0,2,0,87,60,0,-1,45,0,0,0
8700,3245,3245,0,0,33,0,0,30,38,2010101,0,15,0,60,1,77,0,0,0,66,0,123,0,43,18,63,47,0,0,0,60,5,0,46,31,62,67,12,0,60,48,232001,66,2028,64,66,45,0,-1,1,3,67,80,0,173,3,0,16,56,76,151394,27,0,0,67,63,57,0,0,69,0,2,0,0,85,0,242509,8,42,1,-1,67,62,2,0,0,0,0,61,78,65,53,0,-1,0,0,14,1,0,1,0,16,160299,1,0,37,1,0,2,66,2,0,77,242509,0,10,0,2,0,60,2,0,67,501,3,0,0,0,2,0,0,0,30,0,1,0,79,35,0,-1,33,0,0,4
25361,19785,19785,0,0,0,0,0,0,142,1140401,0,3,0,67,0,77,0,0,0,90,0,85,3,36,-1,71,81,0,0,0,77,10,0,49,15,74,88,7,14,91,83,232001,71,2028,92,80,35,0,-1,0,1526,80,82,0,184,1,0,-1,82,1,144509,25,0,0,81,79,84,100663393,0,74,1,0,0,16,73,0,11141,7,40,4,-1,77,70,2,0,0,0,41,66,90,73,93,0,-1,10,1,8,6,0,1,0,0,160432,0,0,21,1,0,4,91,3,0,79,242510,0,6,0,2,0,87,1,0,88,500,2,0,4,0,1,0,0,0,0,0,1,0,86,22,11,-1,89,0,0,3
12067,30193,30193,0,0,22,0,0,33,31,1140401,0,3,38,64,1,65,0,0,0,64,0,16,0,30,-1,64,63,0,0,0,70,15,0,51,31,62,65,7,0,62,61,234101,65,2028,58,66,30,0,-1,0,1505,65,63,0,182,3,0,14,63,108,149407,18,0,0,65,64,75,0,2,73,0,2,0,0,63,0,242513,9,40,1,-1,67,69,2,0,0,0,0,63,62,65,32,0,-1,0,0,11,3,0,1,0,0,161886,1,0,39,2,0,3,51,2,0,71,242513,0,11,0,2,0,65,3,0,65,501,3,0,0,0,4,0,0,0,30,0,2,0,63,50,0,-1,62,0,0,3
12271,29762,29762,0,0,0,1,0,0,1,60000,0,20,40,12,1,39,0,0,0,9,0,188,0,23,-1,23,10,0,0,0,8,67,0,8,31,15,69,67,0,71,59,232001,55,2027,9,10,15,0,-1,0,49,67,29,0,192,3,0,-1,60,106,149530,0,0,0,18,68,50,1024,2,80,0,2,0,0,53,0,242514,66,33,1,-1,24,10,0,0,0,0,0,28,35,66,14,0,-1,0,1,67,9,3,1,0,0,158969,1,0,43,2,0,2,58,5,0,19,242514,0,68,0,0,770,67,1,0,69,502,3,0,0,0,1,0,0,0,30,0,4,0,67,21,0,-1,7,0,0,20
38695,1559,376,0,0,0,0,0,0,41,2010000,0,0,248,52,1,75,0,0,0,69,0,1070,0,21,-1,36,56,0,0,0,65,12,0,26,31,48,69,7,0,66,65,224001,61,2027,72,66,21,0,-1,0,2501,68,74,0,186,3,0,27,69,371,152023,25,0,0,68,67,66,0,0,78,0,2,0,0,74,0,242515,7,30,1,-1,58,51,2,0,0,0,0,59,78,53,62,0,-1,0,0,7,3,0,1,0,9,161723,1,0,180,1,0,3,77,3,0,66,242515,0,13,0,2,0,68,4,0,68,502,3,0,0,0,6,0,0,0,30,0,5,0,76,33,0,-1,64,0,0,0
7546,12672,12672,0,0,39,0,0,27,30,2150101,0,0,259,82,1,75,0,0,0,82,0,239,0,48,-1,75,68,0,0,0,83,15,0,45,31,83,84,5,101,82,83,223101,81,2030,81,86,31,0,-1,0,1016,83,82,0,193,3,0,27,75,154,152146,16,0,0,85,74,88,20975633,0,76,1,2,0,0,67,0,242516,7,47,3,-1,81,76,3,0,0,0,0,63,85,80,81,0,-1,0,1,11,9,0,1,0,9,160788,0,0,34,1,0,4,90,3,0,76,242516,0,9,0,3,0,82,7,0,83,503,3,0,2,0,7,0,16,0,30,0,4,0,83,42,0,-1,78,1,0,0
11197,40524,11197,11197,0,0,0,0,41,143,2010000,0,0,0,81,0,92,0,0,0,93,0,45,0,39,-1,82,92,0,0,0,93,12,0,39,15,84,91,14,0,92,92,232001,86,2028,92,94,34,0,-1,0,1000,91,92,0,175,1,0,-1,72,1,131225,25,0,0,87,77,92,33554500,0,76,1,0,0,2097152,90,0,190049,10,44,5,-1,84,85,3,0,0,0,0,70,91,84,86,0,-1,0,1,6,3,1,1,0,0,160432,0,0,38,1,0,5,86,2,0,91,242519,0,15,0,3,0,92,8,0,91,500,2,0,0,0,1,0,0,0,0,0,2,2,92,41,0,-1,92,0,0,0
6380,33947,33947,0,0,0,0,0,13,15,60101,0,5,29,45,1,64,0,0,0,47,0,115,0,64,-1,67,48,0,0,0,52,5,0,68,31,47,67,6,0,66,67,232001,59,2027,45,62,61,0,-1,0,2517,64,57,0,183,3,0,5,67,382,151499,10,0,0,66,67,60,721920,0,78,0,2,0,0,61,0,242525,6,67,1,-1,66,51,1,0,0,0,0,64,58,59,60,0,-1,0,1,9,2,0,1,0,0,160602,1,0,21,1,0,4,75,2,0,68,242525,0,9,0,1,2048,49,2,0,67,501,3,0,0,0,1,0,0,0,30,0,1,0,57,73,0,-1,36,0,0,2
34905,1877,1877,0,0,0,0,0,48,12,2080000,0,0,43,30,1,71,0,0,0,30,0,280,0,69,-1,55,44,0,0,0,23,15,0,69,31,30,71,6,0,61,65,232001,32,2027,25,43,68,0,-1,0,1016,52,61,0,182,0,0,-1,84,70,152006,5,0,0,54,77,48,327680,0,80,0,2,0,0,64,0,242527,6,67,1,-1,57,28,1,0,0,0,0,76,68,44,64,0,-1,0,0,15,9,0,1,0,7,161333,1,0,117,1,0,2,80,3,0,62,242527,0,8,0,1,2048,31,9,0,68,501,3,0,0,0,10,0,0,0,30,0,3,0,64,65,0,-1,29,0,0,0
36228,5710,5710,0,0,0,0,0,31,42,2150101,1,6,29,51,1,66,0,0,0,68,0,672,0,33,14,60,60,0,0,0,59,13,0,41,31,57,68,12,0,66,63,223101,59,2027,68,65,35,0,-1,1,8,65,45,0,174,3,0,18,66,40,152550,25,0,0,64,66,65,0,1,68,0,2,0,0,76,0,242528,10,40,1,-1,65,50,2,0,0,0,0,65,67,60,56,0,-1,0,0,9,5,0,1,0,16,161337,1,0,34,1,0,3,67,4,0,68,242528,0,14,0,1,0,65,1,0,64,501,4,0,0,0,1,0,0,0,30,0,2,0,55,42,0,-1,62,0,0,7
27292,27899,27899,0,39,41,0,0,42,43,2190101,0,0,27,78,1,85,0,0,0,76,0,1082,2,25,18,64,70,0,0,0,73,14,0,20,31,74,79,5,0,73,76,223101,74,2029,78,82,20,0,-1,0,1528,80,85,0,185,3,0,27,79,153,152529,25,0,0,78,69,75,37748736,2,85,1,6,0,0,66,0,242530,11,31,1,-1,72,63,3,0,0,0,0,53,87,71,63,0,-1,0,0,14,3,0,1,0,0,161749,0,0,47,1,0,4,85,2,0,57,242530,0,6,0,3,2048,76,5,0,76,503,3,0,4,0,5,0,0,0,30,0,5,0,86,38,0,-1,76,0,0,0
17974,19713,19713,0,0,0,0,0,14,18,2150101,0,21,246,58,1,84,0,0,0,67,0,543,0,65,-1,67,65,0,0,0,57,11,0,69,31,52,76,13,0,67,71,220101,69,2026,58,70,63,16,-1,0,1031,72,72,0,170,1,0,10,70,39,152965,14,0,0,71,74,60,67125248,0,71,0,2,0,0,83,0,242531,7,64,1,-1,72,39,2,0,0,0,0,70,85,64,47,0,-1,0,0,14,9,0,1,1,8,160633,1,0,36,1,0,3,79,3,0,86,242531,0,7,0,2,0,58,9,0,69,501,3,0,0,0,9,0,9,0,30,0,8,0,78,65,0,-1,45,0,0,0
23689,14255,14255,0,0,4,0,0,48,11,60101,0,3,259,30,1,48,0,0,0,32,0,451,0,65,10,39,40,0,0,0,26,13,0,65,31,37,67,14,0,57,50,232001,36,2028,24,40,64,0,-1,0,1518,46,53,0,194,0,0,3,81,76,152055,5,0,0,51,76,52,524288,0,88,0,2,0,0,43,0,242532,8,64,1,-1,48,34,1,0,0,0,0,56,54,40,69,0,-1,0,0,13,7,0,1,0,0,161896,1,0,52,1,0,2,76,3,0,82,242532,0,7,0,1,0,32,4,0,64,501,3,0,0,0,1,0,0,0,30,0,4,0,53,60,0,-1,32,0,0,3
7917,8147,6565,0,0,0,0,0,21,14,2150000,1,0,243,72,1,74,0,0,0,65,0,660,4,78,-1,65,48,0,0,0,67,9,0,72,31,62,79,12,0,69,73,223101,66,2027,64,70,76,0,-1,1,1002,72,76,0,176,0,0,14,67,315,152404,10,0,0,72,74,69,65536,0,68,0,2,0,0,80,0,242534,13,74,1,-1,74,69,2,0,0,0,0,78,78,68,64,0,-1,0,1,15,3,0,1,0,16,160976,0,0,61,1,0,4,76,4,0,85,242534,0,8,0,2,0,64,6,0,74,500,4,0,0,0,5,0,0,0,30,0,2,0,77,75,0,-1,47,0,0,0
7346,5558,5558,0,0,8,0,0,11,12,2210101,1,3,248,46,1,63,0,0,0,43,0,647,0,71,10,58,37,0,0,0,44,12,0,68,31,59,72,13,0,68,60,232001,42,2028,42,59,69,0,-1,0,3510,61,67,0,185,3,0,7,79,81,151668,5,0,0,63,75,64,134218752,0,76,0,2,0,0,57,0,242541,14,70,1,-1,64,38,1,0,0,0,0,68,63,56,69,0,-1,0,0,8,8,0,1,0,0,160602,1,0,35,2,0,2,77,2,0,72,242541,0,15,0,1,0,46,1,0,70,501,3,0,0,0,1,1,0,0,30,0,5,0,65,70,0,-1,34,0,0,3
182,15192,15192,0,0,13,0,0,25,5,60101,0,3,287,56,1,67,0,0,0,67,0,100,0,69,5,71,40,0,0,0,54,14,0,63,31,71,70,5,0,67,63,232201,66,2026,41,70,68,0,-1,0,1517,69,72,0,180,0,0,12,74,69,151446,3,0,0,70,74,50,16384,2,80,0,2,0,0,60,0,242542,12,66,1,-1,68,43,2,0,0,0,0,71,70,67,58,0,-1,0,2,8,3,0,1,0,0,161151,1,0,78,1,0,3,72,3,0,76,242542,0,13,0,1,0,46,3,0,70,501,3,0,0,0,3,0,0,0,30,0,2,0,71,67,0,-1,32,0,0,3
17842,33041,33041,0,48,29,0,0,7,8,40401,1,2,259,52,1,67,0,0,0,48,0,189,0,62,5,64,34,0,0,0,46,7,0,62,31,65,64,14,0,61,49,232001,56,2026,36,60,60,0,-1,0,12,61,60,0,185,3,0,16,76,324,150761,7,0,0,62,72,54,4096,0,76,0,2,0,0,69,0,242547,11,62,1,-1,65,52,1,0,0,0,0,66,62,62,57,0,-1,0,2,11,1,0,1,0,0,161690,1,0,4,2,0,3,72,3,0,68,242547,0,7,0,1,0,42,2,0,64,503,3,0,0,0,1,0,0,0,30,0,5,0,61,64,0,10,29,0,0,6
751,23494,23494,0,0,0,0,0,16,20,1450101,0,3,0,66,1,67,0,0,0,66,0,123,0,70,-1,76,66,0,0,0,68,13,0,56,31,70,77,13,0,68,52,223101,74,2027,64,71,63,0,-1,0,1508,71,66,0,169,3,0,10,56,86,152657,14,0,0,75,63,65,1032,1,64,0,2,0,0,75,0,242548,9,63,1,-1,75,75,2,0,0,0,0,68,70,74,49,0,-1,0,0,7,9,0,1,0,0,161517,1,0,180,1,0,3,59,3,0,73,242548,0,7,0,2,0,65,3,0,72,501,3,0,0,0,3,0,0,0,30,0,7,0,68,66,0,-1,60,0,0,3
5365,5867,5867,0,0,0,0,0,5,6,10101,1,0,0,60,1,69,0,0,0,62,0,228,4,68,-1,57,48,0,0,0,56,7,0,65,31,69,70,10,0,65,63,232001,58,2027,55,64,64,0,-1,1,1010,65,78,0,183,3,0,12,73,85,150891,3,0,0,65,72,68,0,0,79,1,2,0,0,61,0,242554,8,66,1,-1,62,47,1,0,0,0,0,62,74,61,67,0,-1,0,2,10,3,0,1,0,16,161872,0,0,95,1,0,3,78,5,0,78,242554,0,7,0,1,512,58,7,0,70,501,3,0,1,0,3,0,0,0,30,0,2,0,76,65,0,-1,51,0,0,0
30732,46578,46578,0,0,0,0,0,23,5,2320000,0,0,244,46,1,80,0,0,0,53,0,1066,0,53,-1,48,54,0,0,0,48,13,0,51,31,54,61,11,0,55,51,232001,49,2028,49,61,52,0,-1,3,28,63,83,0,170,3,0,12,51,75,151762,3,0,0,61,56,50,0,0,66,0,2,0,0,76,0,242558,6,50,1,-1,54,41,1,0,0,0,0,46,83,51,47,0,-1,0,2,13,9,0,1,0,9,161757,1,0,183,1,0,3,61,3,0,74,242558,0,15,0,2,0,49,5,0,60,502,4,0,0,0,1,0,0,0,30,0,7,0,83,48,0,-1,49,0,0,0
17217,40760,40760,0,0,0,0,0,11,48,240101,0,19,0,34,1,66,0,0,0,36,0,687,0,64,-1,51,32,0,0,0,28,7,0,65,31,42,68,8,0,64,67,232001,35,2026,26,54,62,0,-1,0,31,58,54,0,188,3,0,-1,73,44,151997,5,0,0,57,69,33,0,0,80,0,2,0,0,59,0,242562,10,65,1,-1,62,30,1,0,0,0,0,64,60,48,64,0,-1,0,0,7,2,0,1,0,0,161369,1,0,47,1,0,3,72,2,0,63,242562,0,14,0,1,0,29,2,0,65,503,3,0,0,0,1,2,0,0,30,0,4,0,57,68,0,-1,31,0,0,5
12229,40811,1771,0,0,0,0,0,13,12,2150101,0,0,0,31,1,52,0,0,0,25,0,180,0,75,-1,50,46,0,0,0,24,9,0,74,31,31,75,6,0,73,63,233101,31,2027,27,53,73,0,-1,0,3507,57,68,0,180,3,0,-1,81,72,152441,5,0,0,60,79,43,590848,0,74,0,2,0,0,62,0,242569,12,74,1,-1,65,29,1,0,0,0,0,72,63,46,71,0,-1,0,0,14,9,0,1,0,8,161175,1,0,52,1,0,3,81,3,0,79,242569,0,5,0,1,0,31,4,0,74,501,2,0,0,0,4,0,0,0,30,0,1,0,66,75,0,-1,28,0,0,3
31670,11437,11437,0,0,0,0,0,25,26,10402,0,0,16,81,1,81,0,0,0,72,0,65,0,64,-1,69,80,0,0,0,75,14,0,66,31,78,76,15,0,72,79,224001,78,2028,70,81,58,0,-1,0,55,79,62,0,180,3,0,23,63,363,151849,12,0,0,79,65,74,1048832,0,69,0,2,0,0,73,0,242577,13,62,2,-1,77,79,3,0,0,0,0,59,76,77,61,0,-1,0,1,13,9,0,1,0,0,160979,1,0,18,2,0,3,73,4,0,73,242577,0,14,0,3,0,72,4,0,76,501,3,0,0,0,4,0,0,0,30,0,2,0,68,58,0,-1,66,0,0,0
