firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,careerenddate,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,careerstartdate,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,previousteamcountryid2,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,previousteamcountryid1,previousteamid3,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,previousteamid2,shortpassing,modeavailability,freekickaccuracy,skillmoves,faceposerpreset,previousteamcountryid3,previousteamid1,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,goldenage,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
29413,7959,7959,0,0,2020,0,0,0,0,144,60000,1,1998,1,0,65,1,68,0,0,0,86,0,70,0,46,-1,74,88,0,0,0,83,13,0,43,15,66,85,14,0,85,87,242101,78,2030,89,77,41,0,-1,0,1508,78,76,0,201,1,0,-1,82,46,1,145475,25,0,0,84,80,14,9,84,1048656,0,75,0,2,0,32,54,0,51257,7,52,3,-1,1806,83,0,59,2,0,0,1790,0,0,0,75,71,75,94,0,-1,0,0,14,2,1,1,0,0,160444,0,0,14,1,0,3,78,4,0,79,51257,0,10,0,1,0,87,3,0,85,500,2,0,0,0,1,0,0,0,25,0,0,11,0,74,52,2,-1,89,0,0,6
36403,6056,6056,0,0,2019,132,0,0,44,142,2310000,0,1998,0,0,73,1,81,0,0,0,82,0,148,0,57,14,72,73,0,0,0,79,13,0,55,15,68,85,6,4,87,79,244101,76,2030,87,79,52,0,-1,0,1500,81,81,0,178,0,0,18,83,14,3,145054,25,0,0,84,86,95,689,88,100,0,76,1,2,0,16,84,0,51412,7,62,3,-1,97,84,0,66,2,0,195,7,0,0,0,92,79,76,94,0,-1,0,0,11,9,0,1,0,0,160167,0,0,195,1,0,4,95,4,0,84,51412,0,7,0,2,4096,85,5,0,85,500,4,0,0,0,5,0,0,0,28,0,0,2,0,80,64,2,-1,90,0,0,0
10317,40757,40757,0,0,2011,0,8,0,0,101,1130000,0,1990,5,0,8,0,41,0,0,0,15,0,69,0,10,-1,46,17,0,0,0,9,84,8,24,15,10,88,86,0,82,64,252001,68,2030,6,8,10,0,-1,0,8,86,38,0,197,1,0,-1,74,27,1,141729,0,0,0,30,92,34,144,59,0,0,83,0,2,0,0,44,0,51539,79,39,4,-1,245,46,0,9,0,0,14,11,0,0,0,25,39,79,10,0,-1,0,2,87,1,1,1,0,0,160432,0,0,34,1,0,3,73,5,3,41,51539,0,92,0,0,544,87,2,0,88,500,1,0,0,0,1,0,0,0,33,0,0,4,0,84,10,0,-1,11,0,0,1
38578,31748,31748,0,0,2021,132,0,0,43,141,2330000,1,2002,5,287,84,1,82,0,0,0,90,0,297,0,55,-1,83,85,0,0,0,89,10,0,43,18,77,88,7,0,90,85,232001,79,2030,89,84,43,0,-1,1,4005,86,87,0,176,3,0,18,85,95,1,147203,25,0,0,89,87,14,688,92,67110051,0,82,1,2,0,4,82,0,54050,13,53,4,-1,11,84,0,82,2,0,0,7,0,0,0,88,89,81,87,0,-1,0,0,11,2,0,1,0,16,160432,0,0,14,1,0,4,85,3,0,89,54050,0,8,0,2,0,90,1,0,88,500,4,0,0,0,1,0,0,0,24,0,0,3,2,88,51,2,-1,90,0,0,6
12849,3493,3493,0,0,2022,139,0,0,35,136,60000,1,2006,6,259,86,1,85,0,0,0,86,0,923,0,64,25,82,82,0,0,0,91,13,0,62,0,84,88,10,37,90,87,232001,82,2028,88,90,58,0,-1,0,4014,89,95,0,186,1,0,27,79,45,2,148564,23,0,0,89,79,14,112996,92,570425445,0,81,0,2,0,2097152,79,0,71557,7,65,4,-1,243,85,0,87,3,0,95,18,0,0,0,67,94,84,85,0,-1,0,0,12,2,1,1,0,0,161228,0,0,50,2,0,3,84,4,0,87,71557,0,13,0,3,0,89,3,0,88,502,2,0,0,0,1,0,0,0,28,1,0,2,0,95,64,2,-1,87,0,0,20
23725,29552,29552,0,0,2007,0,0,0,0,141,1140401,0,1994,3,0,82,0,87,0,0,0,91,0,76,0,43,-1,75,82,0,0,0,86,7,0,41,15,73,88,14,0,87,86,141001,82,2028,92,88,33,0,-1,0,7008,88,87,0,163,1,0,-1,74,18,0,143583,25,0,0,90,75,95,0,84,38797505,0,55,0,2,0,32,85,1,71587,6,44,4,-1,0,85,5,79,3,0,0,0,0,0,0,58,82,80,80,0,-1,0,1,11,8,0,1,0,0,161228,0,0,18,2,0,4,82,3,0,88,71587,0,11,0,3,0,89,4,0,88,501,4,0,0,0,1,0,0,0,26,14,0,2,0,85,37,3,-1,92,0,0,0
18234,12183,12183,0,0,2004,0,0,0,116,118,1450103,1,1988,6,0,78,0,83,0,0,0,88,0,524,0,79,-1,90,87,0,0,0,86,5,0,78,15,81,90,15,0,89,86,122101,92,2028,84,87,71,0,-1,0,9501,87,82,0,168,0,0,10,76,0,1,141815,14,0,0,88,81,95,0,83,16778496,0,59,0,2,0,67108864,85,1,71608,6,76,5,-1,0,92,0,79,2,0,0,0,0,0,0,80,78,88,77,0,-1,0,1,8,2,0,1,0,0,161228,0,0,95,1,0,4,78,3,0,92,71608,0,12,0,2,4096,84,4,0,90,500,3,0,0,0,1,0,0,0,28,0,0,2,0,80,73,0,-1,67,0,0,6
34863,17850,17850,0,0,2007,0,0,0,11,113,60000,0,1986,0,0,59,0,66,0,0,0,70,0,647,0,93,-1,82,61,0,0,0,59,14,0,88,15,62,89,14,0,88,82,120001,69,2028,50,64,85,0,-1,0,6510,70,84,0,179,1,0,-1,90,95,2,142514,5,0,0,74,86,21,0,81,33808,0,74,0,0,0,131072,68,1,77676,7,91,5,-1,0,85,0,47,1,0,0,0,0,0,0,83,75,74,93,0,-1,0,0,10,9,0,1,0,0,161715,0,0,21,1,0,3,89,2,0,81,77676,0,10,0,1,4096,59,6,0,89,500,3,0,0,0,5,0,0,0,28,0,0,2,0,80,92,0,-1,39,0,0,0
34231,21724,34234,34234,0,2010,0,0,0,32,131,40000,0,1988,20,0,92,0,81,0,0,0,89,0,542,0,43,-1,84,89,0,0,0,91,6,0,31,0,86,86,14,0,83,88,123101,87,2028,88,86,36,0,-1,0,7012,86,83,0,165,1,0,-1,70,95,2,140484,18,0,0,86,68,54,0,88,1048585,0,60,0,0,0,256,88,1,77790,13,41,4,-1,0,87,0,92,3,0,0,0,0,0,0,44,85,87,64,0,-1,0,0,7,3,0,1,0,0,161715,0,0,54,2,0,3,67,3,0,85,77790,0,9,0,2,4096,88,4,0,86,500,4,0,0,0,5,0,0,0,29,0,0,2,0,84,39,0,-1,81,0,0,20
2350,9156,9156,0,0,2016,40,0,0,41,143,50000,0,1996,0,287,89,1,87,0,0,0,93,0,185,0,37,-1,79,91,0,0,0,91,14,0,42,28,86,88,11,44,90,88,242101,85,2030,92,89,34,0,-1,1,2512,90,88,0,170,3,0,27,70,0,1,144270,25,0,0,91,70,27,0,87,674,0,69,0,2,0,1,91,0,120274,15,46,4,-1,1746,86,0,86,3,0,0,55,0,0,0,56,92,85,74,0,-1,18,0,9,3,0,1,0,16,160162,0,0,27,1,0,4,72,5,0,81,120274,0,5,0,3,512,91,3,0,88,500,4,0,0,0,3,0,0,0,31,0,0,8,1,90,51,1,-1,91,0,0,0
29507,20782,20782,0,0,2017,108,0,0,5,104,1780000,0,2002,6,0,83,1,83,0,0,0,72,0,119,0,84,10,83,74,0,0,0,78,11,0,89,6,87,89,5,0,89,91,242101,81,2030,64,78,94,0,-1,0,2014,83,83,0,170,1,0,7,61,0,1,146490,3,0,0,86,70,21,0,67,17175552,0,65,1,2,0,65536,91,0,121939,5,86,5,-1,36,84,0,58,2,0,0,21,0,0,0,67,85,83,66,0,-1,0,2,12,8,0,1,0,0,160432,0,0,21,1,0,3,74,5,0,90,121939,0,14,0,2,512,68,1,0,89,500,2,0,0,0,1,0,0,0,30,0,0,8,0,84,90,0,-1,62,0,0,3
3847,33156,33156,0,0,2019,127,0,0,22,118,1360103,1,2002,2,0,84,1,75,0,0,0,83,0,65,0,83,-1,87,75,2,0,0,88,14,0,86,0,81,88,11,0,90,86,242101,87,2030,78,81,81,0,-1,0,1517,83,78,0,183,0,0,16,80,14,1,146754,14,0,0,87,83,21,693,91,83951620,0,79,1,2,0,1024,79,0,121944,13,83,4,-1,11,89,0,82,2,0,95,21,0,0,0,84,73,86,78,0,-1,0,1,14,6,0,1,0,0,160432,0,0,21,1,0,3,82,5,0,89,121944,0,13,0,2,512,83,1,0,88,503,3,0,0,0,1,0,0,0,29,18,0,2,0,76,82,0,-1,85,0,0,1
23061,9755,23061,23061,0,2021,46,0,0,5,106,1140000,0,2000,0,255,82,1,74,0,0,0,86,0,0,0,83,-1,78,68,0,0,0,87,10,0,84,0,88,88,14,0,85,82,240101,77,2028,77,84,89,0,-1,0,1015,84,89,0,184,0,0,12,86,18,2,145652,3,0,0,87,85,27,568,92,268435588,0,77,0,2,0,4096,77,0,135455,8,83,4,-1,69,81,0,73,2,0,54,131682,0,0,0,83,83,81,74,0,-1,0,3,5,9,0,1,0,0,161228,0,0,54,1,0,4,79,2,0,85,135455,0,9,0,2,0,82,8,0,88,501,4,0,0,0,3,0,0,0,29,15,0,2,0,86,82,0,-1,86,0,0,0
31241,40664,18663,18663,0,2017,0,0,0,32,131,1140000,0,2001,3,0,87,0,86,0,0,0,84,0,158,0,37,-1,82,84,0,0,0,84,3,0,46,15,85,89,3,0,88,93,244101,89,2028,84,91,35,0,-1,0,2508,90,88,0,186,1,0,-1,76,54,1,145922,18,0,0,90,71,27,243,86,33554689,0,78,1,2,0,2097152,84,0,138449,5,43,5,-1,598,88,0,80,4,0,45,131681,0,0,0,47,90,86,60,0,-1,0,1,5,3,0,1,0,0,160432,0,0,54,1,0,4,55,2,0,85,138449,0,3,0,4,2048,84,4,0,89,500,2,0,0,0,1,0,0,0,25,0,0,296,0,89,44,18,-1,84,0,0,0
13317,7115,7115,0,0,2023,0,0,0,48,111,60101,0,2000,3,45,61,1,65,0,0,0,51,0,29,0,93,-1,66,50,0,0,0,49,3,0,90,0,65,88,3,0,81,80,223101,54,2028,49,57,91,0,-1,0,2510,63,80,0,187,0,0,-1,92,95,1,146767,5,0,0,66,89,27,112996,78,135118848,0,85,1,2,0,268435456,69,0,138956,2,92,4,-1,110374,67,0,35,1,0,0,45,0,0,0,93,76,62,88,0,-1,0,0,3,4,0,1,0,0,161715,0,0,27,2,0,3,86,5,0,82,138956,0,4,0,1,6656,55,2,0,88,501,5,0,0,0,3,0,0,0,28,15,0,2,1,78,93,0,-1,48,0,0,0
26872,37917,37918,0,0,2016,0,0,0,0,112,1450000,0,2000,5,0,50,1,66,0,0,0,34,0,161,0,91,-1,69,63,0,0,0,40,11,0,86,15,50,87,5,0,82,85,242101,55,2029,42,50,87,0,-1,0,1500,62,81,0,190,0,0,-1,91,51,3,145739,5,0,0,71,89,14,0,67,835600,0,84,0,2,0,268435456,70,0,140601,13,90,4,-1,0,73,0,46,1,0,40,11,0,0,0,88,74,62,90,0,-1,0,0,4,2,0,1,0,0,160432,0,0,51,1,0,3,90,5,0,85,140601,0,7,0,1,512,48,2,0,87,500,4,0,0,0,1,0,0,0,27,0,0,5,0,78,92,0,-1,49,0,0,3
17262,24046,24046,0,0,2021,115,0,0,12,113,2090000,0,2003,21,287,65,1,71,0,0,0,56,0,297,0,91,-1,83,61,0,0,0,56,6,0,91,8,69,88,5,0,89,85,244101,70,2029,44,66,92,0,-1,0,1549,75,76,0,174,0,0,10,82,14,2,146700,5,0,0,84,86,52,241,77,67072,0,73,0,2,0,262144,80,0,142754,8,89,4,-1,9,86,0,52,2,0,45,1876,0,0,0,91,76,76,76,0,-1,0,0,10,3,0,1,0,0,160564,0,0,52,1,0,3,88,4,0,88,142754,0,5,0,1,0,55,4,0,88,501,3,0,0,0,3,0,0,0,27,15,0,8,0,76,90,0,-1,53,0,0,0
23733,13511,13511,0,0,2020,0,0,0,0,144,60000,0,2003,3,0,72,1,73,0,0,0,93,0,160,0,35,-1,66,78,0,0,0,81,8,0,39,15,74,88,14,0,91,89,232001,75,2029,93,81,33,0,-1,0,1518,82,86,0,189,1,0,-1,88,48,1,147097,25,0,0,84,83,21,327,92,4194321,0,84,0,2,0,536870912,71,0,150418,9,43,4,-1,36,77,0,45,2,0,27,21,0,0,0,74,79,73,91,0,-1,0,0,8,2,0,1,0,0,160119,0,0,21,1,0,4,85,3,0,80,150418,0,7,0,1,0,90,3,0,88,503,3,0,0,0,1,0,0,0,22,21,0,5,0,83,40,0,-1,92,0,0,3
7492,8982,8982,0,0,2018,40,0,0,31,132,40401,0,2004,0,289,78,1,80,0,0,0,86,0,65,0,49,-1,75,81,0,0,0,85,12,0,31,0,79,85,12,0,87,83,242101,83,2029,87,86,46,0,-1,0,34,85,83,0,185,3,0,27,81,14,1,146243,18,0,0,87,80,95,691,85,1048576,0,79,0,2,0,32,72,0,155897,5,47,3,-1,111144,85,0,83,3,0,0,144,0,0,0,74,81,81,81,0,-1,15,0,7,9,0,1,0,0,160123,0,0,95,1,0,4,77,3,0,82,155897,0,10,0,3,4096,86,3,0,85,501,4,0,0,0,1,0,0,0,29,7,0,2,0,82,44,2,-1,82,0,0,0
22324,15173,15173,0,0,2005,0,0,0,0,142,1140401,0,1990,2,0,72,0,90,0,0,0,88,0,49,0,44,-1,69,85,0,0,0,81,8,0,32,15,66,86,14,0,85,83,250101,70,2029,88,87,49,0,-1,0,2000,86,88,0,175,1,0,-1,62,52,1,141053,25,0,0,86,67,83,0,83,2097362,0,69,0,2,0,4194304,82,0,156353,12,45,4,-1,0,73,0,78,3,0,95,0,0,0,0,58,91,71,89,0,-1,0,1,12,3,0,1,0,0,160432,0,0,83,1,0,3,86,3,0,79,156353,0,13,0,3,0,85,5,0,86,500,3,0,0,0,1,0,0,0,29,0,0,2,0,89,38,2,-1,80,0,0,6
12245,31229,31229,0,0,2022,140,0,0,30,129,2190000,0,2000,6,16,81,1,89,0,0,0,84,0,16,0,35,-1,81,81,2,0,0,88,15,0,36,7,79,88,10,24,86,86,242101,88,2029,85,91,31,0,-1,0,36,90,88,0,170,3,0,27,62,18,1,146272,16,0,0,91,65,21,110374,82,41951496,0,72,1,2,0,1048576,88,0,156616,9,37,4,-1,219,88,0,84,4,0,27,21,0,0,0,61,90,85,46,0,-1,0,1,6,5,0,1,0,0,160890,0,0,18,1,0,5,50,3,0,78,156616,0,7,0,4,2048,85,3,0,88,502,5,0,0,0,1,0,0,0,30,17,0,8,0,89,38,10,-1,87,0,0,23
11785,15269,15268,11788,0,2005,0,0,0,13,111,2150000,0,1987,0,0,64,0,63,0,0,0,64,0,22,0,94,-1,86,73,0,0,0,77,15,0,92,15,62,88,11,20,82,86,252001,70,2030,54,61,77,0,-1,0,1524,68,74,0,187,1,0,-1,87,14,1,140779,5,0,0,72,84,45,4,82,820248,0,84,1,2,0,268435456,83,0,161840,6,92,4,-1,462,79,0,73,1,0,182,243,0,0,0,81,74,74,93,0,-1,2,1,8,1,0,1,0,0,160432,0,0,45,1,0,3,90,5,0,81,161840,0,6,0,1,768,67,3,0,88,500,2,0,0,0,1,0,0,0,30,0,0,2,2,74,93,11,-1,75,0,0,0
13172,14427,14427,0,0,2001,29,0,0,121,131,1780000,0,1982,0,28,87,0,83,0,0,0,86,0,40,0,45,16,86,89,0,0,0,90,11,0,43,15,86,88,7,0,85,87,252001,88,2030,82,89,39,0,-1,0,28,88,82,0,172,1,0,14,60,48,1,139637,18,0,0,90,64,39,0,91,1057030,0,68,0,2,0,8,83,0,166124,12,41,4,-1,0,90,0,92,3,0,45,325,0,0,0,59,83,88,57,0,-1,0,1,15,3,0,1,0,0,160432,0,0,39,2,0,4,72,4,0,76,166124,0,6,0,3,0,86,2,0,88,500,5,0,0,0,1,0,0,0,33,0,0,2,0,82,32,0,-1,85,0,0,0
15717,35419,15734,0,0,1998,0,0,0,0,141,1140000,0,1976,0,0,81,0,90,0,0,0,86,0,96,0,34,-1,55,86,0,0,0,86,9,0,42,15,82,89,11,14,86,82,260101,80,2030,91,90,32,0,-1,0,1526,88,89,0,176,1,0,-1,72,45,1,137236,25,0,0,87,72,83,0,91,4194524,0,73,0,2,0,32,87,0,166149,13,41,5,-1,240,82,0,86,2,0,0,243,0,0,0,64,88,78,90,0,-1,0,1,15,9,0,1,0,0,160432,0,0,83,2,0,4,84,3,0,76,166149,0,12,0,4,0,90,6,0,89,500,4,0,0,0,3,0,0,0,29,0,0,2,0,89,35,0,-1,95,0,0,0
31937,38347,38347,0,0,1996,0,0,0,41,142,1140000,0,1977,5,37,83,0,87,0,0,0,88,0,95,0,43,-1,62,86,0,0,0,84,11,0,42,15,78,89,8,0,94,85,260101,82,2030,92,86,41,0,-1,0,2006,86,88,0,180,1,0,-1,85,27,1,137878,25,0,0,87,85,21,32,93,37748849,0,77,0,2,0,2,76,0,166676,5,47,5,-1,38,77,0,76,2,0,18,52,0,0,0,74,90,76,93,0,-1,0,0,6,6,0,1,0,0,160444,0,0,21,1,0,4,94,4,0,91,166676,0,15,0,2,0,90,3,0,89,500,5,0,0,0,1,0,0,0,23,0,0,2,0,89,41,0,-1,90,0,0,1
2734,2380,40286,40286,0,1994,32,0,0,31,134,1140401,0,1971,3,0,94,0,89,0,0,0,89,0,83,0,66,-1,87,88,0,0,0,93,11,0,61,15,86,91,6,0,89,89,260101,93,2030,92,92,60,0,-1,0,2501,91,90,0,172,1,0,14,75,27,1,135280,18,0,0,93,71,54,0,92,1059112,0,71,0,2,0,1,85,0,166691,5,62,5,-1,55,93,0,97,4,0,163,1043,0,0,0,45,87,91,73,0,-1,0,0,6,1,0,1,0,0,160892,0,0,54,1,0,5,77,3,0,81,166691,0,10,0,3,0,92,3,0,91,500,3,0,0,0,1,0,0,0,29,0,0,2,0,89,56,0,-1,90,0,0,3
12247,3687,3687,0,0,1997,0,0,0,13,111,1140401,0,1977,3,287,57,1,73,0,0,0,39,0,87,0,94,-1,85,62,0,0,0,48,6,0,94,15,63,91,5,0,93,84,260101,70,2030,44,55,94,0,-1,0,1510,70,77,0,176,1,0,-1,79,0,1,137903,5,0,0,86,83,27,0,53,82944,0,70,1,2,0,262144,75,0,166906,12,94,5,-1,0,87,0,44,1,0,0,131681,0,0,0,86,69,75,89,0,-1,0,1,8,6,0,1,0,0,160432,0,0,27,1,0,3,86,5,0,86,166906,0,14,0,1,4864,48,3,0,91,500,1,0,0,0,1,0,0,0,30,0,0,2,0,73,94,0,-1,49,0,0,3
17320,28787,28787,0,0,1999,0,0,0,44,141,1360000,1,1984,5,0,84,0,88,0,0,0,94,0,294,0,42,-1,61,87,0,0,0,90,12,0,36,15,70,89,15,0,92,83,260101,75,2030,95,79,35,0,-1,0,3515,83,83,0,176,0,0,-1,77,27,1,139179,25,0,0,84,76,18,231,94,112,0,72,0,2,0,4,87,0,167134,15,44,5,-1,131681,77,0,64,2,0,7,219,0,0,0,62,82,73,89,0,-1,0,0,10,2,0,1,0,0,160444,0,0,18,1,0,4,87,2,0,82,167134,0,9,0,2,256,93,3,0,89,500,2,0,0,0,2,0,0,0,26,0,0,2,0,83,38,17,-1,95,0,0,1
6383,36686,6383,6383,0,1982,0,0,0,113,103,2330000,0,1963,0,0,65,0,82,0,0,0,81,0,47,0,89,-1,64,81,0,0,0,58,13,0,89,15,84,91,15,0,88,82,260101,86,2030,56,83,88,0,-1,0,530,84,88,0,180,1,0,5,86,95,1,132129,3,0,0,87,85,54,0,82,67191812,0,76,0,2,0,131072,71,0,167135,5,88,5,-1,0,89,0,34,2,0,0,567,0,0,0,78,90,80,84,0,-1,0,3,14,3,0,1,0,0,160432,0,0,54,1,0,4,83,2,0,88,167135,0,8,0,3,4096,64,4,0,91,500,2,0,0,0,1,0,0,0,26,0,0,2,0,89,87,0,-1,45,0,0,0
10941,6264,6264,0,0,1997,0,0,0,41,143,60401,0,1983,3,287,88,0,82,0,0,0,89,0,148,0,51,-1,82,87,1,0,0,89,15,0,46,15,85,89,6,0,87,93,252001,90,2030,88,89,48,0,-1,0,2501,89,86,0,188,1,0,-1,88,18,0,140110,25,0,0,91,88,14,219,91,5251458,0,89,0,2,0,4,82,0,167198,11,50,5,-1,8,85,0,84,4,0,0,11,0,0,0,90,85,86,87,0,-1,0,1,14,3,0,1,0,0,160432,0,0,18,1,0,4,88,2,0,87,167198,0,15,0,4,0,89,3,0,89,500,5,0,0,0,1,0,0,0,27,0,0,5,2,86,39,17,-1,94,0,0,3
326,3100,327,327,0,2000,129,0,0,32,131,1130401,1,1980,0,37,88,0,95,0,0,0,83,0,47,0,44,-1,78,86,0,0,0,86,6,0,43,15,89,89,5,0,91,82,260101,90,2030,80,91,41,0,-1,0,5000,91,91,0,174,1,0,16,65,95,1,139545,18,0,0,92,66,18,54,83,33562912,0,67,0,2,0,2097152,90,0,167425,10,48,5,-1,111701,88,0,83,3,0,27,219,0,0,0,47,92,87,79,0,-1,0,1,13,9,0,1,0,0,160174,0,0,117,2,0,4,75,3,0,83,167425,0,15,0,4,0,83,9,0,89,500,3,0,0,0,7,0,0,0,28,0,0,2,0,91,47,0,-1,85,0,0,0
31722,19867,19867,0,0,1997,0,0,0,0,113,120103,1,1980,1,0,92,0,65,0,0,0,76,0,57,0,90,-1,94,95,0,0,0,92,5,0,91,15,79,88,15,0,89,85,260101,80,2030,80,76,87,0,-1,0,2014,78,78,0,181,1,0,-1,85,34,1,138950,5,0,0,84,84,45,247,96,268698628,0,82,0,2,0,8,70,0,167680,7,88,4,-1,245,86,0,95,2,0,0,241,0,0,0,84,73,85,83,0,-1,0,1,8,1,0,1,0,0,160432,0,0,34,1,0,3,83,4,0,84,167680,0,6,0,1,0,86,3,0,88,500,2,0,0,0,1,0,0,0,29,0,0,2,2,76,86,0,-1,81,0,0,1
12275,3994,3994,0,0,1983,20,0,0,116,113,30301,0,1964,3,0,76,0,80,0,0,0,75,0,168,0,91,14,95,66,1,0,0,79,14,0,96,15,75,92,8,0,92,89,223101,88,2030,70,79,90,0,-1,0,3501,84,81,0,181,1,0,10,81,95,0,132550,5,0,0,91,81,21,0,75,1253632,0,75,1,0,0,1024,77,0,168473,8,93,5,-1,28,94,0,80,2,0,0,21,0,0,0,73,83,88,88,0,-1,0,2,14,5,0,1,0,0,161487,0,0,21,1,0,4,95,3,0,85,168473,0,14,0,2,4352,73,4,0,92,500,3,0,0,0,1,0,0,0,28,0,0,2,0,82,95,0,-1,68,0,0,3
25497,27355,22672,0,0,2016,0,0,0,121,131,60401,1,1997,0,16,77,0,78,0,0,0,85,0,82,0,69,-1,85,83,0,0,0,86,9,0,61,8,80,85,9,0,85,90,240101,83,2030,81,83,56,0,-1,0,1523,84,83,0,186,1,0,14,84,0,1,144406,18,0,0,86,80,183,0,84,12544,0,76,0,2,0,16777216,80,0,168880,7,64,3,-1,112139,86,0,80,2,0,0,607,0,0,0,72,76,83,76,0,-1,0,1,16,9,1,1,0,0,161228,0,0,183,1,0,4,78,3,0,77,168880,0,9,0,3,0,83,9,0,85,500,4,0,0,0,3,0,0,0,26,0,0,2,1,80,58,1,-1,77,0,0,0
32532,1111,1111,0,0,2007,0,0,0,0,141,2150103,1,1989,0,28,77,0,78,0,0,0,88,0,29,0,34,-1,71,84,0,0,0,77,14,0,45,15,70,86,12,0,88,88,250101,75,2030,90,84,44,0,-1,0,36,83,87,0,177,1,0,-1,71,14,0,142503,25,0,0,81,71,183,0,87,2097156,0,71,0,2,0,1,82,0,168886,16,44,4,-1,110,78,0,79,2,0,182,605,0,0,0,54,89,75,86,0,-1,0,1,10,1,0,1,0,0,160215,0,0,183,1,0,3,79,3,0,84,168886,0,8,0,2,0,86,2,0,86,500,2,0,0,0,1,0,0,0,29,0,0,2,0,88,39,0,-1,89,0,0,0
13135,39376,13136,13136,0,2023,135,0,0,39,138,1140000,0,2005,0,270,77,1,90,0,0,0,85,0,1076,0,39,16,74,64,0,0,0,70,14,0,44,0,78,85,13,0,76,81,230101,79,2030,78,88,35,0,-1,0,1036,86,93,0,179,0,0,23,66,18,2,147783,27,0,0,86,70,27,52,73,41943552,0,68,1,0,0,2097152,80,0,170733,12,41,3,-1,65,81,0,65,3,0,14,50,0,0,0,60,95,78,63,0,-1,0,1,5,9,0,1,0,0,161421,0,0,108,1,0,3,65,2,0,85,170733,0,10,0,2,0,75,9,0,85,501,3,0,0,0,6,1,0,0,24,15,0,2,0,94,35,2,-1,71,0,0,0
4742,24247,24247,0,0,2021,18,0,0,17,114,2290401,1,2004,0,0,75,1,75,0,0,0,75,0,240,0,87,-1,78,59,0,0,0,76,8,0,91,4,71,86,14,7,84,81,230101,81,2030,67,75,81,0,-1,0,3001,77,82,0,180,3,0,14,82,18,0,147735,10,0,0,80,85,27,112893,83,117637120,0,75,0,2,0,512,78,0,170890,5,84,4,-1,45,85,0,58,2,0,95,73,0,0,0,84,85,79,68,0,-1,0,1,11,9,0,1,0,0,161285,0,0,18,2,0,3,80,3,0,94,170890,0,10,0,1,256,72,10,0,86,503,3,0,0,0,9,0,0,0,27,18,0,340,0,83,83,0,-1,71,0,0,0
23637,14548,14578,0,0,2023,118,0,0,31,133,60000,1,2003,0,0,81,1,78,0,0,0,90,0,132,0,76,-1,89,83,0,0,0,91,8,0,78,16,84,87,14,0,86,87,232001,86,2030,85,87,71,0,-1,0,2019,86,84,0,183,1,0,14,81,48,2,147844,18,0,0,88,83,27,0,90,83887108,1,73,0,2,0,256,84,0,171877,4,75,4,-1,436,91,0,71,3,0,155,48,0,0,0,78,82,87,78,0,-1,0,0,6,3,0,1,0,0,161274,0,0,43,1,0,5,80,5,0,91,171877,0,14,0,2,512,87,3,0,87,501,5,0,0,0,1,0,0,0,25,15,0,2,0,83,72,0,-1,82,0,0,0
7450,23575,23575,0,0,2019,149,0,0,20,118,2090000,0,2005,19,243,80,1,82,0,0,0,81,0,70,0,82,16,87,82,0,0,0,86,4,0,83,0,78,87,4,0,87,86,232001,87,2030,75,87,80,0,-1,0,2002,86,81,0,180,1,0,10,80,27,2,147290,14,0,0,88,82,40,0,88,4391936,0,74,1,2,0,16777216,78,0,173210,4,80,4,-1,1746,89,0,79,3,0,0,45,0,0,0,81,83,85,69,0,-1,0,1,3,2,0,1,0,0,160444,0,0,27,1,0,4,69,5,0,88,173210,0,2,0,3,512,81,3,0,87,503,3,0,0,0,1,0,0,0,26,18,0,2,0,82,79,0,-1,79,0,0,6
