assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
101032,100,4,11000,0,255,0,1966,255,0,255,44,1,40,0,1,255,255,0,255,Kocaelispor,0,0,-1,0,194847,0,5,-1,0,50,0,2,4,0,0,6,0,0,34829,0,1,979,101026,0,1,65,0,3,0,69,65,69,29,2,69,1,-1,69,1,0,0,194847,263168,0,194847,0,0,0,0,0,0,2,4,194847,3,101032,0,4202496,0,0,0,0,194847,1,0,194847,0,0,0,5,0,69,89,7,3,215455,0,0,194847,2,2,0,0,366,0,-1,0,528384,70
101033,142,38,26000,255,255,255,1922,255,31,255,117,1,37,160,1,255,255,255,255,Konyaspor,130,0,-1,0,224885,0,5,-1,0,50,0,2,4,0,0,4,0,0,41981,25,1,250,101020,0,1,68,0,0,0,69,68,69,32,3,70,1,-1,70,1,0,0,224885,270400,0,224885,0,0,0,0,0,0,1,2,224885,4,101033,0,4198464,0,0,1,0,224885,0,0,224885,0,0,0,5,0,69,89,4,3,224885,0,0,224885,9,3,0,0,366,0,-1,0,526400,68
101037,173,28,38100,216,255,82,1953,255,255,255,86,1,41,255,1,255,255,128,255,Çaykur Rizespor,255,0,-1,0,277217,4,3,-1,0,30,0,1,4,0,0,2,0,0,15558,0,1,406,436,0,1,69,0,3,0,68,67,72,40,3,68,0,-1,70,1,0,0,277217,4202754,0,277217,0,0,0,0,0,0,0,3,212045,2,101037,0,528642,0,0,0,0,212045,1,0,212045,0,0,0,5,0,69,89,5,3,215323,0,0,212045,9,2,0,0,366,0,-1,0,526594,72
101047,255,255,100000,150,125,0,1927,125,255,125,255,2,50,255,2,125,125,60,125,Dynamo Kyiv,255,0,-1,0,194794,0,10,-1,0,50,0,2,4,0,0,6,0,0,70050,0,1,698,101059,0,1,73,0,3,0,72,73,76,30,2,72,0,-1,72,1,0,0,244374,263312,0,244374,0,0,0,0,0,0,13,2,244374,10,101047,0,4202640,0,0,0,0,194794,0,0,194794,0,17,0,5,0,72,6,3,2,194794,0,0,194794,2,5,0,0,366,0,-1,0,528528,76
101059,80,240,160000,1,1,1,1936,1,255,1,0,2,48,90,2,1,1,1,1,Shakhtar Donetsk,44,0,-1,0,255074,0,10,-1,0,50,0,1,4,0,0,7,0,0,52667,33,1,140,101047,0,1,72,0,1,0,72,72,71,37,2,73,0,-1,73,1,0,0,255074,263298,0,255074,0,0,0,0,0,0,15,2,255074,7,101059,1,4202626,0,0,0,0,229528,1,0,255074,0,15,0,5,0,72,6,3,2,255074,0,0,255074,2,6,0,0,366,0,-1,0,528514,71
101083,22,252,65500,255,255,255,1905,255,252,255,28,2,-34,22,2,255,255,255,255,Estudiantes de La Plata,28,0,-1,0,75343,0,8,-1,0,50,0,2,4,0,0,6,0,1,30018,4,0,259,101084,0,1,73,0,1,0,72,72,74,-57,2,71,1,-1,72,1,1,0,253287,263173,2,261015,0,0,0,0,4,0,1,4,75343,7,101083,0,4202501,0,0,0,0,232244,0,0,75343,0,6,0,1,0,73,129,3,-3,215334,0,0,75343,7,6,0,0,366,0,-1,0,528389,74
101084,255,255,10000,98,255,18,1887,255,255,255,255,1,-34,255,1,255,255,21,255,Gimnasia y Esgrima La Plata,255,0,-1,0,266171,0,4,-1,0,50,0,2,4,0,0,4,0,1,21500,0,0,259,101083,0,1,67,0,1,0,70,68,67,-57,2,74,1,-1,70,1,1,0,233777,263424,2,266171,0,0,0,0,0,0,0,4,233777,7,101084,0,4202752,0,0,1,0,235004,0,0,233777,0,1,0,1,0,70,129,7,-3,235989,0,0,233777,7,3,0,0,366,0,-1,0,528640,66
101085,200,55,95000,255,1,255,1903,1,1,1,255,2,-34,1,2,1,1,255,1,Racing Club de Avellaneda,1,0,-1,0,255878,0,9,-1,0,50,0,1,3,0,0,7,0,1,42500,0,0,30,110093,0,1,74,0,1,0,73,73,76,-58,2,73,1,-1,74,1,1,0,255878,263176,2,255878,0,0,0,0,1,0,0,4,236668,8,101085,1,4202504,0,0,0,0,223249,1,1,236668,0,18,0,1,0,74,129,5,-3,253242,0,0,255878,7,6,0,0,366,0,-1,0,528392,74
101088,63,31,70000,255,255,255,1910,255,31,255,116,2,-34,63,2,255,255,255,255,Vélez Sarsfield,116,0,-1,0,279841,0,7,-1,0,50,0,2,4,0,0,5,0,1,49540,5,0,82,1013,0,1,72,0,3,0,74,74,74,-58,2,74,1,-1,72,1,1,0,279841,263312,2,279841,0,0,0,0,1,0,0,3,232255,9,101088,0,4202640,0,0,0,0,232255,1,0,232255,0,10,0,1,0,73,129,3,-3,227528,0,0,279841,7,6,0,0,366,0,-1,0,528528,74
101099,26,210,35500,255,112,255,1927,30,210,30,30,1,3,26,1,30,30,255,112,América de Cali,30,0,-1,0,214366,0,8,-1,0,30,0,2,4,0,0,6,0,1,36000,0,0,91,101100,0,1,68,0,3,0,70,68,71,-76,2,69,1,-1,69,1,1,0,214366,4195400,1,214366,0,0,0,0,0,0,0,4,214366,4,101099,0,532552,0,0,0,0,214366,0,0,214366,0,15,0,1,0,70,184,7,-5,75409,0,0,214366,7,5,0,0,366,0,-1,0,528456,71
101100,127,13,47500,250,112,250,1947,30,13,30,64,1,6,127,1,30,30,250,112,Atlético Nacional,64,0,-1,0,192342,4,10,-1,0,65,0,1,4,0,0,7,0,1,44739,0,0,310,101099,0,1,71,0,3,0,72,71,73,-75,1,71,1,-1,71,1,1,0,192342,132100,2,192342,0,0,0,0,2,0,7,3,192342,6,101100,0,132100,0,0,0,0,176550,0,0,192342,0,18,0,1,0,72,141,8,-5,192342,0,0,192342,7,6,0,0,366,0,-1,0,270340,73
101106,255,255,17000,1,255,1,1961,255,255,255,255,1,5,255,1,255,255,1,255,Once Caldas,255,0,-1,0,221306,4,7,-1,0,65,0,1,4,0,0,4,0,0,36553,0,2,302,101100,0,1,68,0,3,0,68,68,75,-75,1,67,0,-1,67,1,1,0,221306,132248,0,221306,0,0,0,0,1,0,0,4,221306,5,101106,0,132248,0,0,0,0,187075,0,0,221306,0,4,0,1,0,68,184,6,-5,187075,0,0,221306,7,3,0,0,366,0,-1,0,270488,75
101108,255,255,40000,42,249,36,1902,248,201,249,255,1,-25,57,1,249,248,40,249,Olimpia Asunción,119,0,-1,0,209523,0,9,-1,0,65,0,2,4,0,0,7,0,0,22000,0,0,771,112716,0,1,66,0,0,0,66,66,70,-57,2,63,1,-1,63,0,1,0,209523,132096,1,209523,0,0,0,0,3,0,1,4,209523,5,101108,0,139264,0,0,1,0,216385,1,0,209523,0,47,0,1,0,66,184,8,-4,209523,0,0,209523,7,7,0,0,366,0,-1,0,266240,70
101110,30,30,43200,1,249,253,1891,248,30,249,30,1,-34,30,1,249,248,202,249,Peñarol,30,0,-1,0,252935,0,10,-1,0,50,0,2,4,0,0,7,0,1,40700,18,1,795,111325,0,1,71,0,3,0,71,71,71,-56,1,70,1,-1,70,1,1,0,252935,263184,1,252935,0,0,0,0,5,0,0,4,252935,8,101110,0,4195344,0,0,0,0,246817,0,0,252935,0,52,0,1,0,71,184,9,-3,267406,0,0,252935,7,8,0,0,366,0,-1,0,532496,71
101112,255,255,173500,88,1,0,1974,1,150,1,255,1,49,200,1,1,1,34,1,Vancouver Whitecaps,255,0,-1,0,255205,4,4,-1,0,90,0,1,6,0,0,6,1,0,22120,0,1,508,111144,2,1,71,0,15,0,71,73,72,-123,1,68,0,-1,68,1,0,0,255205,66628,0,208919,0,0,0,0,0,0,0,2,255205,5,101112,0,66628,0,0,0,0,255827,0,0,208919,0,0,0,6,0,70,189,5,-8,208919,0,0,208919,2,2,0,0,366,0,-1,0,139332,72
105035,87,248,0,255,66,255,1889,35,244,66,23,3,52,124,3,66,35,255,66,Holland,34,0,-1,0,202556,4,10,-1,0,50,0,2,4,0,0,0,0,0,55885,0,1,0,1337,0,1,85,0,1,0,83,85,82,4,1,83,0,-1,83,1,0,0,202556,131712,0,202556,0,0,0,0,0,0,0,1,202556,0,105035,0,262784,0,0,0,0,203376,0,0,202556,0,0,0,4,0,83,88,0,1,202556,0,0,202556,2,8,0,0,366,0,-1,0,4195456,82
110062,0,201,8000,255,1,255,1930,1,180,1,0,2,41,0,2,1,1,255,1,Girona FC,0,0,-1,0,244369,0,1,-1,0,65,0,2,4,0,0,3,0,0,14642,0,2,185,452,0,1,75,0,1,0,76,75,75,2,1,76,2,-1,77,2,0,0,246928,132224,1,244369,0,0,0,10,0,0,0,4,246928,3,110062,0,132224,0,0,0,0,186537,0,0,246928,0,0,0,4,0,76,41,9,1,186537,0,0,244369,2,1,0,0,366,0,-1,0,270464,73
110069,0,200,2500,1,110,1,1927,110,12,110,0,1,42,8,1,110,110,1,110,CD Mirandés,8,0,-1,0,79459,0,3,-1,0,30,1,2,4,0,0,3,0,0,6900,0,2,318,10846,0,1,64,0,1,0,67,64,68,-2,2,67,2,-1,67,0,0,0,79459,4195584,0,264347,0,0,0,0,0,0,0,2,79459,2,110069,0,532736,0,0,0,0,74548,0,0,79459,0,0,0,4,0,66,69,6,1,78720,0,0,79459,2,1,0,0,366,0,-1,0,528640,71
110072,255,255,4540,50,255,227,1964,255,0,255,255,1,45,83,1,255,255,23,255,ASC Oțelul Galați,156,0,-1,0,270957,0,5,-1,0,50,0,2,4,0,1,2,0,0,13500,0,1,933,310,0,1,65,0,0,0,64,65,64,28,2,62,1,-1,64,1,0,0,270957,263296,0,270957,0,0,0,0,0,0,0,2,270957,3,110072,0,4202624,0,0,0,0,70298,1,0,270957,0,1,0,5,0,64,79,7,2,274099,0,0,270957,2,1,0,0,366,0,-1,0,528512,64
110075,90,30,6405,30,50,30,1920,40,250,130,180,1,44,250,1,130,40,30,50,Farul Constanța,250,0,-1,0,267993,0,6,-1,0,50,0,2,4,0,0,3,0,0,4554,0,1,871,310,0,1,66,0,1,0,66,66,65,28,1,66,1,-1,65,1,0,0,248112,263552,0,267993,0,0,0,0,0,0,1,2,265431,10,110075,0,4195712,0,0,1,0,247963,1,0,265431,0,2,0,5,0,65,79,4,2,247963,0,0,267993,2,1,0,0,366,0,-1,0,532864,66
110078,215,230,4190,204,30,30,1924,30,30,30,50,1,44,30,1,30,30,30,30,Petrolul Ploiești,30,0,-1,0,220177,0,4,-1,0,50,0,1,4,0,0,2,0,0,15073,0,1,904,310,0,1,65,0,1,0,64,65,64,26,2,64,1,-1,65,1,0,0,70958,263232,0,70958,0,0,0,0,0,0,3,2,70958,7,110078,0,4202560,0,0,0,0,70958,0,0,220177,0,4,0,5,0,65,79,5,2,220177,0,0,220177,2,1,0,0,366,0,-1,0,528448,64
110081,132,37,0,255,110,255,1880,20,24,70,50,1,54,150,1,70,20,255,110,Northern Ireland,55,0,-1,0,204412,0,10,-1,0,30,0,2,4,0,0,0,0,0,18000,0,0,0,1355,0,1,69,0,1,0,70,69,66,-5,2,70,0,-1,70,0,0,0,204412,4195656,0,204412,0,0,0,0,0,0,0,1,204412,0,110081,0,532808,0,0,0,0,266400,0,0,204412,0,0,0,3,0,70,88,0,0,220039,0,0,204412,2,2,0,0,366,0,-1,0,528712,66
110093,1,206,145000,26,255,206,1904,255,255,255,26,1,-34,255,1,255,255,1,255,Independiente,255,0,-1,0,70440,0,8,-1,0,50,0,1,5,0,0,7,0,1,42069,0,0,30,101085,0,1,70,0,1,0,72,71,72,-58,2,72,1,-1,71,1,1,0,222373,263444,2,222373,0,0,0,0,7,0,0,2,222373,6,110093,2,4202772,0,0,1,0,215069,0,0,222373,0,16,0,1,0,72,129,1,-3,226286,0,0,222373,7,6,0,0,366,0,-1,0,528660,70
110176,1,1,4900,255,255,255,1970,255,1,255,1,1,48,1,1,255,255,255,255,SSV Ulm 1846,1,0,-1,0,252263,0,8,-1,0,50,0,2,3,0,2,4,0,0,19500,0,1,931,543,0,1,64,0,3,0,62,63,63,10,3,62,1,-1,64,1,0,0,276365,270400,0,276365,0,0,0,0,0,0,0,2,252263,4,110176,0,4198464,0,0,0,0,243801,0,0,243801,0,0,0,4,0,64,91,2,1,238694,0,0,243801,2,1,0,0,366,0,-1,0,526400,61
110206,128,0,8868,0,30,255,1964,30,30,30,0,1,50,30,1,30,30,255,30,GKS Katowice,30,0,-1,0,235471,0,5,-1,0,50,0,2,4,0,0,2,0,0,15048,0,1,958,420,0,1,66,0,1,0,67,66,66,19,3,67,1,-1,66,1,0,0,235471,270400,0,235471,0,0,0,0,0,0,3,1,235471,6,110206,0,4198464,0,0,0,0,244160,0,0,235471,0,0,0,5,0,66,93,5,1,244160,0,0,235471,2,1,0,0,366,0,-1,0,526400,67
110313,18,199,2500,255,1,255,1968,1,240,1,36,1,53,18,1,1,1,255,1,Accrington Stanley,36,0,-1,0,216790,0,4,-1,0,50,0,2,4,0,0,1,0,0,5057,1,0,4,112260,0,2,59,0,1,0,59,58,59,-2,3,58,0,-1,58,1,0,0,216790,270408,0,216790,0,0,0,0,0,0,0,2,213686,7,110313,0,4198472,0,0,0,0,223852,0,0,216790,0,0,0,3,0,59,55,2,0,216790,0,0,216790,2,1,0,0,366,0,-1,0,526408,58
110321,217,246,17000,179,1,1,1995,1,247,1,87,1,43,217,1,1,1,113,1,Pau FC,97,0,-1,0,225855,0,3,-1,0,50,0,2,4,0,0,1,0,0,4031,38,0,816,1809,0,1,63,0,3,0,63,63,63,0,3,64,1,-1,65,0,0,0,225855,270592,0,225855,0,0,0,0,0,0,0,2,225855,2,110321,0,4198656,0,0,0,0,234814,0,0,225855,0,0,0,4,0,64,51,2,1,225855,0,0,225855,2,1,0,0,366,0,-1,0,526592,63
110329,71,96,66243,255,205,255,1910,205,226,205,52,2,53,1,2,205,205,255,205,FC St. Pauli,26,0,-1,1,276610,0,3,-1,0,50,0,1,4,0,0,10,0,0,29546,0,1,205,28,0,1,69,0,1,0,73,72,71,9,3,73,1,-1,72,1,0,0,222369,270336,1,233061,0,0,0,0,0,0,0,3,276610,4,110329,0,4198400,0,0,1,0,222369,0,0,222369,0,0,0,4,0,71,25,3,1,222369,0,0,222369,2,2,0,0,366,0,-1,0,526336,73
110374,8,57,417300,250,8,250,1926,57,217,142,142,2,43,43,2,142,57,250,8,Fiorentina,38,0,-1,0,260823,0,6,-1,0,65,0,2,4,0,0,6,0,0,43147,39,1,162,45,0,1,77,0,1,0,77,77,79,11,2,75,1,-1,74,1,0,0,260823,132360,1,238004,0,0,0,0,0,0,6,2,238004,7,110374,0,139528,0,0,0,0,240777,1,0,260823,0,2,0,4,0,77,92,6,1,236610,0,0,260823,2,5,0,0,366,0,-1,0,266504,79
110395,40,117,45000,52,255,117,1915,255,255,255,52,2,-34,255,2,255,255,40,255,Lanús,255,0,-1,0,235467,0,5,-1,0,50,0,2,4,0,0,4,0,1,47027,0,0,262,110404,0,1,72,0,1,0,71,72,72,-58,2,69,1,-1,70,1,1,0,235467,263176,2,235467,0,0,0,0,0,0,0,2,235467,8,110395,1,4202504,0,0,0,0,214766,0,0,235467,0,2,0,1,0,72,129,7,-3,235467,0,0,235467,7,6,0,0,366,0,-1,0,528392,70
110396,1,1,24000,21,255,225,1903,255,2,255,1,1,-32,2,1,255,255,11,255,Newell's Old Boys,2,0,-1,0,178562,0,6,-1,0,30,0,1,4,0,0,7,0,1,42000,0,0,409,110580,0,1,68,0,3,0,70,69,71,-60,1,70,1,-1,71,1,1,0,178562,4195352,2,178562,0,0,0,0,0,0,0,2,178562,8,110396,0,525336,0,0,0,0,178562,1,0,178562,0,6,0,1,0,71,129,4,-3,178562,0,0,178562,7,3,0,0,366,0,-1,0,532504,69
110404,153,1,15300,255,255,255,1896,255,210,255,51,1,-34,97,1,255,255,255,255,Banfield,13,0,-1,0,69963,0,4,-1,0,50,0,1,4,0,0,3,0,1,34901,0,0,35,110395,0,1,67,0,3,0,69,68,69,-58,3,67,1,-1,67,1,1,0,219167,270664,2,266161,0,0,0,0,0,0,0,5,266161,6,110404,0,4198728,0,0,0,0,233780,0,0,266161,0,1,0,1,0,69,129,4,-3,76991,0,0,69963,7,1,0,0,366,0,-1,0,526664,69
110468,30,223,40000,168,120,59,1911,120,223,120,35,2,49,30,2,120,120,94,120,Viktoria Plzeň,35,0,-1,0,205365,0,9,-1,0,50,0,2,4,0,0,4,0,0,11700,0,1,699,266,0,1,71,0,1,0,72,71,73,13,2,72,1,-1,72,1,0,0,205365,263232,0,205365,0,0,0,0,0,0,1,1,205365,4,110468,0,4202560,0,0,1,0,198331,0,0,205365,0,6,0,5,0,72,88,5,1,198331,0,0,205365,2,3,0,0,366,0,-1,0,528448,73
110500,98,1,10520,1,93,255,1895,40,225,30,173,1,52,1,1,177,240,204,220,Eintracht Braunschweig,15,0,-1,0,269604,4,2,-1,0,30,0,2,4,0,2,6,0,0,23325,38,1,68,485,0,1,66,0,1,0,67,66,67,10,2,67,1,-1,67,1,0,0,269604,4195334,1,269604,0,0,0,0,0,0,0,2,269604,4,110500,0,532486,0,0,0,0,251281,1,0,269604,0,1,0,4,0,67,27,4,1,252846,0,0,269604,2,1,0,0,366,0,-1,0,528390,68
110501,254,254,2450,1,255,1,1924,255,240,185,254,1,51,240,1,255,185,1,185,SC Verl,240,0,-1,0,240329,0,3,-1,0,50,0,2,4,0,0,2,0,0,5207,0,1,820,487,0,1,65,0,1,0,61,64,61,8,1,59,1,-1,62,1,0,0,240329,263296,0,240329,0,0,0,0,0,0,0,2,240329,6,110501,0,4195456,0,0,0,0,229175,0,0,240329,0,0,0,4,0,63,91,1,1,240329,0,0,240329,2,1,0,0,366,0,-1,0,532608,60
110502,78,1,34100,255,180,255,1898,180,1,255,158,1,49,32,1,180,50,255,50,SV Darmstadt 98,91,0,-1,0,245287,0,6,-1,0,65,0,1,3,0,0,6,0,0,17810,3,1,132,1824,0,1,69,0,3,0,69,69,71,8,1,68,1,-1,69,1,0,0,251287,132096,1,251287,0,0,0,0,0,0,0,2,245287,2,110502,0,132096,0,0,0,0,209987,1,0,251287,0,0,0,4,0,70,27,5,1,262604,0,0,251287,2,1,0,0,366,0,-1,0,270336,72
110532,66,1,3780,1,180,1,1907,180,255,10,146,1,49,255,1,180,10,1,10,SV Waldhof Mannheim,255,0,-1,0,229354,0,5,-1,0,50,0,2,4,0,3,6,0,0,25721,26,1,735,29,0,1,63,0,0,0,64,64,67,8,2,63,1,-1,64,1,0,0,229354,263248,1,229354,0,0,0,0,0,0,0,1,229354,6,110532,0,4202576,0,0,0,0,229487,0,0,229354,0,0,0,4,0,64,91,1,1,229354,0,0,229354,2,1,0,0,366,0,-1,0,528464,67
110556,2,197,256200,78,79,20,1893,39,250,101,7,2,44,250,2,101,39,33,79,Genoa,250,0,-1,0,212207,0,4,-1,0,30,0,2,4,0,0,5,0,0,36599,0,1,180,1837,0,1,73,0,1,0,73,72,74,8,1,74,1,-1,72,1,0,0,212207,4195333,1,236295,0,0,0,0,0,0,1,9,212207,6,110556,0,525317,0,0,0,0,244349,0,0,212207,0,9,0,4,0,73,92,5,1,212207,0,0,212207,2,3,0,0,366,0,-1,0,532485,75
110580,41,2,30000,1,255,249,1889,255,2,255,118,2,-32,41,2,255,255,200,255,Rosario Central,118,0,-1,0,183898,0,5,-1,0,50,0,2,4,0,0,6,0,1,39657,27,0,409,110396,0,1,74,0,0,0,73,75,71,-60,2,72,1,-1,72,1,1,0,226797,263304,2,226797,0,0,0,0,0,0,1,3,226797,8,110580,0,4202632,0,0,0,0,216033,0,0,226797,0,4,0,1,0,72,129,5,-3,183898,0,0,183898,7,4,0,0,366,0,-1,0,528520,70
110588,105,1,14730,116,210,1,1965,210,255,210,176,1,52,255,1,210,210,60,210,1. FC Magdeburg,255,0,-1,0,233520,0,4,-1,0,50,0,2,4,0,2,6,0,0,22000,0,1,612,503,0,1,69,0,1,0,68,68,65,11,1,69,1,-1,69,1,0,0,233520,263184,1,233520,0,0,0,0,0,0,0,3,233520,4,110588,0,4195344,0,0,0,0,228607,0,0,233520,0,0,0,4,0,68,27,5,1,246151,0,0,233520,2,1,0,0,366,0,-1,0,532496,70
110636,6,227,59300,255,1,255,1895,1,210,1,19,1,51,22,1,1,1,255,1,Fortuna Düsseldorf,35,0,-1,0,272982,0,8,-1,0,65,0,2,4,0,0,5,0,0,54600,1,1,147,31,0,1,68,0,1,0,70,69,70,6,2,70,1,-1,70,1,0,0,252567,132164,3,272982,0,0,0,0,0,0,2,8,252903,4,110636,0,139332,0,0,0,0,251292,1,0,252903,0,1,0,4,0,69,27,3,1,272982,0,0,252903,2,1,0,0,366,0,-1,0,266308,68
110645,40,255,4400,1,180,1,2010,180,255,180,50,1,50,255,1,180,180,1,180,Viktoria Köln,255,0,-1,0,263135,0,6,-1,0,50,0,2,4,0,3,2,0,0,10001,0,1,249,31,0,1,63,0,3,0,64,64,65,7,3,64,1,-1,63,1,0,0,263135,270336,1,276429,0,0,0,0,0,0,0,2,275262,4,110645,0,4198400,0,0,0,0,238963,0,0,263135,0,0,0,4,0,63,91,1,1,261653,0,0,263135,2,1,0,0,366,0,-1,0,526336,66
110678,0,226,1550,250,235,250,1912,235,205,235,26,1,52,16,1,235,235,250,235,TSV Havelse,30,0,-1,0,79082,0,1,-1,0,30,0,2,4,0,0,2,0,0,49200,0,1,870,485,0,1,62,0,3,0,61,60,63,9,3,61,1,-1,62,1,0,0,79082,4202560,1,79082,0,0,0,0,0,0,0,4,79082,6,110678,0,528448,0,0,0,0,225654,0,0,79082,0,0,0,4,0,62,91,1,1,244079,0,0,79082,2,1,0,0,366,0,-1,0,526400,62
110685,93,31,5000,255,255,255,1899,255,1,255,166,1,49,48,1,255,255,255,255,TSG 1899 Hoffenheim II,91,0,-1,0,76062,4,1,-1,0,65,0,2,4,0,0,1,0,0,6350,0,1,450,110697,0,1,60,0,3,0,63,63,61,8,1,63,1,-1,60,1,0,0,76062,132096,0,76062,0,0,0,0,0,0,0,2,76062,10,110685,0,132096,0,0,0,0,78445,0,0,76062,0,0,0,4,0,60,91,10,1,76924,0,0,76062,2,1,0,0,366,0,-1,0,270336,64
110697,255,255,5500,41,255,211,1893,255,1,255,255,1,48,1,1,255,255,1,255,VfB Stuttgart II,1,0,-1,0,279623,4,1,-1,0,50,0,2,4,0,0,2,0,0,10000,0,1,466,110176,0,1,60,0,3,0,61,60,62,9,3,61,1,-1,61,1,0,0,279623,270336,0,279623,0,0,0,0,0,0,0,2,279623,10,110697,0,4198400,0,0,0,0,234416,0,0,279623,0,0,0,4,0,61,91,10,1,279623,0,0,279623,2,1,0,0,366,0,-1,0,526336,62
110711,35,0,3800,254,255,254,1951,255,0,255,125,1,43,45,1,255,255,254,255,Real Sociedad B,135,0,-1,0,75936,0,1,-1,0,50,0,2,4,0,0,2,0,0,2500,0,2,425,467,0,1,63,0,1,0,62,62,62,-2,2,63,2,-1,63,2,0,0,75936,263168,0,75936,0,0,0,0,0,0,0,4,75936,6,110711,0,4202496,0,0,0,0,265521,0,0,75936,0,0,0,4,0,63,69,3,1,75936,0,0,75936,2,1,0,0,366,0,-1,0,528384,62
110720,51,51,6500,255,160,255,1938,160,0,160,255,1,48,0,1,160,160,255,160,Blau-Weiß Linz,0,0,-1,0,275634,0,4,-1,0,50,0,2,4,0,0,3,0,0,5595,0,1,639,252,0,1,66,0,0,0,66,66,67,14,2,66,1,-1,65,1,0,0,224271,263232,0,224271,0,0,0,0,0,0,0,4,224271,5,110720,0,4202560,0,0,0,0,233435,0,0,275634,0,0,0,4,0,65,31,2,1,226958,0,0,275634,2,1,0,0,366,0,-1,0,528448,68
110724,232,255,30000,0,204,235,1904,202,1,206,0,1,51,1,1,206,202,13,204,KV Mechelen,1,0,-1,0,224252,0,5,-1,0,30,0,1,4,0,0,4,0,1,16672,0,1,309,100087,0,1,70,0,1,0,69,72,69,4,1,64,1,-1,65,1,0,0,224252,4195458,1,224252,0,0,0,0,0,0,2,1,224252,5,110724,0,525442,0,0,1,0,205369,1,0,224252,0,4,0,4,0,69,122,5,1,224252,0,0,224252,2,4,0,0,366,0,-1,0,532610,69
110738,30,30,97725,142,250,1,1909,250,250,250,30,1,43,250,1,250,250,69,250,Pisa,250,0,-1,0,240797,0,1,-1,0,30,0,2,4,0,0,1,0,0,9950,0,1,570,1746,0,1,71,0,3,0,71,70,71,10,3,67,0,-1,68,1,0,0,270658,4202624,2,270658,0,0,0,0,0,0,0,3,270658,6,110738,0,528512,0,0,0,0,199174,0,0,270658,0,0,0,4,0,71,92,2,1,240797,0,0,240797,2,1,0,0,366,0,-1,0,526464,68
110740,2,122,26250,35,30,225,1919,30,250,30,1,1,44,250,1,30,30,168,30,Reggiana,250,0,-1,0,254804,0,3,-1,0,65,0,2,4,0,0,1,0,0,21525,0,1,935,50,0,1,67,0,3,0,68,68,67,10,1,68,1,-1,68,1,0,0,254804,132160,0,262335,0,0,0,0,0,0,0,2,254804,4,110740,0,132160,0,0,0,0,208942,0,0,254804,0,0,0,4,0,67,82,2,1,230940,0,0,254804,2,1,0,0,366,0,-1,0,270400,68
110745,9,240,15844,30,120,251,1920,120,224,120,3,1,53,39,1,120,120,222,120,Jagiellonia Białystok,45,0,-1,0,255760,0,8,-1,0,50,0,1,4,0,0,3,0,0,22372,0,1,50,1871,0,1,68,0,1,0,69,68,72,23,1,70,1,-1,67,1,0,0,255760,263170,1,255760,0,0,0,0,0,0,1,3,224146,6,110745,0,4195330,0,0,1,0,224336,0,0,224146,0,1,0,5,0,68,93,5,1,239267,0,0,255760,2,3,0,0,366,0,-1,0,532482,72
110746,0,0,13280,0,30,128,1948,30,1,30,116,1,53,1,1,120,128,0,30,Pogoń Szczecin,1,0,-1,0,177922,0,7,-1,0,50,0,2,4,0,0,3,0,0,20500,9,1,473,110747,0,1,69,0,1,0,70,70,66,14,1,71,1,-1,68,0,0,0,177922,263312,0,177922,0,0,0,0,0,0,0,2,177922,7,110746,0,4195472,0,0,1,0,177922,0,0,177922,0,0,0,5,0,68,93,5,1,177922,0,0,177922,2,2,0,0,366,0,-1,0,532624,68
