teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
17508,0,0,220,0,0,0,220,220,220,220,0,220,220,0,220,220,220,0,220,10,220,0,0,0,220,0,220,0,220,0,220,0,220,0,0,220,220,0,0,220,220,220,220,0,220,0,2,0,0,0,1,0,1,0,0,0,0,0,76,100638,0,0,0,0,0,0,1,0,0,0,0
1237,0,0,12,38,0,0,220,12,12,220,231,220,12,30,220,220,12,0,220,10,12,0,1,231,12,0,220,31,220,30,220,0,220,221,2,220,12,231,0,220,220,12,220,30,220,0,0,-1,0,0,2,0,6,55,0,39,0,0,0,100646,0,0,2,0,99,0,2,0,0,0,0
1238,0,0,149,82,0,0,220,197,149,220,54,220,197,82,220,220,13,0,220,10,13,0,1,0,149,0,220,54,220,0,220,0,220,0,2,220,197,82,0,220,220,13,220,54,220,0,1,-1,0,0,2,0,6,94,0,94,0,0,0,100646,0,0,2,0,99,0,2,0,0,0,0
7844,0,0,220,203,0,0,12,220,220,220,127,220,220,224,12,12,220,0,12,10,220,0,0,0,220,0,12,127,220,1,12,0,220,0,0,220,220,203,0,12,12,220,12,135,220,0,2,-1,0,0,2,0,6,93,0,93,0,0,0,100646,0,0,2,0,99,0,2,0,0,0,0
10369,0,1,220,229,0,0,220,220,220,220,0,220,220,18,220,220,220,1,220,330,220,0,1,226,220,0,220,229,220,232,220,0,220,230,7,220,220,15,0,220,220,220,220,0,220,0,0,-1,0,0,4,0,1,94,0,5,0,0,0,100757,0,1,0,0,95,0,4,0,0,0,0
10370,0,1,9,17,0,0,207,207,9,10,229,10,207,231,9,207,10,1,207,330,10,0,1,229,9,0,10,0,9,231,9,0,207,216,7,9,207,229,0,9,10,10,10,231,207,0,1,-1,0,0,4,0,1,94,0,5,0,0,0,100757,0,1,0,0,96,0,4,0,0,0,0
10371,0,1,12,29,0,0,12,12,12,12,226,12,12,40,12,12,12,1,12,330,12,0,1,214,12,0,12,30,12,214,12,0,12,30,0,12,12,41,0,12,12,12,12,226,12,0,2,-1,0,0,1,1,4,91,0,7,0,0,0,100757,0,0,0,0,91,1,1,0,0,0,0
17732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,100759,0,0,0,0,0,0,0,0,0,0,0
10393,0,1,12,166,0,0,220,225,12,12,73,12,12,26,12,12,12,0,12,500330,12,0,1,27,12,0,12,73,12,211,220,0,12,27,0,12,225,166,0,12,220,12,12,22,12,0,0,-1,0,0,1,0,1,96,0,96,0,0,0,100761,0,1,2,0,100,0,1,0,0,0,0
10394,0,1,20,26,0,0,220,32,32,220,22,12,207,166,220,220,23,0,220,500330,109,0,1,210,32,0,220,22,220,27,220,0,12,210,0,12,32,26,0,220,220,109,220,74,220,0,1,-1,0,0,1,0,1,96,0,96,0,0,0,100761,0,1,2,0,100,0,1,0,0,0,0
10395,0,1,220,30,0,0,220,220,220,220,30,220,220,29,220,220,220,0,220,500330,220,0,1,30,220,0,220,30,220,29,220,0,220,30,0,220,220,30,0,220,220,220,220,29,220,0,2,-1,0,0,1,2,1,95,0,95,0,4,0,100761,0,0,2,0,80,0,1,0,0,3,0
1241,0,1,38,35,0,0,220,230,38,220,231,220,230,30,220,220,33,0,220,50,33,0,1,231,38,0,220,35,220,30,220,0,220,34,0,220,230,231,0,220,220,33,220,30,220,0,0,-1,0,0,17,0,41,62,0,27,0,0,76,100805,0,0,2,0,93,0,17,0,0,0,0
1242,0,1,12,237,0,0,240,12,12,176,185,176,12,234,127,240,12,0,240,50,12,0,1,37,12,0,176,185,127,36,127,0,240,37,7,127,12,237,0,127,176,12,176,183,240,0,1,-1,0,0,17,0,41,96,0,96,0,0,76,100805,0,0,2,0,98,1,17,0,0,0,0
4743,0,1,12,22,0,0,220,12,12,220,230,220,12,15,220,220,12,0,220,50,12,0,1,188,12,0,220,230,220,196,220,0,220,188,7,220,12,22,0,220,220,12,220,241,220,0,2,-1,0,0,17,0,41,92,0,92,0,0,76,100805,0,0,2,0,100,0,17,0,0,0,0
4015,0,1,220,30,0,0,220,12,12,220,231,12,220,30,220,220,220,1,220,54,12,0,1,231,12,0,220,30,220,30,220,0,12,30,7,12,12,231,0,220,220,12,220,30,220,0,0,-1,0,0,267,0,138,61,0,34,0,0,0,100851,0,0,2,0,94,0,267,0,0,0,0
4014,0,1,220,232,0,0,12,220,220,220,35,12,220,23,12,12,220,1,12,54,220,0,1,197,220,0,12,232,220,197,12,0,12,232,7,12,220,23,0,12,12,220,12,35,220,0,1,-1,0,0,267,0,138,92,0,6,0,0,0,100851,0,0,2,0,98,0,267,0,0,0,0
11483,0,1,12,26,0,0,185,12,12,12,207,21,12,26,207,12,12,1,185,54,12,0,1,183,12,0,12,207,12,183,207,0,185,183,0,207,12,26,0,12,21,12,21,207,12,0,2,-1,0,0,267,0,138,98,0,98,0,0,0,100851,0,0,0,0,100,0,267,0,0,0,0
1243,0,1,46,26,0,0,220,212,46,220,231,220,212,231,220,212,41,1,220,54,41,0,1,231,46,0,41,26,220,231,220,0,220,26,11,220,212,231,0,46,220,41,220,231,220,0,0,-1,0,0,267,0,138,66,0,33,0,0,0,100852,0,0,2,0,79,0,267,2,0,4,0
1244,0,1,12,99,0,0,220,12,12,220,206,220,12,195,220,220,12,1,220,54,12,0,1,211,12,0,220,114,220,213,220,0,220,92,0,220,12,193,0,220,220,12,220,208,220,0,1,-1,0,0,267,0,138,77,0,16,0,0,0,100852,0,0,2,0,99,1,267,0,0,2,0
11446,0,1,220,125,0,0,12,220,220,12,38,12,220,124,12,12,220,1,12,54,220,0,1,85,220,0,12,38,12,85,12,0,12,85,2,12,220,125,0,12,12,220,12,34,12,0,2,-1,0,0,267,0,138,98,0,98,0,0,0,100852,0,0,2,0,99,0,267,0,0,2,0
6682,0,1,51,99,0,0,220,11,51,220,231,220,11,231,220,220,96,1,220,800054,96,0,1,231,51,0,220,58,220,231,220,0,220,14,19,220,11,231,0,220,220,96,220,231,220,0,0,-1,0,0,267,0,138,77,0,17,0,0,100,100888,0,0,2,0,86,1,267,0,0,0,0
6683,0,1,220,59,0,0,25,220,220,220,142,12,220,84,12,12,220,1,12,800054,220,0,1,23,220,0,12,96,220,22,157,0,12,26,0,12,220,84,0,12,92,220,12,143,220,0,1,-1,0,0,267,0,138,89,0,8,0,0,100,100888,0,0,2,0,89,1,267,0,0,0,0
6684,0,1,220,25,0,0,154,220,220,220,1,12,220,24,12,12,220,1,12,800054,220,0,1,166,220,0,12,1,220,173,0,0,12,166,0,12,220,25,0,12,31,220,12,0,220,0,2,-1,0,0,267,0,138,98,0,98,0,0,100,100888,0,0,2,0,99,0,267,3,0,4,0
6607,0,1,99,69,0,0,45,45,51,63,110,220,229,69,220,220,63,0,220,68,69,0,1,244,51,68,220,51,99,45,51,0,220,45,7,220,45,44,0,220,69,69,220,51,229,0,0,-1,0,0,7,0,1,71,0,25,0,0,76,101014,0,0,2,0,99,0,7,0,0,0,0
6608,0,1,51,47,0,0,229,229,100,69,51,220,45,47,220,220,69,0,220,68,61,0,1,45,100,68,220,108,51,236,100,0,220,234,7,220,229,69,0,220,61,61,220,110,45,0,1,-1,0,0,7,0,1,91,0,6,0,0,76,101014,0,0,2,0,99,0,7,0,0,0,0
6609,0,1,12,15,0,0,12,12,12,12,196,12,12,26,12,12,12,0,12,0,12,0,1,220,12,68,12,16,12,219,12,0,12,16,0,12,12,27,0,12,12,12,12,196,12,0,2,-1,0,0,1,0,1,91,0,7,0,0,76,101014,0,0,0,0,100,0,1,0,0,0,0
6200,0,1,215,36,0,0,244,244,215,42,11,42,244,30,215,244,42,0,244,0,42,0,1,202,215,68,42,156,215,30,215,0,244,254,0,215,244,21,0,215,42,42,42,30,244,0,0,-1,0,0,2,0,1,66,0,17,0,5,76,101020,0,0,2,0,99,0,2,0,0,0,0
6201,0,1,6,231,0,0,178,178,6,8,231,8,178,231,6,220,8,0,178,0,8,0,1,231,6,68,220,231,6,231,6,0,178,231,0,6,178,231,0,220,8,8,8,231,178,0,1,-1,0,0,2,0,1,92,0,92,0,5,76,101020,0,0,0,0,99,0,2,0,0,0,0
6202,0,1,220,221,0,0,220,220,220,220,136,12,220,231,12,12,220,0,12,0,220,0,1,57,220,68,12,221,220,56,220,0,12,220,0,12,220,231,0,12,220,220,12,135,220,0,2,-1,0,0,2,1,1,92,0,6,0,0,76,101020,0,0,0,0,91,0,2,0,0,0,0
17733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,101025,0,0,0,0,0,0,0,0,0,0,0
8547,0,1,220,23,0,0,252,252,220,220,33,220,220,29,220,252,220,0,252,68,23,0,1,215,220,68,23,221,220,29,220,0,220,253,13,220,252,37,0,220,23,23,23,29,220,0,0,-1,0,0,7,0,8,85,0,9,0,0,0,101026,0,1,0,0,91,0,7,0,0,0,0
8548,0,1,18,21,0,0,170,170,18,6,231,7,170,231,160,175,6,0,175,68,6,0,1,231,18,68,7,5,18,231,18,0,175,214,11,160,170,231,0,160,6,6,7,231,170,0,1,-1,0,0,7,0,8,79,0,12,0,0,0,101026,0,1,2,0,89,1,7,0,0,0,0
8549,0,1,12,32,0,0,12,12,12,12,246,12,12,90,12,12,12,0,12,0,12,0,1,205,12,68,12,33,12,205,12,0,12,32,0,12,12,90,0,12,12,12,12,247,12,0,2,-1,0,0,7,1,8,72,0,23,0,10,0,101026,0,0,0,0,91,1,7,0,0,0,0
17734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,101032,0,0,0,0,0,0,0,0,0,0,0
17263,0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,0,12,68,12,0,12,0,12,0,12,0,0,12,12,0,0,12,12,12,12,0,12,0,2,0,0,0,1,0,1,0,0,0,0,9,76,101032,0,0,0,0,0,0,1,0,0,0,0
1261,0,1,220,69,0,0,43,43,97,220,231,65,220,69,220,43,220,0,220,68,65,0,1,231,97,68,65,97,220,28,97,0,43,28,8,97,43,231,0,97,65,65,220,98,220,0,0,-1,0,0,8,0,1,54,0,42,0,0,0,101033,0,1,0,0,92,0,8,0,0,0,0
1262,0,1,137,223,0,0,164,164,137,74,224,74,164,231,137,164,74,0,164,68,74,0,1,224,137,68,74,224,137,231,137,0,164,224,7,137,164,223,0,137,74,74,74,231,164,0,1,-1,0,0,8,0,1,90,0,90,0,0,0,101033,0,1,0,0,93,0,8,0,0,0,0
6209,0,1,12,85,0,0,12,12,12,12,107,12,12,85,12,12,12,0,12,0,12,0,1,220,12,68,12,107,12,219,12,0,12,220,0,12,12,85,0,12,12,12,12,107,12,0,2,-1,0,0,8,0,1,100,0,100,0,2,0,101033,0,0,0,0,100,1,8,0,0,0,0
1265,0,1,220,110,0,0,220,220,220,220,99,220,220,166,220,220,220,0,220,68,220,0,1,61,220,68,220,194,220,61,220,0,220,108,0,220,220,166,0,220,220,220,220,98,220,0,0,-1,0,0,8,0,1,88,0,6,0,0,76,101037,0,0,0,0,99,0,8,0,0,0,0
1266,0,1,82,165,0,0,11,11,82,162,231,162,11,231,82,11,162,0,11,68,162,0,1,231,82,68,162,99,82,231,82,0,11,62,0,82,11,231,0,82,162,162,162,231,11,0,1,-1,0,0,8,0,1,82,0,9,0,0,76,101037,0,0,0,0,99,0,8,0,0,0,0
6210,0,1,12,23,0,0,12,12,12,12,170,12,12,26,12,12,12,0,12,0,12,0,1,191,12,68,12,170,12,219,12,0,12,191,0,12,12,23,0,12,12,12,12,195,12,0,2,-1,0,0,1,0,1,100,0,100,0,0,76,101037,0,0,0,0,99,1,1,0,0,0,0
9569,0,1,69,100,0,0,24,24,69,153,229,153,24,231,69,24,153,0,24,0,153,0,1,229,69,0,153,196,69,231,69,0,24,215,7,69,24,228,0,69,153,153,153,231,24,0,0,-1,0,0,1,0,1,87,0,5,0,0,0,101047,0,0,0,0,100,1,1,0,0,0,0
9570,0,1,220,4,0,0,220,220,220,220,80,220,220,152,220,220,220,0,220,0,220,0,1,32,220,0,220,203,220,23,220,0,220,232,0,220,220,160,0,220,220,220,220,69,220,0,1,-1,0,0,1,0,1,65,0,30,0,0,0,101047,0,0,0,0,100,0,1,0,0,0,0
9571,0,1,12,0,0,0,12,12,12,12,237,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,237,12,253,12,0,12,254,19,12,12,0,0,12,12,12,12,236,12,0,2,-1,0,0,1,0,1,97,0,97,0,0,0,101047,0,0,0,0,99,1,1,0,0,0,0
5874,0,1,12,29,0,0,12,12,12,12,122,12,12,32,12,12,12,0,12,0,12,0,1,245,12,0,12,29,12,245,12,0,12,29,0,12,12,32,0,12,12,12,12,122,12,0,0,-1,0,0,276,0,0,87,0,10,0,0,100,101059,0,1,0,0,97,0,276,0,0,0,0
5875,0,1,94,30,0,0,245,245,94,11,30,11,245,30,114,245,11,0,238,0,11,0,1,30,94,0,11,30,94,30,94,0,245,30,7,94,245,30,0,94,11,11,3,30,245,0,1,-1,0,0,276,0,0,95,0,95,0,0,100,101059,0,1,0,0,97,0,276,0,0,0,0
5876,0,1,12,30,0,0,12,12,12,12,225,12,12,135,12,12,12,0,12,0,12,0,1,191,12,0,12,30,12,188,12,0,12,30,19,12,12,137,0,12,12,12,12,221,12,0,2,-1,0,0,276,0,0,94,0,5,0,0,100,101059,0,1,0,0,98,0,276,0,0,0,0
5934,0,1,220,231,0,0,220,220,220,220,19,220,220,29,220,220,220,1,220,353,220,0,1,194,220,0,220,231,220,29,220,0,220,231,9,220,220,25,0,220,220,220,220,29,220,0,0,-1,0,0,6,0,1,62,0,35,0,0,0,101083,0,0,0,0,100,0,6,0,0,0,0
5935,0,1,23,25,0,0,148,148,23,27,231,10,148,231,7,13,27,1,106,353,27,0,1,231,12,0,13,19,23,231,23,0,106,195,7,7,12,231,0,13,27,12,10,231,148,0,1,-1,0,0,6,0,1,54,0,43,0,0,0,101083,0,0,0,0,88,0,6,0,0,0,0
5936,0,1,220,28,0,0,220,220,220,220,41,220,220,28,220,0,220,0,220,500353,220,0,1,107,220,0,0,28,220,28,220,0,220,28,0,220,220,135,0,0,220,220,220,28,220,0,2,-1,0,0,10,1,7,67,0,32,0,3,88,101083,0,0,0,0,91,0,10,0,0,1,0
6138,0,1,47,65,0,0,40,40,47,91,231,91,40,231,47,0,91,0,40,353,91,0,1,231,47,0,0,34,47,231,47,0,40,39,19,47,40,231,0,0,91,91,91,231,40,0,0,-1,0,0,6,0,1,86,0,12,0,0,76,101084,0,1,0,0,87,0,6,6,0,0,0
6139,0,1,220,231,0,0,220,220,220,220,34,220,220,65,220,0,220,0,220,353,220,0,1,39,220,0,0,231,220,39,220,0,220,231,0,220,220,65,0,0,220,220,220,34,220,0,1,-1,0,0,6,0,1,63,0,35,0,0,76,101084,0,1,0,0,87,0,6,6,0,0,0
6140,0,1,220,44,0,0,220,220,220,220,35,220,220,117,220,0,220,0,220,353,220,0,1,105,220,0,0,22,220,105,220,0,220,27,0,220,220,117,0,0,220,220,220,36,220,0,2,-1,0,0,6,2,1,80,0,19,0,5,76,101084,0,0,0,0,77,0,6,0,0,1,0
4673,801014,1,59,229,0,0,1,1,59,119,231,119,1,231,59,1,119,0,1,353,119,0,1,230,59,0,119,193,59,231,59,0,1,142,11,59,1,232,0,59,119,119,119,231,1,0,0,-1,0,0,12,0,1,49,0,45,0,6,0,101085,0,1,0,0,86,0,12,2,0,2,0
4674,801014,1,220,230,0,0,220,220,220,220,56,220,220,78,220,220,220,0,220,353,220,0,1,32,220,0,220,227,220,32,220,0,220,222,6,220,220,78,0,220,220,220,220,56,220,0,1,-1,0,0,12,0,1,91,0,5,0,6,0,101085,0,1,0,0,97,0,12,2,0,2,0
5648,801014,1,220,134,0,0,220,220,220,220,172,220,220,139,220,220,220,0,220,353,220,0,1,48,220,0,220,172,220,55,220,0,220,48,0,220,220,134,0,220,220,220,220,178,220,0,2,-1,0,0,12,0,1,97,0,97,0,6,76,101085,0,1,0,0,99,0,12,0,0,2,0
5937,0,1,59,200,0,0,220,0,59,220,231,220,0,231,220,0,165,0,220,500353,165,0,1,231,59,353,165,85,220,231,220,0,220,20,7,220,0,231,0,59,220,165,220,231,220,0,0,-1,0,0,94,0,7,87,0,11,0,0,100,101088,0,0,0,0,95,0,94,0,0,0,0
5938,0,1,220,231,0,0,4,220,220,182,65,182,220,133,74,220,220,0,4,500353,220,0,1,30,220,353,220,231,74,29,74,0,4,231,7,74,220,134,0,220,182,220,182,64,4,0,1,-1,0,0,94,0,7,86,0,13,0,0,100,101088,0,0,0,0,94,0,94,0,0,0,0
5939,0,1,220,82,0,0,220,220,220,220,148,220,220,81,220,0,220,0,220,500353,220,0,1,240,220,0,0,148,220,239,220,0,220,240,0,220,220,82,0,0,220,220,220,148,220,0,2,-1,0,0,232,0,1,98,0,98,0,0,76,101088,0,0,0,0,100,0,232,0,0,0,0
8050,0,1,220,28,0,0,220,220,220,220,5,220,220,28,220,220,220,0,220,0,220,0,1,220,220,0,220,5,220,220,220,0,220,220,7,220,220,28,0,220,220,220,220,5,220,0,0,-1,0,0,6,0,2,97,0,97,0,0,0,101099,0,1,0,0,99,0,6,0,0,0,0
8051,0,1,11,27,0,0,207,207,11,6,230,6,207,230,11,207,6,0,207,0,6,0,1,230,11,0,6,5,11,230,11,0,207,216,7,11,207,230,0,11,6,6,6,230,207,0,1,-1,0,0,6,0,2,83,0,14,0,0,0,101099,0,1,0,0,89,0,6,0,0,0,0
8052,0,1,220,0,0,0,220,220,220,220,30,220,220,28,220,220,220,0,220,0,220,0,1,30,220,0,220,0,220,30,220,0,220,194,0,220,220,30,0,220,220,220,220,28,220,0,2,-1,0,0,21,0,2,84,0,14,0,0,0,101099,0,0,0,0,93,0,21,0,0,0,0
5769,0,1,220,111,0,0,12,12,12,220,230,220,220,105,220,220,220,0,220,0,12,0,1,229,12,0,220,149,220,4,12,0,220,18,0,220,12,230,0,220,12,12,220,145,220,0,0,-1,0,0,49,0,17,72,0,17,0,8,100,101100,0,1,2,0,96,0,49,0,0,0,1
5770,0,1,198,139,0,0,239,239,198,121,30,121,239,31,198,239,121,0,239,0,121,0,1,30,198,0,121,199,198,31,198,0,239,222,7,198,239,30,0,198,121,121,121,31,239,0,1,-1,0,0,49,0,17,83,0,8,0,8,100,101100,0,1,0,0,65,0,49,0,0,0,1
5771,0,1,220,144,0,0,220,220,220,220,77,220,220,148,220,220,220,0,220,0,220,0,1,80,220,0,220,77,220,81,220,0,220,80,0,220,220,144,0,220,220,220,220,78,220,0,2,-1,0,0,1,0,1,100,0,100,0,6,100,101100,0,0,0,0,100,0,1,0,0,0,0
5796,0,1,220,44,0,0,220,220,220,220,25,220,220,71,220,220,220,0,220,0,220,0,1,202,220,2168,220,25,220,14,220,0,220,202,0,220,220,44,0,220,220,220,220,39,220,0,0,-1,0,0,6,0,1,90,0,90,0,0,76,101103,0,1,0,0,85,0,6,0,0,0,0
5797,0,1,12,31,0,0,12,12,12,12,231,12,12,231,12,12,12,0,12,0,12,0,1,231,12,0,12,31,12,231,12,0,12,31,7,12,12,231,0,12,12,12,12,231,12,0,1,-1,0,0,6,0,1,90,0,7,0,5,76,101103,0,1,0,0,98,0,6,0,0,0,0
5798,0,1,220,156,0,0,220,220,220,220,114,220,220,156,220,220,220,0,220,0,220,0,1,9,220,0,220,114,220,10,220,0,220,9,0,220,220,156,0,220,220,220,220,115,220,0,2,-1,0,0,6,0,1,100,0,100,0,0,76,101103,0,0,0,0,100,0,6,0,0,0,0
5811,0,1,12,30,0,0,12,12,12,12,229,12,12,230,12,12,12,0,12,0,12,0,1,229,12,0,12,30,12,230,12,0,12,31,0,12,12,229,0,12,12,12,12,230,12,0,0,-1,0,0,12,0,1,86,0,6,0,0,76,101106,0,1,0,0,92,0,12,2,0,0,0
5812,0,1,220,44,0,0,220,220,220,220,44,220,220,44,220,220,220,0,220,0,220,0,1,44,220,0,220,44,220,44,220,0,220,44,0,220,220,44,0,220,220,220,220,44,220,0,1,-1,0,0,1,0,1,90,0,90,0,5,76,101106,0,1,0,0,100,0,1,0,0,0,0
5813,0,1,220,140,0,0,220,220,220,220,120,12,220,231,12,220,220,0,12,0,220,0,1,177,220,0,220,14,220,176,220,0,12,79,0,12,220,232,0,220,220,220,12,120,220,0,2,-1,0,0,12,0,1,92,0,7,0,0,76,101106,0,0,0,0,93,0,12,0,0,0,0
10900,0,1,157,29,0,0,179,179,157,93,231,93,179,232,157,12,93,0,179,0,93,0,1,231,157,0,12,29,157,232,157,0,179,30,0,157,179,231,0,12,93,93,93,232,179,0,0,-1,0,0,10,0,7,70,0,28,0,0,0,101108,0,1,0,0,88,0,10,0,0,0,0
10901,0,1,167,230,0,0,253,253,167,60,30,60,253,30,167,253,60,0,253,0,60,0,1,30,167,0,60,230,167,30,167,0,253,230,26,167,253,30,0,167,60,60,60,30,253,0,1,-1,0,0,10,0,7,84,0,13,0,0,0,101108,0,1,0,0,99,0,10,0,0,0,0
10902,0,1,220,78,0,0,220,220,220,220,113,220,220,78,220,0,220,0,220,0,220,0,1,0,220,0,0,113,220,0,220,0,220,0,0,220,220,78,0,0,220,220,220,113,220,0,2,-1,0,0,75,0,73,96,0,96,0,0,0,101108,0,0,0,0,94,0,75,0,0,0,0
10909,0,0,12,16,0,0,12,12,12,12,25,12,12,25,12,12,12,0,12,0,12,0,0,25,12,0,12,202,12,25,12,0,12,243,9,12,12,24,0,12,12,12,12,25,12,0,0,-1,0,0,1,0,1,56,0,42,0,0,0,101110,0,0,0,0,99,0,1,0,0,0,0
10910,0,1,231,29,0,0,253,253,231,6,29,6,253,24,231,253,6,0,253,0,6,0,1,29,231,0,6,29,231,24,231,0,253,29,7,231,253,29,0,231,6,6,6,24,253,0,1,-1,0,0,12,0,47,97,0,97,0,0,0,101110,0,0,0,0,99,0,12,0,0,0,0
10911,0,1,220,103,0,0,220,220,220,220,167,220,220,97,220,220,220,0,220,0,220,0,1,94,220,0,220,167,220,88,220,0,220,94,0,220,220,103,0,220,220,220,220,154,220,0,2,-1,0,0,1,0,1,100,0,100,0,6,0,101110,0,0,0,0,95,0,1,0,0,0,0
4423,0,1,220,60,0,0,29,18,27,220,230,220,220,59,26,18,220,0,29,0,77,0,1,230,27,39,77,43,220,37,26,0,220,38,0,220,18,230,0,27,77,77,77,42,220,0,0,-1,0,0,182,0,96,70,0,19,0,9,100,101112,0,0,0,0,100,0,182,0,0,0,1
4424,0,1,175,47,0,0,206,214,175,11,19,11,214,46,176,0,18,0,206,0,18,0,1,0,175,39,0,19,176,0,176,0,206,0,19,176,214,47,0,0,11,18,11,18,206,0,1,-1,0,0,182,0,96,91,0,91,0,4,100,101112,0,0,0,0,90,0,182,0,0,0,1
4581,0,1,12,40,0,0,12,12,12,12,221,12,12,147,12,0,12,0,12,0,12,0,1,224,12,39,0,20,12,229,12,0,12,153,7,12,12,111,0,0,12,12,12,231,12,0,2,-1,0,0,182,0,96,93,0,5,0,6,100,101112,0,0,0,0,97,0,182,0,0,0,0
3444,0,1,29,57,0,1,36,36,29,49,83,12,36,44,12,0,49,0,12,0,49,0,1,224,29,0,0,27,29,224,29,0,36,25,0,29,36,43,0,0,49,49,12,86,36,0,0,-1,0,0,129,0,70,86,0,11,0,5,0,105035,0,0,0,0,91,0,129,0,0,0,0
3442,0,1,220,46,0,1,220,220,220,220,30,220,220,58,220,0,220,0,220,0,220,0,1,28,220,0,0,93,220,25,220,0,220,221,7,220,220,63,0,0,220,220,220,27,220,0,1,-1,0,0,129,0,70,87,0,6,0,5,0,105035,0,0,0,0,95,0,129,0,0,0,0
3443,0,1,220,95,0,1,220,220,220,220,107,220,220,77,220,0,220,0,220,0,220,0,1,58,220,0,0,191,220,58,220,0,220,81,0,220,220,77,0,0,220,220,220,108,220,0,2,-1,0,0,129,0,70,55,0,43,0,6,0,105035,0,0,0,0,53,0,129,0,0,0,0
3761,0,1,220,232,0,0,245,220,220,220,18,220,220,22,12,220,220,1,12,53,220,0,1,215,220,0,220,232,220,214,30,0,220,233,0,220,220,22,0,220,30,220,12,18,220,0,0,-1,0,0,267,0,138,78,0,19,0,0,100,110062,0,0,0,0,85,0,267,0,0,0,0
3760,0,1,204,27,0,0,46,251,204,1,55,1,251,71,204,220,1,1,251,53,1,0,1,45,204,0,220,36,204,45,54,0,251,225,7,204,251,71,0,220,71,1,1,55,251,0,1,-1,0,0,267,0,138,90,0,5,0,0,100,110062,0,0,0,0,85,0,267,0,0,0,0
5649,0,1,12,30,0,0,220,12,12,12,231,12,12,175,220,12,12,1,220,53,12,0,1,211,12,0,12,30,12,201,220,0,12,30,0,12,12,183,0,12,220,12,220,228,12,0,2,-1,0,0,267,0,138,92,0,6,0,0,100,110062,0,0,2,0,95,0,267,0,0,0,0
9491,0,1,76,109,0,0,217,109,76,110,197,110,109,214,76,109,110,1,109,53,110,0,1,219,76,0,110,74,76,218,195,0,109,115,7,76,109,215,0,76,213,110,110,197,109,0,3,-1,0,0,267,0,138,76,0,22,0,0,0,110062,0,0,0,0,82,0,267,0,0,0,0
5238,0,1,220,30,0,0,137,220,220,220,36,12,220,29,12,12,220,1,12,54,220,0,1,110,220,0,12,30,220,30,46,0,12,30,5,12,220,50,0,12,64,220,12,29,220,0,0,-1,0,0,267,0,138,60,0,38,0,7,100,110069,0,1,2,0,96,0,267,0,0,0,0
5239,0,1,46,230,0,0,220,130,46,59,171,22,130,231,8,69,59,1,69,54,59,0,1,185,46,0,22,231,46,231,220,0,69,231,5,8,130,133,0,8,220,59,22,231,130,0,1,-1,0,0,267,0,138,58,0,39,0,7,100,110069,0,1,2,0,79,1,267,0,0,0,0
5650,0,1,220,188,0,0,84,220,220,220,77,12,220,130,12,12,220,1,12,54,220,0,1,88,220,0,12,142,220,81,75,0,12,146,7,12,220,135,0,12,135,220,12,74,220,0,2,-1,0,0,267,0,138,77,0,8,0,10,100,110069,0,1,2,0,90,0,267,0,0,0,0
