shortsnumberplacementcode,shortsnumbercolorprimg,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,shortsnumbercolorterb,competitionid,shortsnumbercolorprimr,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseybacknameplacementcode,jerseynamecolorg,jerseynameoutlinecolorb,shortsnumbercolorsecg,jerseynumbercolorsecg,shortsnumbercolorterr,shortsnumbercolorterg,jerseynamecolorr,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,numberfonttype,jerseynamefonttype,year,teamtechid,jerseynameoutlinewidth,shortsnumberfonttype
2,53,0,220,53,53,74,74,2096,53,65,53,74,0,65,74,1,53,74,53,220,53,53,53,53,220,74,90,53,0,1,289,145,0,73,0,289
2,220,0,67,220,220,220,220,223,220,187,220,220,0,190,220,1,220,220,220,163,220,220,220,220,91,220,187,220,0,2,289,145,0,73,0,289
2,220,0,67,220,220,220,220,224,220,187,220,220,0,190,220,1,220,220,220,163,220,220,220,220,91,220,187,220,0,2,289,145,0,73,0,289
2,220,0,67,220,220,220,220,226,220,187,220,220,0,190,220,1,220,220,220,163,220,220,220,220,91,220,187,220,0,2,289,145,0,73,0,289
2,220,0,67,220,220,220,220,232,220,187,220,220,0,190,220,1,220,220,220,163,220,220,220,220,91,220,187,220,0,2,289,145,0,73,0,289
2,220,0,67,220,220,220,220,2096,220,187,220,220,0,190,220,1,220,220,220,163,220,220,220,220,91,220,187,220,0,2,289,145,0,73,0,289
2,220,0,206,220,220,220,220,223,220,187,220,220,0,190,220,1,220,220,220,30,220,220,220,220,60,220,187,220,0,3,289,145,0,73,0,289
2,220,0,206,220,220,220,220,224,220,187,220,220,0,190,220,1,220,220,220,30,220,220,220,220,60,220,187,220,0,3,289,145,0,73,0,289
2,220,0,206,220,220,220,220,226,220,187,220,220,0,190,220,1,220,220,220,30,220,220,220,220,60,220,187,220,0,3,289,145,0,73,0,289
2,220,0,206,220,220,220,220,232,220,187,220,220,0,190,220,1,220,220,220,30,220,220,220,220,60,220,187,220,0,3,289,145,0,73,0,289
2,220,0,206,220,220,220,220,2096,220,187,220,220,0,190,220,1,220,220,220,30,220,220,220,220,60,220,187,220,0,3,289,145,0,73,0,289
2,220,0,73,220,220,220,220,223,220,187,220,220,0,190,220,1,220,220,220,70,220,220,220,220,77,220,187,220,0,4,289,145,0,73,0,289
2,220,0,73,220,220,220,220,224,220,187,220,220,0,190,220,1,220,220,220,70,220,220,220,220,77,220,187,220,0,4,289,145,0,73,0,289
2,220,0,73,220,220,220,220,226,220,187,220,220,0,190,220,1,220,220,220,70,220,220,220,220,77,220,187,220,0,4,289,145,0,73,0,289
2,220,0,73,220,220,220,220,232,220,187,220,220,0,190,220,1,220,220,220,70,220,220,220,220,77,220,187,220,0,4,289,145,0,73,0,289
2,220,0,73,220,220,220,220,2096,220,187,220,220,0,190,220,1,220,220,220,70,220,220,220,220,77,220,187,220,0,4,289,145,0,73,0,289
2,220,0,238,220,220,220,12,17,220,53,12,220,0,238,220,1,220,12,220,53,12,12,220,12,58,220,58,220,0,0,205,19,0,74,0,205
2,12,0,220,12,12,12,12,17,12,220,12,12,0,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,1,205,19,0,74,0,205
2,220,0,71,220,220,220,220,17,220,149,12,220,0,71,220,1,220,12,220,149,220,220,220,12,199,220,199,220,0,2,205,19,0,74,0,205
2,220,0,52,220,220,220,59,17,220,55,12,220,0,52,220,1,220,12,220,55,52,55,220,12,59,220,59,220,0,3,205,19,0,74,0,205
2,100,0,0,220,220,150,150,17,0,100,12,150,0,0,220,1,220,12,100,100,0,100,220,12,150,220,150,0,0,0,203,19,0,76,0,203
2,220,0,210,0,40,220,220,17,220,40,12,220,0,210,120,1,40,12,220,40,220,220,0,12,50,120,50,220,0,1,203,19,0,76,0,203
2,220,0,12,220,220,220,220,17,220,12,12,220,0,12,220,1,220,12,220,12,220,220,220,12,12,220,12,220,0,2,205,19,0,76,0,205
2,220,0,0,220,220,220,220,17,220,10,12,220,0,0,220,1,220,12,220,10,220,220,220,12,150,220,150,220,0,3,203,19,0,76,0,203
1,30,0,220,220,220,25,220,13,28,12,12,77,0,12,220,1,220,12,25,220,220,220,220,12,220,220,12,25,0,0,262,135,0,88,2,265
1,220,0,25,12,12,220,12,13,220,220,12,220,0,220,12,1,12,12,220,25,12,12,12,12,25,12,220,220,0,1,265,135,0,88,2,262
1,220,0,220,220,220,220,12,13,220,12,12,220,0,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,2,262,135,0,88,2,262
1,30,0,220,220,220,220,220,13,234,12,12,45,0,12,220,1,220,12,220,220,220,220,220,12,220,220,12,220,0,0,262,135,0,89,2,262
1,220,0,25,12,12,220,12,13,220,220,12,220,0,220,12,1,12,12,220,25,12,12,12,12,25,12,220,220,0,1,265,135,0,89,2,262
1,220,0,220,220,220,220,12,13,220,12,220,220,0,12,220,1,220,220,220,220,12,12,220,220,220,220,12,220,0,2,262,135,0,89,2,262
1,220,0,25,12,12,220,12,13,220,220,220,220,1,220,12,1,12,220,220,25,12,12,12,220,25,12,220,220,0,0,265,135,0,91,2,262
1,12,0,25,12,12,25,220,13,12,220,12,12,1,220,12,1,12,12,25,25,220,220,12,12,25,12,220,25,0,1,265,135,0,91,2,265
1,220,0,220,220,220,220,12,13,220,12,12,220,1,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,2,262,135,0,91,2,262
1,220,0,220,234,30,220,12,13,220,220,220,220,0,220,45,1,30,220,220,220,12,12,234,220,220,45,220,220,0,0,262,135,0,92,2,262
1,220,0,220,234,30,220,12,13,220,220,12,220,0,220,45,1,30,12,220,220,12,12,234,12,220,45,220,220,0,1,262,135,0,92,2,262
1,220,0,220,220,220,220,12,13,220,12,220,220,0,12,220,1,220,220,220,220,12,12,220,220,220,220,12,220,0,2,262,135,0,92,2,262
1,12,0,12,220,220,220,220,14,12,12,12,12,0,12,220,1,220,12,220,12,220,220,220,12,12,220,12,220,0,0,23,49,0,94,2,89
1,12,0,12,220,220,220,220,60,12,12,12,12,0,12,220,1,220,12,220,12,220,220,220,12,12,220,12,220,0,0,23,49,0,94,2,89
1,12,0,12,220,220,220,220,61,12,12,12,12,0,12,220,1,220,12,220,12,220,220,220,12,12,220,12,220,0,0,23,49,0,94,2,89
1,114,0,220,144,114,220,220,14,144,220,12,75,0,220,75,1,114,12,220,220,220,220,144,12,220,75,220,220,0,1,23,49,0,94,2,89
1,114,0,220,144,114,220,220,60,144,220,12,75,0,220,75,1,114,12,220,220,220,220,144,12,220,75,220,220,0,1,23,49,0,94,2,89
1,114,0,220,144,114,220,220,61,144,220,12,75,0,220,75,1,114,12,220,220,220,220,144,12,220,75,220,220,0,1,23,49,0,94,2,89
1,12,0,220,12,12,220,220,14,12,220,220,12,0,220,12,1,12,220,220,220,220,220,12,220,220,12,220,220,0,2,23,49,0,94,2,89
1,12,0,220,12,12,220,220,60,12,220,220,12,0,220,12,1,12,220,220,220,220,220,12,220,220,12,220,220,0,2,23,49,0,94,2,89
1,12,0,220,12,12,220,220,61,12,220,220,12,0,220,12,1,12,220,220,220,220,220,12,220,220,12,220,220,0,2,23,49,0,94,2,89
1,220,0,12,220,220,12,12,14,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,94,2,89
1,220,0,12,220,220,12,12,60,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,94,2,89
1,220,0,12,220,220,12,12,61,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,94,2,89
1,220,0,12,220,220,12,12,14,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,0,23,49,0,95,2,89
1,220,0,12,220,220,12,12,60,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,0,23,49,0,95,2,89
1,220,0,12,220,220,12,12,61,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,0,23,49,0,95,2,89
1,220,0,12,220,220,12,12,14,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,95,2,89
1,220,0,12,220,220,12,12,60,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,95,2,89
1,220,0,12,220,220,12,12,61,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,95,2,89
1,220,0,12,220,220,12,12,14,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,2,23,49,0,95,2,89
1,220,0,12,220,220,12,12,60,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,2,23,49,0,95,2,89
1,220,0,12,220,220,12,12,61,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,2,23,49,0,95,2,89
1,28,0,220,0,28,220,220,14,0,220,220,136,0,220,136,1,28,220,220,220,220,220,0,220,220,136,220,220,0,3,23,49,0,95,2,89
1,28,0,220,0,28,220,220,60,0,220,220,136,0,220,136,1,28,220,220,220,220,220,0,220,220,136,220,220,0,3,23,49,0,95,2,89
1,28,0,220,0,28,220,220,61,0,220,220,136,0,220,136,1,28,220,220,220,220,220,0,220,220,136,220,220,0,3,23,49,0,95,2,89
1,220,0,220,220,220,12,12,13,220,12,12,220,0,12,220,1,220,12,12,220,12,12,220,12,220,220,12,12,0,0,262,135,0,97,2,262
1,220,0,220,220,220,220,12,13,220,12,220,220,0,12,220,1,220,220,220,220,12,12,220,220,220,200,12,220,0,1,262,135,0,97,2,262
1,220,0,220,220,220,220,12,13,220,12,12,220,0,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,2,262,135,0,97,2,262
1,30,0,25,12,12,220,220,13,234,220,220,45,1,220,12,1,12,220,220,25,220,220,12,220,25,12,220,220,0,0,265,135,0,106,2,262
1,12,0,25,12,12,25,220,13,12,220,12,12,1,220,12,1,12,12,25,25,220,220,12,12,25,12,220,25,0,1,265,135,0,106,2,265
1,12,0,25,12,12,25,220,13,12,220,220,12,1,220,12,1,12,220,25,25,220,220,12,220,25,12,220,25,0,2,265,135,0,106,2,265
1,30,0,220,234,30,220,220,13,234,220,220,45,1,220,45,1,30,220,220,220,220,220,234,220,220,45,220,220,0,0,262,135,0,109,2,262
1,227,0,33,28,30,220,12,13,224,220,12,41,1,220,77,1,30,12,220,41,12,12,28,12,99,77,220,220,0,1,265,135,0,109,2,262
1,12,0,25,12,12,25,220,13,12,220,12,12,1,220,12,1,12,12,25,25,220,220,12,12,25,12,220,25,0,2,265,135,0,109,2,265
1,220,0,220,12,12,12,12,14,220,220,12,220,0,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,0,23,49,0,110,0,89
1,220,0,220,12,12,12,12,60,220,220,12,220,0,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,0,23,49,0,110,0,89
1,220,0,220,12,12,12,12,61,220,220,12,220,0,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,0,23,49,0,110,0,89
1,220,0,12,220,220,12,12,14,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,110,0,89
1,220,0,12,220,220,12,12,60,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,110,0,89
1,220,0,12,220,220,12,12,61,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,110,0,89
1,12,0,220,12,12,220,220,14,12,220,12,12,0,220,12,1,12,12,220,220,220,220,12,12,220,12,220,220,0,2,23,49,0,110,0,89
1,12,0,220,12,12,220,220,60,12,220,12,12,0,220,12,1,12,12,220,220,220,220,12,12,220,12,220,220,0,2,23,49,0,110,0,89
1,12,0,220,12,12,220,220,61,12,220,12,12,0,220,12,1,12,12,220,220,220,220,12,12,220,12,220,220,0,2,23,49,0,110,0,89
1,220,0,12,220,220,12,12,14,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,110,0,89
1,220,0,12,220,220,12,12,60,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,110,0,89
1,220,0,12,220,220,12,12,61,220,12,12,220,0,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,110,0,89
1,12,0,220,220,220,25,220,13,12,12,12,12,1,12,220,1,220,12,25,220,220,220,220,12,220,220,12,25,0,0,262,135,0,121,2,265
1,220,0,25,12,12,220,12,13,220,220,220,220,1,220,12,1,12,220,220,25,12,12,12,220,25,12,220,220,0,1,265,135,0,121,2,262
1,12,0,25,12,12,25,220,13,12,220,12,12,1,220,12,1,12,12,25,25,220,220,12,12,25,12,220,25,0,2,265,135,0,121,2,265
1,220,0,220,220,220,220,12,13,220,12,12,220,0,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,0,262,135,0,127,2,262
1,12,0,25,12,12,25,220,13,12,220,12,12,0,220,12,1,12,12,25,25,220,220,12,12,25,12,220,25,0,1,265,135,0,127,2,265
1,220,0,220,220,220,220,12,13,220,12,220,220,0,12,220,1,220,220,220,220,12,12,220,220,220,220,12,220,0,2,262,135,0,127,2,262
1,220,0,25,12,12,220,12,13,220,220,220,220,0,220,12,1,12,220,220,25,12,12,12,220,25,12,220,220,0,0,265,135,0,142,2,262
1,220,0,25,12,12,220,12,13,220,220,12,220,0,220,12,1,12,12,220,25,12,12,12,12,25,12,220,220,0,1,265,135,0,142,2,262
1,12,0,25,12,12,25,220,13,12,220,220,12,0,220,12,1,12,220,25,25,220,220,12,220,25,12,220,25,0,2,265,135,0,142,2,265
1,220,0,220,220,220,220,12,13,220,12,12,220,0,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,0,262,135,0,143,2,262
1,220,0,220,220,220,220,12,13,220,12,220,220,0,12,220,1,220,220,220,220,12,12,220,220,220,220,12,220,0,1,262,135,0,143,2,262
1,220,0,220,220,220,220,12,13,220,12,12,220,0,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,2,262,135,0,143,2,262
1,220,0,220,12,12,12,12,14,220,220,12,220,1,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,0,23,49,0,144,0,89
1,220,0,220,12,12,12,12,60,220,220,12,220,1,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,0,23,49,0,144,0,89
1,220,0,220,12,12,12,12,61,220,220,12,220,1,220,12,1,12,12,12,220,12,12,12,12,220,12,220,12,0,0,23,49,0,144,0,89
1,220,0,12,220,220,12,12,14,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,144,0,89
1,220,0,12,220,220,12,12,60,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,144,0,89
1,220,0,12,220,220,12,12,61,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,1,23,49,0,144,0,89
1,220,0,12,220,220,12,12,14,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,2,23,49,0,144,0,89
1,220,0,12,220,220,12,12,60,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,2,23,49,0,144,0,89
1,220,0,12,220,220,12,12,61,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,2,23,49,0,144,0,89
1,220,0,12,220,220,12,12,14,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,144,0,89
1,220,0,12,220,220,12,12,60,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,144,0,89
1,220,0,12,220,220,12,12,61,220,12,12,220,1,12,220,1,220,12,12,12,12,12,220,12,12,220,12,12,0,3,23,49,0,144,0,89
1,220,0,220,220,220,220,12,13,220,12,12,220,0,12,220,1,220,12,220,220,12,12,220,12,220,220,12,220,0,0,262,135,0,149,2,262
1,12,0,25,12,12,25,220,13,12,220,220,12,0,220,12,1,12,220,25,25,220,220,12,220,25,12,220,25,0,1,265,135,0,149,2,265
1,12,0,25,12,12,25,220,13,12,220,12,12,0,220,12,1,12,12,25,25,220,220,12,12,25,12,220,25,0,2,265,135,0,149,2,265
1,48,0,220,220,220,70,70,32,39,220,12,70,0,220,220,1,220,12,48,220,39,48,220,12,220,220,220,39,0,0,213,22,0,189,0,213
1,220,0,39,39,48,220,220,32,220,48,12,220,0,39,70,1,48,12,220,48,220,220,39,12,70,70,70,220,0,1,213,22,0,189,0,213
1,220,0,220,220,220,220,220,32,220,220,12,220,0,220,220,1,220,12,220,220,220,220,220,12,220,220,220,220,0,2,213,22,0,189,0,213
1,220,0,220,220,220,220,220,32,220,220,12,220,0,220,220,1,220,12,220,220,220,220,220,12,220,220,220,220,0,3,213,22,0,189,0,213
1,220,0,220,220,220,220,220,32,220,220,12,220,0,220,220,1,220,12,220,220,220,220,220,12,220,220,220,220,0,0,213,22,0,205,0,213
1,12,0,12,12,12,12,12,32,12,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,0,1,213,22,0,205,0,213
1,12,0,12,12,12,12,12,32,12,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,205,0,213
1,220,0,220,220,220,220,220,32,220,220,12,220,0,220,220,1,220,12,220,220,220,220,220,12,220,220,220,220,0,0,213,22,0,206,0,213
1,48,0,0,0,48,109,109,32,0,48,12,109,0,0,109,1,48,12,48,48,0,48,0,12,109,109,109,0,0,1,213,22,0,206,0,213
1,40,0,0,0,40,80,80,32,0,40,12,80,0,0,80,1,40,12,40,40,0,40,0,12,80,80,80,0,0,2,213,22,0,206,0,213
1,100,0,120,120,100,20,20,32,120,100,12,20,0,120,20,1,100,12,100,100,120,100,120,12,20,20,20,120,0,3,213,22,0,206,0,213
2,220,0,15,220,220,220,220,16,220,107,12,220,0,15,220,1,220,12,220,107,220,220,220,12,170,220,170,220,0,0,200,19,0,210,0,200
2,220,0,12,220,220,220,220,16,220,12,12,220,0,12,220,1,220,12,220,12,220,220,220,12,12,220,12,220,0,1,200,19,0,210,0,200
2,12,0,207,12,12,12,12,16,12,208,12,12,0,207,12,1,12,12,12,208,12,12,12,12,8,12,8,12,0,2,200,19,0,210,0,204
1,220,0,216,220,220,12,220,16,220,98,12,220,0,216,220,1,220,12,12,98,220,220,220,12,18,220,18,12,0,0,204,19,0,217,0,204
1,60,0,0,220,60,150,150,16,220,100,12,0,0,0,0,1,60,12,100,100,0,100,220,12,150,0,150,0,0,1,204,19,0,217,0,204
1,12,0,250,12,12,47,12,16,12,215,12,12,0,250,12,1,12,12,215,215,12,12,12,12,47,12,47,250,0,2,204,19,0,217,0,204
2,73,0,220,60,145,89,89,17,33,220,12,89,0,220,196,1,145,12,73,220,33,73,60,12,220,196,220,33,0,0,205,19,0,219,0,205
2,187,0,33,153,128,166,166,17,203,73,12,166,0,33,102,1,128,12,187,73,203,187,153,12,89,102,89,203,0,1,205,19,0,219,0,205
2,12,0,248,12,12,12,12,17,12,237,12,12,0,248,12,1,12,12,12,237,12,12,12,12,56,12,56,12,0,2,205,19,0,219,0,205
2,220,0,244,0,80,232,220,17,220,125,12,220,0,244,140,1,80,12,116,125,220,220,0,12,57,140,57,0,0,3,205,19,0,219,0,205
2,220,0,220,67,74,220,12,223,220,220,220,220,0,220,152,1,74,220,220,220,12,12,67,220,220,152,220,220,0,0,290,152,0,240,0,290
2,220,0,220,67,74,220,12,224,220,220,220,220,0,220,152,1,74,220,220,220,12,12,67,220,220,152,220,220,0,0,290,152,0,240,0,290
2,220,0,220,67,74,220,12,226,220,220,220,220,0,220,152,1,74,220,220,220,12,12,67,220,220,152,220,220,0,0,290,152,0,240,0,290
2,220,0,220,67,74,220,12,232,220,220,220,220,0,220,152,1,74,220,220,220,12,12,67,220,220,152,220,220,0,0,290,152,0,240,0,290
2,220,0,220,67,74,220,12,2096,220,220,220,220,0,220,152,1,74,220,220,220,12,12,67,220,220,152,220,220,0,0,290,152,0,240,0,290
2,238,0,37,247,238,104,12,223,247,12,12,104,0,12,104,1,238,12,238,44,12,12,247,12,100,104,12,247,0,1,290,152,0,240,0,290
2,238,0,37,247,238,104,12,224,247,12,12,104,0,12,104,1,238,12,238,44,12,12,247,12,100,104,12,247,0,1,290,152,0,240,0,290
2,238,0,37,247,238,104,12,226,247,12,12,104,0,12,104,1,238,12,238,44,12,12,247,12,100,104,12,247,0,1,290,152,0,240,0,290
2,238,0,37,247,238,104,12,232,247,12,12,104,0,12,104,1,238,12,238,44,12,12,247,12,100,104,12,247,0,1,290,152,0,240,0,290
2,238,0,37,247,238,104,12,2096,247,12,12,104,0,12,104,1,238,12,238,44,12,12,247,12,100,104,12,247,0,1,290,152,0,240,0,290
2,12,0,231,12,12,12,220,223,12,220,12,12,0,220,12,1,12,12,12,215,220,220,12,12,93,12,220,12,0,2,290,152,0,240,0,290
2,12,0,231,12,12,12,220,224,12,220,12,12,0,220,12,1,12,12,12,215,220,220,12,12,93,12,220,12,0,2,290,152,0,240,0,290
2,12,0,231,12,12,12,220,226,12,220,12,12,0,220,12,1,12,12,12,215,220,220,12,12,93,12,220,12,0,2,290,152,0,240,0,290
2,12,0,231,12,12,12,220,232,12,220,12,12,0,220,12,1,12,12,12,215,220,220,12,12,93,12,220,12,0,2,290,152,0,240,0,290
2,12,0,231,12,12,12,220,2096,12,220,12,12,0,220,12,1,12,12,12,215,220,220,12,12,93,12,220,12,0,2,290,152,0,240,0,290
2,220,0,65,220,220,220,12,223,220,12,12,220,0,12,220,1,220,12,220,104,12,12,220,12,171,220,12,220,0,3,290,152,0,240,0,290
2,220,0,65,220,220,220,12,224,220,12,12,220,0,12,220,1,220,12,220,104,12,12,220,12,171,220,12,220,0,3,290,152,0,240,0,290
2,220,0,65,220,220,220,12,226,220,12,12,220,0,12,220,1,220,12,220,104,12,12,220,12,171,220,12,220,0,3,290,152,0,240,0,290
2,220,0,65,220,220,220,12,232,220,12,12,220,0,12,220,1,220,12,220,104,12,12,220,12,171,220,12,220,0,3,290,152,0,240,0,290
2,220,0,65,220,220,220,12,2096,220,12,220,220,0,12,220,1,220,220,220,104,12,12,220,220,171,220,12,220,0,3,290,152,0,240,0,290
1,68,0,220,77,68,220,90,223,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,224,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,226,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,232,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,2096,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3000,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3001,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3010,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3011,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3020,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3021,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3030,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,68,0,220,77,68,220,90,3031,77,96,12,59,0,107,59,1,68,12,220,220,107,96,77,12,220,59,90,220,0,0,284,150,0,243,0,284
1,136,0,22,136,136,51,220,223,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,224,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,226,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,232,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,2096,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3000,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3001,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3010,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3011,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3020,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3021,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3030,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,136,0,22,136,136,51,220,3031,136,220,43,136,0,220,136,1,217,74,27,27,220,220,217,53,51,217,220,22,0,1,284,150,0,243,0,284
1,220,0,196,220,220,102,190,223,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,224,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,226,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,232,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,2096,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,3000,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,3001,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
1,220,0,196,220,220,102,190,3010,220,190,220,220,0,193,220,1,220,220,80,80,193,190,220,220,102,220,190,196,0,2,284,150,0,243,0,284
