assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
2041,44,216,5000,255,255,255,1903,255,216,255,52,1,59,44,1,255,255,255,255,Fredrikstad FK,52,0,-1,0,77080,0,3,-1,0,50,0,1,4,0,0,3,0,0,12600,0,1,944,112199,2,1,65,0,0,0,65,65,65,11,2,65,1,-1,66,1,0,0,77080,263168,0,77080,0,0,0,0,0,0,12,2,77080,4,2041,0,4202496,0,0,0,0,256396,0,0,77080,0,9,0,7,0,66,199,5,1,251090,0,0,77080,2,2,0,0,316,0,-1,0,528384,64
2055,28,184,23050,73,38,0,2021,0,201,34,34,1,36,169,1,73,184,38,28,Gimcheon Sangmu,111,0,-1,0,245054,0,4,-1,0,50,0,2,4,0,0,3,0,0,25000,0,1,852,1474,0,1,64,0,1,0,64,64,67,128,1,64,0,-1,64,1,0,0,245054,262784,0,245054,0,0,0,0,0,0,0,4,245054,1,2055,0,4227712,0,0,0,0,242821,0,0,245054,0,0,0,2,0,64,38,1,9,245054,0,0,245054,4,1,0,0,316,0,-1,0,525440,67
2056,178,102,9050,255,255,255,2002,255,1,255,255,1,35,1,1,255,102,255,178,Daegu FC,204,0,-1,0,225733,0,5,-1,0,65,0,1,4,0,0,6,0,0,12415,0,1,130,1474,0,1,66,0,1,0,65,67,64,128,3,65,1,-1,65,1,0,0,225733,139520,1,225733,0,0,0,0,0,0,1,4,225733,5,2056,0,184576,0,0,0,0,225733,0,0,225733,0,0,0,2,0,65,38,6,9,225733,0,0,225733,4,2,0,0,316,0,-1,0,264448,64
10020,255,255,30000,192,255,0,1939,255,20,255,0,1,38,100,1,255,255,128,255,Estoril,180,0,-1,0,237871,0,4,-1,0,50,0,2,4,0,0,3,0,0,8000,0,1,98,114510,0,1,70,0,3,0,70,70,71,-9,3,67,1,-1,67,1,0,0,237871,270400,0,237871,0,0,0,0,0,0,0,1,243169,10,10020,0,4231232,0,0,0,0,231391,0,0,237871,0,0,0,4,0,70,183,8,0,243169,0,0,237871,2,1,0,0,316,0,-1,0,526400,71
10029,93,31,330203,255,80,255,1899,80,1,80,166,2,49,48,2,80,80,255,80,TSG 1899 Hoffenheim,91,0,-1,1,216354,4,5,-1,0,50,0,2,4,0,0,1,1,0,30150,0,1,450,36,0,1,77,0,1,0,76,77,74,8,2,74,1,-1,74,1,0,0,216354,263168,3,216354,0,0,0,0,0,0,0,1,216354,8,10029,0,4218880,0,0,0,0,193698,1,0,216354,0,0,0,4,0,76,113,7,1,216354,0,0,216354,2,4,0,0,316,0,-1,0,528384,74
10030,109,1,31250,1,185,1,1907,185,255,185,179,1,51,255,1,185,185,1,185,SC Paderborn 07,255,0,-1,0,238363,4,6,-1,0,50,0,2,2,0,0,3,0,0,15000,0,1,367,159,0,1,67,0,1,0,68,67,68,8,1,69,1,-1,69,1,0,0,238363,262793,1,238363,0,0,0,0,0,0,0,5,238363,7,10030,0,4227721,0,0,0,0,238363,0,0,238363,0,0,0,4,0,68,115,2,1,195262,0,0,238363,2,1,0,0,316,0,-1,0,525449,68
10032,1,1,70350,255,180,255,1908,180,252,180,1,1,46,252,1,180,180,255,180,FC Lugano,252,0,-1,0,210537,0,6,-1,0,50,0,1,4,0,0,4,0,0,6390,0,1,289,900,0,1,70,0,1,0,69,70,66,8,3,69,1,-1,69,1,0,0,210537,270464,0,210537,0,0,0,0,0,0,4,3,210537,4,10032,0,4231296,0,0,0,0,176246,1,0,210537,0,3,0,4,0,69,180,3,1,210537,0,0,210537,2,4,0,0,316,0,-1,0,526464,66
10846,254,254,2540,1,255,1,1994,255,240,255,254,1,42,240,1,255,255,1,255,Burgos CF,240,0,-1,0,231733,0,1,-1,0,50,0,2,4,0,0,2,0,0,12194,0,2,862,110069,0,1,68,0,1,0,68,68,70,-3,3,69,2,-1,69,2,0,0,231733,270400,0,231733,0,0,0,0,0,0,0,4,231733,5,10846,0,4214848,0,0,0,0,262423,0,0,231733,0,0,0,4,0,68,126,5,1,231733,0,0,231733,2,1,0,0,316,0,-1,0,526400,70
15005,11,196,35000,74,204,1,2001,202,250,206,48,1,50,250,1,206,202,111,204,Zulte Waregem,250,0,-1,0,262573,0,5,-1,0,50,0,2,4,0,0,5,0,1,12414,0,1,520,1750,0,1,62,0,3,0,65,62,67,3,2,62,1,-1,62,1,0,0,262573,263242,0,262573,0,0,0,0,0,0,2,2,262573,5,15005,0,4218954,0,0,0,0,176137,0,0,262573,0,0,0,4,0,65,6,5,1,176137,0,0,262573,2,4,0,1,316,0,-1,0,528458,67
15006,4,176,3000,1,255,1,1991,255,176,255,4,1,56,4,1,255,255,1,255,FC Fredericia,4,0,-1,0,223861,0,1,-1,0,50,0,2,4,0,0,1,0,0,4000,0,1,969,272,0,1,62,0,1,0,62,62,60,10,1,63,1,-1,63,1,0,0,223861,262656,0,223861,0,0,0,0,0,0,0,2,223861,7,15006,0,4211200,0,0,0,0,70138,0,0,223861,0,0,0,7,0,62,6,6,1,234991,0,0,223861,2,1,0,0,316,0,-1,0,525312,60
15009,250,250,9700,1,204,1,1929,202,250,206,250,1,47,250,1,206,202,1,204,Altach,1,0,-1,0,252254,0,4,-1,0,30,0,2,4,0,0,4,0,0,8500,8,1,15,15040,0,1,63,0,1,0,65,63,64,9,2,66,1,-1,66,1,0,0,252254,4195392,0,252254,0,0,0,0,0,0,0,2,252254,3,15009,0,548928,0,0,0,0,205759,0,0,252254,0,0,0,4,0,65,124,2,1,266162,0,0,252254,2,2,0,0,316,0,-1,0,528448,64
15012,255,255,2500,27,255,222,1923,255,192,255,255,1,42,0,1,255,255,0,255,Cultural Leonesa,0,0,-1,0,213724,0,1,-1,0,50,0,2,4,0,0,1,0,0,13451,0,2,647,462,0,1,63,0,3,0,64,63,63,-5,3,64,2,-1,64,2,0,0,213724,270400,0,251610,0,0,0,0,0,0,0,1,251610,5,15012,0,4214848,0,0,0,0,243316,0,0,213724,0,0,0,4,0,64,6,8,1,251610,0,0,213724,2,1,0,0,316,0,-1,0,526400,63
15015,245,249,3000,1,1,1,1950,1,251,1,1,1,52,235,1,1,1,1,1,Burton Albion,10,0,-1,0,257128,0,4,-1,0,30,0,1,4,0,0,1,0,0,6912,0,2,86,91,0,2,61,0,1,0,63,61,63,-1,2,62,0,-1,62,2,0,0,257128,4195650,0,257128,0,0,0,0,0,0,0,2,257128,5,15015,0,532802,0,0,0,0,239989,0,0,257128,0,0,0,3,0,63,135,5,0,251272,0,0,257128,2,1,0,0,316,0,-1,0,528706,63
15029,50,28,42000,35,249,230,1927,248,255,249,138,1,-33,255,1,249,248,27,249,Universidad de Chile,255,0,-1,0,176930,0,9,-1,0,50,0,2,4,0,0,6,0,0,48665,0,1,354,110980,0,1,71,0,3,0,70,71,71,-70,1,69,1,-1,69,1,0,0,176930,262724,0,176930,0,0,0,0,0,0,6,3,176930,6,15029,1,4211268,0,0,1,0,176930,0,0,176930,0,18,0,1,0,70,6,9,-4,199042,0,0,176930,7,3,0,0,316,0,-1,0,525380,71
15040,170,1,10350,254,204,254,1930,202,1,206,87,1,47,1,1,206,202,254,204,WSG Tirol,1,0,-1,0,248471,0,1,-1,0,30,0,2,4,0,0,1,0,0,16008,0,1,754,15009,0,1,65,0,3,0,64,65,63,11,2,66,1,-1,66,1,0,0,248471,4195392,0,248471,0,0,0,0,0,0,0,4,248471,4,15040,0,548928,0,0,0,0,231840,1,0,248471,0,0,0,4,0,64,124,3,1,231840,0,0,248471,2,1,0,0,316,0,-1,0,528448,63
15048,255,255,2300,255,40,75,1884,0,42,60,255,1,53,66,1,60,0,75,40,Tranmere Rovers,128,0,-1,0,236557,0,2,-1,0,50,0,2,4,0,0,2,0,0,15573,0,2,687,4,0,2,60,0,1,0,61,60,60,-3,2,62,0,-1,62,2,0,0,244054,263296,0,213151,0,0,0,0,0,0,0,2,213151,3,15048,0,4219008,0,0,0,0,243840,0,0,236557,0,0,0,3,0,61,135,5,0,187796,0,0,236557,2,1,0,0,316,0,-1,0,528512,60
100087,255,255,35000,15,255,15,2002,255,0,255,255,1,50,153,1,255,255,15,255,OH Leuven,51,0,-1,0,210831,0,4,-1,0,50,0,2,4,0,0,3,0,0,10020,0,1,276,110724,0,1,68,0,1,0,68,68,67,4,2,65,1,-1,65,1,0,0,210831,263234,0,210831,0,0,0,0,0,0,0,2,210831,5,100087,0,4235330,0,0,0,0,210831,0,0,210831,0,0,0,4,0,68,122,6,1,209780,0,0,210831,2,2,0,0,316,0,-1,0,528450,67
100135,105,44,35000,250,255,250,1926,255,216,255,205,1,35,185,1,255,255,250,255,APOEL Nicosia FC,69,0,-1,0,212150,0,10,-1,0,50,0,1,4,0,1,4,0,0,22859,0,1,859,1884,0,1,68,0,3,0,68,68,70,33,1,65,1,-1,65,0,0,0,212150,262656,0,234774,0,0,0,0,0,0,15,3,212150,2,100135,0,4211200,0,0,0,0,193336,1,0,212150,0,29,0,4,0,68,141,7,3,194209,0,0,212150,9,3,0,0,316,0,-1,0,525312,70
100325,73,2,6500,255,73,255,1907,2,2,155,155,1,60,73,1,155,2,255,73,HJK Helsinki,155,0,-1,0,234294,0,10,-1,0,65,0,2,4,0,0,3,0,1,10770,0,1,586,320,2,1,64,0,15,0,63,64,65,24,1,62,1,-1,62,1,0,0,234294,131588,0,234294,0,0,0,0,0,0,14,2,234294,6,100325,0,164356,0,0,0,0,234294,0,0,234294,0,33,0,7,0,63,6,6,2,190362,0,0,234294,2,2,0,0,316,0,-1,0,263172,65
100409,14,216,162100,45,1,1,1907,1,6,1,22,2,48,45,2,1,1,70,1,FC Augsburg,34,0,-1,1,236477,0,4,-1,0,30,0,2,4,0,0,5,0,0,30660,0,1,28,21,0,1,74,0,1,0,75,74,74,10,3,76,1,-1,76,1,0,0,236477,4202504,3,236457,0,0,0,0,0,0,0,2,236457,5,100409,0,528392,0,0,0,0,202201,1,0,236477,0,0,0,4,0,75,113,6,1,236477,0,0,236477,2,3,0,0,316,0,-1,0,526344,74
100632,23,193,42500,62,75,244,1902,75,218,75,26,1,52,54,1,75,75,215,75,Go Ahead Eagles,44,0,-1,0,269247,0,5,-1,0,30,0,1,4,0,0,3,0,0,10400,0,2,563,1914,0,2,69,0,1,0,69,69,67,6,2,71,2,-1,71,2,0,0,259921,4195400,0,269247,0,0,0,0,0,0,1,2,247447,2,100632,0,548936,0,0,0,0,262790,0,0,247447,0,4,0,4,0,69,170,6,1,262790,0,0,269247,2,1,0,0,316,0,-1,0,528456,67
100634,255,255,32000,15,20,15,1903,20,235,20,255,1,52,235,1,20,20,15,20,Heracles Almelo,235,0,-1,0,202050,0,3,-1,0,30,0,1,4,0,0,2,0,0,12080,0,2,13,1908,0,2,66,0,1,0,65,66,67,6,2,65,2,-1,65,2,0,0,223370,4195584,2,202050,0,0,0,0,0,0,0,1,223370,1,100634,0,549120,0,0,0,0,202050,0,0,202050,0,2,0,4,0,65,170,6,1,202050,0,0,202050,2,1,0,0,316,0,-1,0,528640,67
100638,240,240,16000,255,75,255,1963,75,80,75,240,1,52,80,1,75,75,255,75,Telstar,80,0,-1,0,221986,0,1,-1,0,50,0,2,4,0,0,1,0,0,5200,0,2,974,645,0,2,63,0,0,0,63,63,61,4,3,63,2,-1,63,2,0,0,221986,270336,0,221986,0,0,0,0,0,0,0,4,79032,3,100638,0,4198400,0,0,0,0,212485,0,0,221986,0,0,0,4,0,63,6,4,1,266722,0,0,221986,2,1,0,0,316,0,-1,0,526336,61
100646,23,228,55750,255,175,255,1888,175,10,175,31,1,51,10,1,175,175,255,175,Sparta Rotterdam,10,0,-1,0,198006,0,4,-1,0,30,0,2,4,0,0,3,0,0,11000,1,2,412,246,0,2,67,0,1,0,67,67,72,4,2,67,2,-1,67,2,0,0,198006,4195332,2,198006,0,0,0,0,0,0,3,3,198006,7,100646,0,581636,0,0,0,0,198006,0,0,198006,0,6,0,4,0,67,170,4,1,230737,0,0,198006,2,1,0,0,316,0,-1,0,528388,72
100757,28,237,7700,255,28,255,1948,237,50,36,36,1,44,50,1,36,237,255,28,Dinamo București,50,0,-1,0,260141,0,6,-1,0,50,0,2,4,0,0,3,0,0,8207,4,1,768,100761,0,1,68,0,1,0,67,70,66,26,2,67,1,-1,68,1,0,0,260141,263168,1,260141,0,0,0,0,0,0,13,3,260141,8,100757,0,4202496,0,0,0,0,260141,0,0,260141,0,18,0,5,0,67,24,5,2,260141,0,0,260141,2,2,0,0,316,0,-1,0,528384,66
100759,46,99,2900,255,255,255,1953,255,1,255,141,1,44,1,1,255,255,255,255,FC Argeș,1,0,-1,0,275195,0,3,-1,0,30,0,0,4,0,0,2,0,0,15000,0,1,830,100757,0,1,62,0,1,0,62,62,62,24,3,61,1,-1,62,1,0,0,275195,4202560,0,275195,0,0,0,0,0,0,0,2,275195,3,100759,0,544832,0,0,1,0,248056,1,0,275195,0,2,0,5,0,62,6,3,2,251848,0,0,275195,2,1,0,0,316,0,-1,0,526400,62
100761,1,204,13000,204,1,1,2003,1,1,1,1,1,44,1,1,1,1,1,1,FCSB,1,0,-1,0,223231,0,10,-1,0,50,0,1,4,0,0,5,0,0,55634,0,1,719,310,0,1,71,0,1,0,70,71,70,26,3,70,1,-1,70,1,0,0,223231,270465,0,223231,0,0,0,0,1,0,24,4,247968,6,100761,0,4231297,0,0,0,0,247972,0,0,223231,0,28,0,5,0,70,24,9,2,223231,0,0,223231,2,4,0,0,316,0,-1,0,526465,69
100805,255,255,3200,1,1,1,1877,1,250,1,255,1,55,1,1,1,1,1,1,St. Mirren,1,0,-1,0,211204,0,3,-1,0,30,0,2,4,0,0,3,0,0,8023,0,1,674,83,0,2,65,0,1,0,63,65,63,-4,3,63,0,-1,63,1,0,0,211536,4202816,0,211204,0,0,0,0,0,0,3,1,211536,4,100805,0,545088,0,0,0,0,211536,0,0,211536,0,0,0,3,0,63,173,5,0,211536,0,0,211204,2,1,0,0,316,0,-1,0,526656,63
100852,1,1,2600,254,254,254,1922,254,222,254,1,1,39,222,1,254,254,254,254,CD Castellón,222,0,-1,0,73505,0,3,-1,0,30,0,2,4,0,0,4,0,0,15500,0,0,825,483,0,1,66,0,1,0,67,66,68,0,1,65,0,-1,65,2,0,0,73505,4194816,0,73505,0,0,0,0,0,0,0,2,73505,6,100852,0,541184,0,0,0,0,237419,0,0,73505,0,0,0,4,0,67,126,6,1,73318,0,0,73505,2,1,0,0,316,0,-1,0,525312,68
100888,90,70,10750,255,63,255,1928,24,245,41,190,1,40,245,1,41,24,255,63,CD Leganés,255,0,-1,0,239335,0,9,-1,0,50,0,2,4,0,0,3,0,0,12454,0,2,271,1860,0,1,73,0,1,0,71,73,69,-3,2,71,0,-1,71,2,0,0,239335,263184,2,239335,0,0,0,0,0,0,0,4,244523,3,100888,0,4218896,0,0,0,0,234790,0,0,239335,0,0,0,4,0,71,125,9,1,240589,0,0,239335,2,1,0,0,316,0,-1,0,528400,69
101014,102,51,59885,1,255,255,2014,255,50,255,204,2,41,100,2,255,255,102,255,Istanbul Başakşehir FK,200,0,-1,0,215531,0,6,-1,0,30,0,1,4,0,0,3,0,0,17300,0,1,231,325,0,1,72,0,1,0,72,72,74,28,1,73,1,-1,73,1,0,0,215531,4194818,0,215531,0,0,0,0,0,0,0,4,215531,4,101014,0,573954,0,0,0,0,233926,1,0,215531,0,1,0,5,0,72,179,4,3,241710,0,0,215531,9,5,0,0,316,0,-1,0,525314,74
101020,204,255,25500,3,1,198,1966,1,255,1,1,1,38,204,1,1,1,2,1,Kayserispor,1,0,-1,0,228283,0,3,-1,0,30,0,2,4,0,0,2,0,0,32864,0,1,242,101033,0,1,65,0,1,0,65,65,63,35,3,65,1,-1,65,1,0,0,228283,4202568,0,228283,0,0,0,0,0,0,1,1,228283,6,101020,0,544840,0,0,0,0,263808,0,0,228283,0,0,0,5,0,65,179,2,3,227573,0,0,228283,9,2,0,0,316,0,-1,0,526408,63
101025,4,228,16500,1,255,1,1923,255,255,255,20,1,39,255,1,255,255,1,255,Gençlerbirliği,255,0,-1,0,259152,0,6,-1,0,50,0,2,4,0,0,6,0,0,20672,0,1,18,101033,0,1,66,0,1,0,67,66,66,32,3,67,2,-1,67,1,0,0,259152,270721,0,259152,0,0,0,0,0,0,2,3,259152,8,101025,0,4215169,0,0,0,0,246560,0,0,259152,0,0,0,5,0,67,6,5,3,246560,0,0,259152,9,3,0,0,316,0,-1,0,526721,66
101026,32,232,38500,7,1,251,1925,1,1,1,41,1,38,1,1,1,1,199,1,Göztepe,1,0,-1,0,189930,4,4,-1,0,90,0,2,5,0,0,7,0,0,19713,0,1,627,101032,0,1,68,0,1,0,68,68,70,27,2,67,0,-1,67,1,0,0,189930,66704,0,255109,0,0,0,0,0,0,2,2,255109,4,101026,0,123024,0,0,0,0,232007,0,0,189930,0,0,0,5,0,68,179,5,3,73398,0,0,189930,9,2,0,0,316,0,-1,0,135312,70
101032,100,4,11000,0,255,0,1966,255,0,255,44,1,40,0,1,255,255,0,255,Kocaelispor,0,0,-1,0,241094,0,5,-1,0,50,0,2,4,0,0,6,0,0,34829,0,1,979,101026,0,1,67,0,3,0,67,67,65,29,2,68,1,-1,68,1,0,0,241094,263168,0,241094,0,0,0,0,0,0,2,4,241094,3,101032,0,4202496,0,0,0,0,225555,1,0,241094,0,0,0,5,0,67,6,7,3,228382,0,0,241094,2,2,0,0,316,0,-1,0,528384,65
101033,142,38,26000,255,255,255,1922,255,31,255,117,1,37,160,1,255,255,255,255,Konyaspor,130,0,-1,0,224885,0,5,-1,0,50,0,2,4,0,0,4,0,0,41981,25,1,250,101020,0,1,67,0,0,0,68,67,69,32,3,71,1,-1,71,1,0,0,224885,270400,0,224885,0,0,0,0,0,0,1,2,224885,4,101033,0,4214848,0,0,1,0,224885,0,0,224885,0,0,0,5,0,68,179,4,3,224885,0,0,224885,9,3,0,0,316,0,-1,0,526400,69
101037,173,28,38100,216,255,82,1953,255,255,255,86,1,41,255,1,255,255,128,255,Çaykur Rizespor,255,0,-1,0,277217,4,3,-1,0,30,0,1,4,0,0,2,0,0,15558,0,1,406,436,0,1,67,0,3,0,68,67,70,40,3,70,0,-1,70,1,0,0,277217,4202754,0,277217,0,0,0,0,0,0,0,3,212045,2,101037,0,545026,0,0,0,0,212045,1,0,212045,0,0,0,5,0,68,179,5,3,215323,0,0,212045,9,2,0,0,316,0,-1,0,526594,70
101047,255,255,100000,150,125,0,1927,125,255,125,255,2,50,255,2,125,125,60,125,Dynamo Kyiv,255,0,-1,0,194794,0,10,-1,0,50,0,2,4,0,0,6,0,0,70050,0,1,698,101059,0,1,74,0,3,0,73,74,73,30,2,72,0,-1,72,1,0,0,277439,263312,0,244373,0,0,0,0,0,0,13,2,244374,10,101047,0,4235408,0,0,0,0,244373,0,0,194794,0,17,0,5,0,73,6,3,2,194794,0,0,194794,2,5,0,0,316,0,-1,0,528528,73
101059,80,240,160000,1,1,1,1936,1,255,1,0,2,48,90,2,1,1,1,1,Shakhtar Donetsk,44,0,-1,0,259913,0,10,-1,0,50,0,1,4,0,0,7,0,0,52667,33,1,140,101047,0,1,75,0,1,0,73,75,72,37,2,73,0,-1,73,1,0,0,259913,263298,0,259913,0,0,0,0,0,0,15,2,259913,7,101059,1,4251778,0,0,0,0,229528,1,0,259913,0,15,0,5,0,73,6,3,2,259913,0,0,259913,2,6,0,0,316,0,-1,0,528514,72
101083,22,252,65500,255,255,255,1905,255,252,255,28,2,-34,22,2,255,255,255,255,Estudiantes de La Plata,28,0,-1,0,75343,0,8,-1,0,50,0,2,4,0,0,6,0,1,30018,4,0,259,101084,0,1,73,0,1,0,73,73,73,-57,2,72,1,-1,72,1,1,0,253287,263173,2,253287,0,0,0,0,4,0,1,4,75343,7,101083,0,4218885,0,0,0,0,232244,0,0,75343,0,6,0,1,0,73,129,3,-3,215334,0,0,75343,7,6,0,0,316,0,-1,0,528389,73
101084,255,255,10000,98,255,18,1887,255,255,255,255,1,-34,255,1,255,255,21,255,Gimnasia y Esgrima La Plata,255,0,-1,0,266171,0,4,-1,0,50,0,2,4,0,0,4,0,1,21500,0,0,259,101083,0,1,69,0,1,0,70,69,69,-57,2,70,1,-1,70,1,1,0,205633,263424,2,233777,0,0,0,0,0,0,0,4,233777,7,101084,0,4202752,0,0,1,0,237576,0,0,233777,0,1,0,1,0,70,129,7,-3,205633,0,0,233777,7,3,0,0,316,0,-1,0,528640,69
101085,200,55,95000,255,1,255,1903,1,1,1,255,2,-34,1,2,1,1,255,1,Racing Club de Avellaneda,1,0,-1,0,255878,0,9,-1,0,50,0,1,3,0,0,7,0,1,42500,0,0,30,110093,0,1,74,0,1,0,74,74,76,-58,2,74,1,-1,74,1,1,0,207441,263176,2,207441,0,0,0,0,1,0,0,4,207441,8,101085,1,4235272,0,0,0,0,223249,1,1,255878,0,18,0,1,0,74,129,5,-3,253242,0,0,255878,7,6,0,0,316,0,-1,0,528392,76
101088,63,31,70000,255,255,255,1910,255,31,255,116,2,-34,63,2,255,255,255,255,Vélez Sarsfield,116,0,-1,0,279841,0,7,-1,0,50,0,2,4,0,0,5,0,1,49540,5,0,82,1013,0,1,70,0,3,0,72,70,72,-58,2,73,1,-1,73,1,1,0,279841,263312,2,214971,0,0,0,0,1,0,0,3,232255,9,101088,0,4235408,0,0,0,0,232255,1,0,227528,0,10,0,1,0,72,129,3,-3,227528,0,0,279841,7,6,0,0,316,0,-1,0,528528,72
101099,26,210,35500,255,112,255,1927,30,210,30,30,1,3,26,1,30,30,255,112,América de Cali,30,0,-1,0,214006,0,8,-1,0,50,0,2,4,0,0,6,0,1,36000,0,0,91,101100,0,1,70,0,3,0,70,70,70,-76,1,69,1,-1,69,1,1,0,214006,262728,1,214006,0,0,0,0,0,0,0,4,214006,4,101099,0,4211272,0,0,0,0,213899,0,0,214006,0,15,0,1,0,70,184,7,-5,230871,0,0,214006,7,5,0,0,316,0,-1,0,525384,70
101100,127,13,47500,250,112,250,1947,30,13,30,64,1,6,127,1,30,30,250,112,Atlético Nacional,64,0,-1,0,192342,4,10,-1,0,65,0,1,4,0,0,7,0,1,44739,0,0,310,101099,0,1,71,0,3,0,71,71,75,-75,1,71,1,-1,71,1,1,0,237242,131588,2,192342,0,0,0,0,2,0,7,3,192342,6,101100,0,147972,0,0,0,0,176550,0,0,192342,0,18,0,1,0,71,141,8,-5,192342,0,0,192342,7,6,0,0,316,0,-1,0,263172,75
101106,255,255,17000,1,255,1,1961,255,255,255,255,1,5,255,1,255,255,1,255,Once Caldas,255,0,-1,0,221306,4,7,-1,0,50,0,1,4,0,0,4,0,0,36553,0,2,302,101100,0,1,67,0,3,0,68,67,69,-75,2,67,0,-1,67,1,1,0,233404,263320,0,221306,0,0,0,0,1,0,0,4,221306,5,101106,0,4251800,0,0,0,0,187075,0,0,221306,0,4,0,1,0,68,6,6,-5,187075,0,0,221306,7,3,0,0,316,0,-1,0,528536,69
101108,255,255,40000,42,249,36,1902,248,201,249,255,1,-25,57,1,249,248,40,249,Olimpia Asunción,119,0,-1,0,209523,0,9,-1,0,65,0,2,4,0,0,7,0,0,22000,0,0,771,112716,0,1,67,0,0,0,68,67,69,-57,1,65,1,-1,65,0,1,0,262566,131584,1,209523,0,0,0,0,3,0,1,5,262566,5,101108,0,147968,0,0,1,0,216385,1,0,262566,0,47,0,1,0,68,184,8,-4,209523,0,0,262566,7,7,0,0,316,0,-1,0,263168,69
101110,30,30,43200,1,249,253,1891,248,30,249,30,1,-34,30,1,249,248,202,249,Peñarol,30,0,-1,0,252935,0,10,-1,0,50,0,2,4,0,0,7,0,1,40700,18,1,795,111325,0,1,71,0,3,0,71,71,71,-56,1,70,1,-1,70,1,1,0,252935,262672,1,252935,0,0,0,0,5,0,0,4,252935,8,101110,0,4243984,0,0,0,0,253305,0,0,252935,0,52,0,1,0,71,184,9,-3,267406,0,0,252935,7,8,0,0,316,0,-1,0,525328,71
101112,255,255,173500,88,1,0,1974,1,150,1,255,1,49,200,1,1,1,34,1,Vancouver Whitecaps,255,0,-1,0,255205,4,4,-1,0,90,0,1,6,0,0,6,1,0,22120,0,1,508,111144,2,1,70,0,15,0,68,69,72,-123,1,66,0,-1,68,1,0,0,255205,66116,0,208919,0,0,0,0,0,0,0,2,255205,5,101112,0,115268,0,0,0,0,255827,0,0,208919,0,0,0,6,0,70,189,5,-8,208919,0,0,208919,2,2,0,0,316,0,-1,0,132164,71
105035,87,248,0,255,66,255,1889,35,244,66,23,3,52,124,3,66,35,255,66,Holland,34,0,-1,0,202556,4,10,-1,0,50,0,2,4,0,0,0,0,0,55885,0,1,0,1337,0,1,85,0,1,0,83,85,83,4,1,83,0,-1,83,1,0,0,202556,262784,0,202556,0,0,0,0,0,0,0,1,202556,0,105035,0,4227712,0,0,0,0,203376,0,0,202556,0,0,0,4,0,83,141,0,1,202556,0,0,202556,2,8,0,0,316,0,-1,0,525440,83
110062,0,201,8000,255,1,255,1930,1,180,1,0,2,41,0,2,1,1,255,1,Girona FC,0,0,-1,0,244369,0,1,-1,0,65,0,2,4,0,0,3,0,0,14642,0,2,185,452,0,1,76,0,1,0,77,76,75,2,1,78,2,-1,78,2,0,0,246928,131712,1,244369,0,0,0,10,0,0,0,4,246928,3,110062,0,131712,0,0,0,0,260815,0,0,246928,0,0,0,4,0,77,125,9,1,239250,0,0,244369,2,1,0,0,316,0,-1,0,263296,75
110069,0,200,2500,1,110,1,1927,110,12,110,0,1,42,8,1,110,110,1,110,CD Mirandés,8,0,-1,0,74548,0,3,-1,0,30,1,2,4,0,0,3,0,0,6900,0,2,318,10846,0,1,60,0,1,0,61,60,54,-2,2,63,2,-1,63,0,0,0,74548,4195584,0,74548,0,0,0,0,0,0,0,4,74548,2,110069,0,532736,0,0,0,0,214639,0,0,74548,0,0,0,4,0,61,126,6,1,73394,0,0,74548,2,1,0,0,316,0,-1,0,528640,54
