starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
3.0,Kim,,Hellberg,2180101,0,6,243,267686,0,284,0,0,232001,0,0,27,180,5511,148033,0,0,262792,75,0,2,0,267686,1,0,1,708,4227720,2,0,0,0,1,46,0,0,0,1,5718,0,1,0,0,82,161151,525448,0,5
2.5,Jani,,Honkavaara,2150301,0,3,266,76466,0,24,0,0,232101,0,0,3513,180,5509,143651,0,0,131720,75,0,2,0,76466,2,0,1,710,164488,2,0,0,0,1,17,0,0,0,2,5728,0,2,0,0,82,161517,263304,0,3
3.0,Jens,,Gustafsson,2290101,6,5,287,249657,0,65,0,0,232201,0,0,2016,182,5548,144637,0,0,131584,75,0,3,0,249657,1,0,1,711,164352,2,0,0,0,1,46,0,0,0,1,5522,0,4,0,0,82,161517,263168,0,5
2.0,Custódio,Custódio,Dias de Castro,30301,0,23,0,256202,0,77,0,0,223101,0,0,3513,180,5720,146319,0,0,4195328,75,0,0,0,256202,4,0,1,717,532480,3,0,0,0,1,38,0,0,0,4,5720,0,1,0,0,81,161698,528384,0,21
2.0,José Augusto G.,José Faria,P. de Almeida Faria,2150000,0,0,244,75553,0,0,0,0,234101,0,1,4009,175,5718,147429,0,0,4202560,75,0,2,0,75553,4,0,1,718,528448,3,0,0,300,1,38,0,0,0,4,5523,0,4,0,0,82,161423,526400,0,0
3.0,Emre,,Belözoğlu,60000,0,0,246,264730,0,1075,0,0,232101,0,0,1547,169,5557,145330,0,0,262721,75,0,2,0,264730,2,0,1,741,4244033,3,1,0,0,1,48,0,0,0,2,5520,0,1,0,0,88,161530,525377,0,0
2.0,Sotirios,,Sylaidopoulos,30301,0,9,287,262177,0,293,0,0,223101,0,0,12,180,5544,144753,0,0,270404,75,0,0,0,262177,4,0,1,744,4247620,9,0,0,0,1,22,0,0,0,4,5510,0,1,0,0,82,161698,526404,0,23
3.5,Thomas,,Reis,50000,0,24,248,253183,0,101,0,0,243101,0,0,3500,183,5527,142800,0,0,132096,75,0,2,0,253183,2,0,1,748,172032,6,0,0,0,1,21,0,0,0,2,5707,0,3,0,0,83,161333,266240,0,8
0.5,John,,Coleman,60101,0,9,287,249698,0,26,0,0,223101,0,0,2515,178,5511,138790,0,0,270416,75,0,2,0,249698,1,0,1,753,4214864,9,1,0,0,1,14,0,0,0,1,5507,0,1,0,0,83,161642,526416,0,1
2.5,Maximilian,,Senft,60101,0,5,0,274902,0,293,0,0,223101,0,0,4024,180,5509,148583,0,0,4202500,75,0,2,0,274902,1,0,1,780,528388,3,1,0,0,1,4,0,0,0,1,5520,0,1,0,0,82,160845,526340,0,5
3.5,Jacob,,Neestrup,40101,0,6,243,256779,0,188,0,0,242101,0,0,0,184,5509,148069,0,0,66200,75,0,1,0,256779,1,0,1,819,98968,2,1,0,0,1,13,0,0,0,1,5523,0,3,0,0,82,160683,132248,0,9
1.5,Ivan,,Prelec,1140000,0,6,259,268123,0,3011,0,0,232001,0,0,4002,178,5511,147841,0,0,4195392,75,0,3,0,268123,4,0,1,822,581696,3,0,0,0,1,10,0,0,0,4,5506,0,4,0,0,82,161698,528448,0,6
0.5,Joey,,O'Brien,30301,0,0,62,79500,0,0,0,0,223101,0,0,2008,180,5727,147319,0,0,262976,75,0,0,0,79500,1,0,1,834,4211520,3,0,0,0,1,25,0,0,0,1,5728,0,1,0,0,82,161700,525632,0,0
3.0,Niels,,Frederiksen,2320000,0,8,0,250172,0,290,0,0,250101,0,0,4005,188,5535,141736,0,0,263314,75,0,1,0,250172,2,0,1,873,4219026,2,0,0,0,1,13,0,0,0,2,5523,0,2,0,0,85,161333,528530,0,2
3.0,Mitchell,,van der Gaag,30301,0,20,243,20558,0,0,0,0,223101,0,0,7,186,5511,142087,0,0,132096,87,0,0,0,20558,2,0,1,894,139264,1,0,0,0,1,34,0,0,0,2,5534,0,1,0,0,85,161667,266240,0,20
3.0,Fabio,,Celestini,2290000,0,9,251,117321,0,240,0,0,242201,0,0,3512,183,5511,143557,0,0,262930,83,0,6,0,117321,4,0,1,896,4227858,3,0,0,0,1,47,0,0,0,4,5716,0,4,0,0,82,160745,525586,0,22
3.0,Mario,,Frick,2150101,0,9,259,258145,0,161,0,0,242101,0,0,2014,182,5557,143138,0,0,132224,75,0,2,0,258145,2,0,1,897,155776,3,0,0,0,1,29,0,0,0,2,5503,0,4,0,0,82,160410,266368,0,9
2.0,Enrico,,Maaßen,2150301,0,3,255,262686,0,186,0,0,233101,0,0,2006,178,5557,146610,0,0,263298,75,0,2,0,262686,2,0,1,898,4235394,8,0,0,0,1,21,0,0,0,2,5566,0,1,0,0,82,161333,528514,0,22
2.5,Giorgio,,Contini,2150101,0,0,289,144096,0,0,0,0,242102,0,0,58,175,5527,142892,0,0,270464,70,0,2,0,144096,2,0,1,900,4198528,4,0,0,0,1,47,0,0,0,2,5523,0,2,0,0,82,161503,526464,0,23
3.5,Kjetil,,Knutsen,40202,0,23,255,249860,0,155,0,0,242101,0,0,4014,182,5511,140972,0,0,66184,75,0,2,0,249860,3,0,1,918,82568,1,0,0,0,1,36,0,0,0,3,5506,0,1,0,0,82,158960,132232,0,9
2.5,Freyr,,Alexandersson,2290101,0,23,252,269393,0,688,0,0,240201,0,0,48,180,5558,146132,0,0,66696,75,0,2,0,269393,3,0,1,919,90248,3,0,0,0,1,24,0,0,0,3,5520,0,4,0,0,82,161527,135304,0,23
2.0,Geir,,Bakke,60101,0,9,287,249457,0,0,0,0,223101,0,0,2016,170,5511,141358,0,0,262656,75,0,2,0,249457,1,0,1,920,4211200,2,0,0,0,1,36,0,0,0,1,5710,0,1,0,0,89,159690,525312,0,1
2.0,Dag-Eilev,,Fagermo,60201,0,24,246,249172,0,26,0,0,250101,0,0,3516,187,5511,140359,0,0,270336,75,0,2,0,249172,2,0,1,922,4198400,8,1,0,0,1,36,0,0,0,2,5510,0,2,0,0,86,161677,526336,0,9
2.5,Sun Hong,Hwang Sun Hong,Hwang,2320101,0,0,0,241684,0,649,0,0,240201,0,1,560,183,5520,140892,0,0,4194817,80,0,0,0,241684,4,0,1,980,557569,9,0,0,300,1,167,0,0,0,4,5522,0,4,0,0,82,161305,525313,0,0
2.5,Gi Dong,Kim Gi Dong,Kim,2210000,0,0,0,249856,0,1090,0,0,241101,0,0,560,171,5527,141915,0,0,262656,75,0,2,0,249856,4,0,1,982,4194816,9,1,0,0,1,167,0,0,0,4,5566,0,3,0,0,88,161133,525312,0,0
2.0,Damián,,Ayude,30301,0,20,259,79010,0,1083,0,0,223101,0,0,26,178,5723,145914,0,0,262920,75,0,0,0,79010,3,0,1,1013,4211464,6,0,0,0,1,52,0,0,0,3,5566,0,1,0,0,83,161671,525576,0,23
2.5,,,,30301,0,0,0,63013,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,131720,75,0,0,0,26537,2,0,0,1035,148104,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,263304,0,0
2.5,,,,30301,0,0,0,63014,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132360,75,0,0,0,26537,2,0,0,1041,155912,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,266504,0,0
2.5,,,,30301,0,0,0,63004,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,131732,75,0,0,0,26537,2,0,0,1043,164500,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,263316,0,0
2.5,,,,30301,0,0,0,63006,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,131849,75,0,0,0,26537,2,0,0,1048,181001,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,263433,0,0
4.5,Thomas,,Tuchel,30301,0,5,45,250585,0,3011,3,0,223101,0,0,2000,192,5511,142764,0,0,131648,75,1,0,0,250585,2,0,1,1318,164416,5,1,0,0,0,21,0,0,0,2,5506,2,1,0,0,84,161517,263232,0,9
4.0,Zlatko,,Dalić,2290101,0,0,287,250720,0,69,0,0,242101,0,0,4013,179,5538,140265,0,0,262656,75,0,2,0,250720,4,0,1,1328,4211200,3,0,0,0,1,10,0,0,0,4,5517,0,3,0,0,82,158874,525312,0,0
2.5,Ivan,,Hašek,40103,0,24,246,71340,0,0,0,0,260101,0,0,4018,176,5513,139119,0,0,4198400,75,0,2,0,71340,1,0,1,1330,542720,5,1,0,0,1,12,0,0,0,1,5505,0,1,0,0,82,161154,526336,0,8
3.5,Brian,,Riemer,2080201,0,9,259,272666,0,0,0,0,242101,0,0,3516,174,5511,144614,0,0,262720,75,0,2,0,272666,2,0,1,1331,4227648,1,0,0,0,1,13,0,0,0,2,5510,0,2,0,0,88,161448,525376,0,22
2.5,Jacob,,Friis,60101,0,9,289,249620,0,0,0,0,233101,0,0,3504,182,5511,143964,0,0,270336,75,0,2,0,249620,2,0,1,1334,4198400,9,0,0,0,1,13,0,0,0,2,5521,0,2,0,0,82,161535,526336,0,23
4.5,Didier,,Deschamps,2190101,0,8,0,220469,0,150,0,0,253101,0,0,3507,169,5555,140985,0,0,263168,71,0,2,0,220469,3,0,1,1335,4251648,1,0,0,0,1,18,0,0,0,3,5524,0,2,0,0,88,156957,528384,0,9
4.5,Julian,,Nagelsmann,1130301,0,2,37,249812,0,284,0,0,240201,0,0,2027,189,5509,147840,0,0,131712,75,0,2,0,249812,2,0,1,1337,164480,1,1,0,0,0,21,0,0,0,2,5715,0,2,0,0,85,161050,263296,0,6
2.5,Arnar,,Gunnlaugsson,2150301,0,22,289,76529,0,0,0,0,234101,0,0,2016,185,5557,142588,0,0,270400,75,0,2,0,76529,2,0,1,1341,4214848,2,0,0,0,1,24,0,0,0,2,5505,0,1,0,0,85,161531,526400,0,23
3.5,,,,2150401,0,9,252,262281,0,161,3,0,244101,0,0,3516,177,5553,145139,0,0,263168,75,0,6,0,26543,3,0,0,1343,4235264,7,1,0,0,0,27,0,0,0,3,5566,2,4,0,0,83,161682,528384,0,22
3.5,Ståle,,Solbakken,1360101,0,1,259,250516,0,0,0,0,242101,0,0,2002,190,5509,140754,0,0,263168,75,0,2,0,250516,2,0,1,1352,4218880,2,1,0,0,1,36,0,0,0,2,5718,0,3,0,0,85,160031,528384,0,8
2.5,,,,1140101,0,8,45,148408,0,26,3,0,232001,0,0,1518,176,5539,145139,0,0,4198400,69,0,0,0,26544,2,0,0,1353,542720,9,1,0,0,0,37,0,0,0,2,5501,4,1,0,0,82,161048,526336,0,9
4.0,Roberto,Roberto Martínez,Martínez Montoliú,2120000,0,23,0,53951,0,0,3,0,250101,0,0,32,175,5509,142707,0,0,131584,77,0,2,0,53951,5,0,1,1354,164352,3,0,0,0,0,45,0,0,0,5,5578,4,5,0,0,82,160794,263168,0,22
2.0,Heimir,,Hallgrímsson,1360103,0,5,0,249546,0,632,0,0,244101,0,0,3517,177,5511,140492,0,0,263296,75,0,2,0,249546,3,0,1,1355,4251776,2,0,0,0,1,24,0,0,0,3,5718,0,4,0,0,82,161342,528512,0,9
3.5,Mircea,,Lucescu,2150000,0,24,287,250121,0,22,0,0,250101,0,0,519,177,5555,132506,0,0,4195400,75,0,2,0,250121,5,0,1,1356,581704,6,1,0,0,1,39,0,0,0,5,5566,0,5,0,0,83,161369,528456,0,22
2.5,Steve,,Clarke,2290101,0,24,289,250538,0,26,0,0,242101,0,0,57,178,5541,139111,0,0,263168,75,0,2,0,250538,3,0,1,1359,4218880,4,0,0,0,1,42,0,0,0,3,5518,0,4,0,0,83,159464,528384,0,9
4.0,Luis,Luis de la Fuente,de la Fuente,2080000,0,24,243,272689,0,0,3,0,260101,0,1,2517,173,5541,138312,0,0,66176,75,1,2,0,272689,3,0,1,1362,66176,3,0,0,300,0,45,0,0,0,4,5517,0,1,0,0,88,160762,132224,0,24
3.5,Jon Dahl,,Tomasson,1130101,0,5,0,254883,0,155,0,0,242101,0,0,3,182,5511,143860,0,0,266304,75,0,2,0,254883,3,0,1,1363,4212800,2,0,0,0,1,13,0,0,0,3,5713,0,4,0,0,82,161211,526400,0,1
3.0,Sergiy,,Rebrov,2190101,0,9,246,250494,0,150,0,0,250101,0,0,3510,173,5509,143042,0,0,4198400,75,0,2,0,250494,2,0,1,1366,542720,1,0,0,0,1,49,0,0,0,2,5526,0,4,0,0,88,160943,526336,0,23
2.5,Craig,,Bellamy,2080000,0,19,246,73384,0,77,0,0,242102,0,0,2021,175,5520,144908,0,0,263232,75,0,2,0,73384,3,0,1,1367,4218944,1,1,0,0,1,50,0,0,0,3,5507,0,1,0,0,81,161341,528448,0,19
5.0,Lionel,,Scaloni,2150101,0,0,255,8842,0,65,0,0,244101,0,0,34,182,5510,144485,0,0,262784,80,0,2,0,8842,3,0,1,1369,4227712,3,1,0,0,1,52,0,0,0,3,5566,0,1,0,0,82,159173,525440,0,0
3.5,Javier,,Aguirre,80103,0,24,0,192945,0,175,3,0,260101,0,0,1546,173,5511,137379,0,0,263508,75,1,2,0,192945,2,0,1,1386,4219220,3,1,0,0,0,83,0,0,0,4,5505,4,1,0,0,88,161355,528724,0,9
4.0,,,,30301,0,3,246,8885,0,174,3,0,223101,0,0,2512,182,5511,145139,0,0,263296,81,0,0,0,26543,2,0,0,1387,4219008,7,0,0,0,0,52,0,0,0,2,5510,2,1,0,0,82,161434,528512,0,22
3.5,Vasco Miguel,Vasco Matos,Lopes Matos,2150301,0,22,253,75367,0,161,0,0,243101,0,0,1553,175,5552,145363,0,0,270336,75,0,2,0,75367,4,0,1,1438,4214784,10,0,0,0,1,38,0,0,0,4,5522,0,4,0,0,82,160967,526336,0,23
1.0,Nickolai,,Lund,30301,0,20,0,79405,0,160,0,0,223101,0,0,57,184,5511,148150,0,0,4195328,75,0,0,0,79405,2,0,1,1443,548864,3,0,0,0,1,13,0,0,0,2,5707,0,1,0,0,82,161698,528384,0,20
2.0,Thomas,,Nørgaard,2320401,0,23,287,250583,0,77,0,0,242101,0,0,57,178,5707,145913,0,0,262730,75,0,2,0,250583,2,0,1,1447,4244042,3,1,0,0,1,13,0,0,0,2,5520,0,4,0,0,83,160769,525386,0,6
2.0,Toni,,Korkeakunnas,1450000,0,1,251,277071,0,3011,0,0,252102,0,0,4005,174,5557,140832,0,0,4195592,75,0,2,0,277071,2,0,1,1463,581896,8,0,0,0,1,17,0,0,0,2,5707,0,1,0,0,89,161663,528648,0,6
2.5,Pan Gon,Kim Pan Gon,Kim,2320401,0,21,0,73906,0,12,0,0,241101,0,0,519,178,5531,141183,0,0,262674,75,0,2,0,73906,4,0,1,1473,4211218,9,0,0,0,1,167,0,0,0,4,5507,0,3,0,0,82,161358,525330,0,0
2.5,Tae Ha,Park Tae Ha,Park,1140401,0,0,287,250558,0,145,0,0,241101,0,0,552,177,5545,140846,0,0,262672,75,0,2,0,250558,4,0,1,1474,4227600,3,1,0,0,1,167,0,0,0,4,5514,0,1,0,0,82,161134,525328,0,0
3.5,Gustavo,,Poyet,50101,6,22,0,5658,0,682,0,0,253101,0,0,3513,188,5546,140650,0,0,263298,83,0,1,0,5658,4,0,1,1477,4251778,4,1,0,0,1,60,0,0,0,4,5505,0,4,0,0,85,161509,528514,0,22
2.5,Hak Bum,Kim Hak Bum,Kim,2150101,0,0,0,249519,0,290,0,0,253101,0,0,501,174,5509,137835,0,0,263296,75,0,1,0,249519,4,0,1,1478,4235392,9,1,0,0,1,167,0,0,0,4,5566,0,3,0,0,88,161124,528512,0,21
3.0,Thomas,,Thomasberg,2150101,0,9,253,41039,0,189,0,0,250101,0,1,2516,180,5511,143176,0,0,263296,75,0,2,0,41039,1,0,1,1516,4202624,6,1,0,300,1,13,0,0,0,1,5506,0,1,0,0,82,159141,528512,0,23
1.5,Ole Kevin,,Knappen,60101,0,9,0,76728,0,114,0,0,223101,0,0,3514,183,5511,144081,0,0,263168,75,0,2,0,76728,2,0,1,1523,4202496,1,0,0,0,1,36,0,0,0,2,5729,0,2,0,0,82,160421,528384,0,20
2.5,,,,2150101,0,21,0,248947,0,0,3,0,232001,0,0,4011,181,5528,145139,0,0,263426,75,0,0,0,26538,3,0,0,1530,4219138,2,0,0,0,0,18,0,0,0,3,5510,4,3,0,0,82,160851,528642,0,9
1.0,Mariusz,,Misiura,30301,0,23,287,79051,0,244,0,0,223101,0,0,2009,181,5510,145597,0,0,263232,75,0,0,0,79051,3,0,1,1569,4202560,3,0,0,0,1,37,0,0,0,3,5566,0,1,0,0,83,161303,528448,0,23
0.5,John,,Caulfield,2290103,0,24,287,249697,0,290,0,0,261001,0,0,58,180,5511,139520,0,0,4195328,75,0,2,0,249697,1,0,1,1571,548864,3,1,0,0,1,25,0,0,0,1,5505,0,1,0,0,83,159923,528384,0,0
0.5,Kevin,,Doherty,2190101,6,23,287,265779,0,189,0,0,243101,0,0,2019,193,5527,145188,0,0,270660,75,0,2,0,265779,3,0,1,1572,4215108,6,0,0,0,1,25,0,0,0,3,5720,0,3,0,0,85,160391,526660,0,6
2.5,,,,30301,0,0,0,63010,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,262664,75,0,0,0,26537,2,0,0,1598,4243976,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,525320,0,0
2.5,,,,30301,0,0,0,63012,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,270728,75,0,0,0,26537,2,0,0,1629,4247944,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,526728,0,0
2.0,Uli,,Forte,2150301,6,0,255,250622,0,144,0,0,242102,0,0,2518,185,5511,143146,0,0,4202512,75,0,2,0,250622,2,0,1,1713,561168,3,0,0,0,1,47,0,0,0,2,5728,0,1,0,0,85,161509,526352,0,22
2.0,Mauro,,Lustrinelli,60101,0,5,38,47961,0,167,0,0,223101,0,0,2006,173,5532,143675,0,0,4195338,66,0,2,0,47961,2,0,1,1715,565258,6,0,0,0,1,47,0,0,0,2,5504,0,2,0,0,88,160602,528394,0,23
2.5,,,,30301,0,0,0,63011,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,270609,75,0,0,0,26537,2,0,0,1719,4198673,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,526609,0,0
2.5,,,,60101,0,5,259,273043,0,227,3,0,223101,0,0,2009,183,5511,145139,0,0,263168,75,0,2,0,26538,2,0,0,1738,4202496,2,1,0,0,0,18,0,0,0,2,5568,4,2,0,0,82,161333,528384,0,23
1.0,,,,30301,0,0,259,78879,0,284,1,0,223101,0,0,1,173,5520,145139,0,0,270336,75,0,0,0,26540,4,0,0,1739,4214784,1,0,0,0,0,18,0,0,0,4,5708,0,1,0,0,88,161302,526336,0,23
2.5,Andrea,,Sottil,30301,0,20,243,1016,0,139,3,0,223101,0,0,1531,185,5527,142892,0,0,263168,83,1,0,0,1016,3,0,1,1744,4202496,2,1,0,0,0,27,0,0,0,5,5569,4,1,0,0,85,161698,528384,0,8
3.0,Francesc,Cesc Fàbregas,Fàbregas i Soler,2190000,0,0,45,279104,0,676,1,0,234101,0,0,1512,179,5558,147760,0,0,262784,75,1,2,0,279104,4,0,1,1745,4227712,3,0,0,0,0,45,0,0,0,3,5510,4,4,0,0,8,161333,525440,0,3
2.0,Guido,,Pagliuca,2150000,0,0,251,72980,0,3011,0,0,242102,0,0,4021,183,5520,143666,0,0,4195456,75,0,3,0,72980,4,0,1,1746,581760,9,0,0,0,1,27,0,0,0,4,5521,0,4,0,0,83,161698,528512,0,22
2.5,Onur,,Cinel,2320000,0,0,30,72016,0,0,0,0,232001,0,0,4021,175,5527,147074,0,0,66581,75,0,2,0,72016,3,0,1,1750,122901,9,0,0,0,1,21,0,0,0,3,5522,0,3,0,0,82,161256,135189,0,0
1.5,Thomas,,Myhre,30301,0,6,16,79417,0,3011,0,0,223101,0,0,48,188,5511,142812,0,0,270400,75,0,0,0,79417,2,0,1,1756,4198464,2,0,0,0,1,36,0,0,0,2,5506,0,1,0,0,86,161691,526400,0,6
2.5,Andreas,,Tegström,80201,0,5,255,76104,0,65,0,0,242101,0,0,15,186,5527,144732,0,0,262922,75,0,2,0,76104,2,0,1,1757,4195082,2,0,0,0,1,46,0,0,0,2,5728,0,2,0,0,85,160056,525578,0,23
2.5,Rasmus,,Bertelsen,2290101,0,5,255,250346,0,3011,0,0,240201,0,0,37,176,5511,146530,0,0,4195352,75,0,3,0,250346,3,0,1,1786,581656,1,0,0,0,1,13,0,0,0,3,5521,0,4,0,0,83,160867,528408,0,5
2.0,Jens,,Fønsskov Olsen,60201,0,2,246,73116,0,156,0,0,242101,0,0,2016,179,5511,143403,0,0,66064,75,0,2,0,73116,2,0,1,1788,98832,1,0,0,0,1,13,0,0,0,2,5520,0,2,0,0,82,161333,132112,0,5
2.5,,,,60101,0,3,287,273650,0,65,3,0,223101,0,0,33,186,5511,145139,0,0,262664,75,0,2,0,26541,2,0,0,1790,4211208,6,0,0,0,0,14,0,0,0,2,5520,0,2,0,0,85,160805,525320,0,0
3.0,,,,2150101,0,15,259,264197,0,29,3,0,232001,0,0,2016,182,5527,145139,0,0,131586,75,0,0,0,26539,1,0,0,1792,131586,1,0,0,0,0,14,0,0,0,1,5510,4,1,0,0,82,161670,263170,0,4
1.5,,,,60101,0,6,246,259497,0,681,3,0,223101,0,0,2006,173,5520,145139,0,0,131908,75,0,2,0,26541,2,0,0,1793,148292,6,1,0,0,0,25,0,0,0,2,5708,0,2,0,0,88,161491,263492,0,23
2.5,,,,1360000,0,9,251,274506,0,293,3,0,232001,0,0,55,175,5511,145139,0,0,132224,75,0,0,0,26543,3,0,0,1794,155776,7,1,0,0,0,45,0,0,0,3,5520,2,2,0,0,82,161685,266368,0,9
2.5,,,,2090101,0,23,259,253719,0,70,3,0,242101,0,0,525,185,5527,145139,0,0,4194837,75,0,2,0,26543,3,0,0,1795,557589,7,1,0,0,0,60,0,0,0,3,5522,2,1,0,0,85,161649,525333,0,23
3.5,Scott,,Parker,60101,0,6,287,8517,0,93,0,0,223101,0,0,2019,175,5543,145366,0,0,131850,69,0,2,0,8517,2,0,1,1796,164618,5,0,0,0,1,14,0,0,0,2,5504,0,2,0,0,82,161337,263434,0,6
1.5,,,,30301,0,24,0,78335,0,290,3,0,223101,0,0,2,178,5511,145139,0,0,263176,75,0,0,0,26539,2,0,0,1797,4202504,1,0,0,0,0,14,0,0,0,2,5510,4,1,0,0,82,161605,528392,0,9
2.0,,,,30101,0,23,249,53904,0,3011,3,0,232001,0,0,43,175,5511,145139,0,0,262658,74,0,2,0,26544,2,0,0,1798,4194818,9,1,0,0,0,14,0,0,0,2,5510,4,4,0,0,81,161621,525314,0,23
4.0,Oliver,,Glasner,2320101,0,9,0,152260,0,688,1,0,242101,0,0,2019,181,5560,143128,0,0,4195456,72,1,2,0,152260,2,0,1,1799,532608,1,1,0,0,0,4,0,0,0,2,5715,0,1,0,0,82,161201,528512,0,2
3.0,,,,30301,0,0,287,262187,0,284,0,0,223101,0,0,57,184,5555,145139,0,0,4195328,75,0,0,0,26541,3,0,0,1800,548864,6,0,0,0,1,14,0,0,3,3,5713,0,1,0,0,82,161483,528384,0,3
2.5,,,,60101,0,3,0,53894,0,655,3,0,223101,0,0,57,183,5511,145139,0,0,263430,76,0,2,0,26541,1,0,0,1801,4219142,6,0,0,0,0,14,0,0,0,1,5566,0,1,0,0,82,161383,528646,0,3
1.5,,,,60101,0,6,0,139479,0,12,1,0,223101,0,0,2517,178,5557,145139,0,0,4202752,79,0,2,0,26540,2,0,0,1802,528640,1,1,0,0,0,14,0,0,0,2,5713,0,2,0,0,82,161600,526592,0,22
1.0,,,,60101,0,3,259,275200,0,77,3,0,232001,0,0,29,180,5511,145139,0,0,263242,75,0,0,0,26543,2,0,0,1803,4202570,7,0,0,0,0,14,0,0,0,2,5520,2,1,0,0,82,160894,528458,0,6
1.5,,,,2320101,0,9,243,101999,0,118,3,0,232001,0,0,1524,178,5509,145139,0,0,132096,76,0,0,0,26539,2,0,0,1804,155648,1,0,0,0,0,42,0,0,0,2,5718,4,1,0,0,82,161095,266240,0,24
1.5,,,,60101,0,23,287,76564,0,198,1,0,223101,0,0,2507,171,5511,145139,0,0,4195408,75,0,2,0,26540,2,0,0,1805,532560,1,0,0,0,0,18,0,0,0,2,5707,0,2,0,0,87,161534,528464,0,23
3.0,,,,40101,0,9,0,53796,0,150,3,0,232001,0,0,3510,173,5511,145139,0,0,263170,65,0,0,0,26539,1,0,0,1806,4218882,1,0,0,0,0,14,0,0,0,1,5520,4,1,0,0,88,161517,528386,0,4
3.0,,,,60101,0,6,243,278857,0,663,3,0,223101,0,0,4013,184,5511,145139,0,0,4202624,75,0,2,0,26541,2,0,0,1807,577664,6,1,0,0,0,21,0,0,0,2,5707,0,2,0,0,81,161071,526464,0,2
4.0,Fabian,,Hürzeler,60101,0,3,259,273963,0,656,0,0,232001,0,0,48,183,5509,149885,0,0,262794,75,1,2,0,273963,2,0,1,1808,4227722,5,1,0,0,0,21,0,0,0,2,5520,4,1,0,0,81,161317,525450,0,21
3.0,,,,60101,0,3,287,275884,0,174,3,0,223101,0,0,2030,177,5511,145139,0,0,263170,75,0,2,0,26543,2,0,0,1809,4251650,7,0,0,0,0,45,0,0,0,2,5713,2,2,0,0,81,160950,528386,0,21
2.0,,,,2320000,0,8,287,250198,0,632,3,0,232001,0,0,1528,183,5509,145139,0,0,4202752,75,0,0,0,26541,2,0,0,1814,545024,6,0,0,0,0,18,0,0,0,2,5565,0,2,0,0,82,159506,526592,0,0
1.0,,,,30301,0,2,249,78092,0,161,3,0,223101,0,0,34,176,5558,145139,0,0,132168,75,0,0,0,26541,4,0,0,1815,155720,6,0,0,0,0,18,0,0,0,4,5728,0,1,0,0,82,161613,266312,0,19
1.0,,,,2320101,0,0,27,8753,0,25,4,0,232001,0,0,1024,177,5557,145139,0,0,270400,71,0,0,0,26545,9,0,0,1816,4214848,9,0,0,0,0,136,0,0,0,9,5565,1,9,0,0,82,160967,526400,0,0
3.0,,,,2320000,0,6,243,249307,0,101,1,0,250102,0,0,2006,180,5511,145139,0,0,270408,75,0,1,0,26540,1,0,0,1819,4231240,1,1,0,0,0,36,0,0,0,1,5520,0,3,0,0,82,161505,526408,0,23
2.5,,,,30301,0,21,259,250230,0,0,3,0,223101,0,0,2518,171,5511,145139,0,0,262656,75,0,0,0,26544,4,0,0,1823,4194816,9,1,0,0,0,60,0,0,0,4,5520,4,1,0,0,89,161107,525312,0,23
4.0,,,,1140101,0,0,38,276563,0,117,3,0,232001,0,0,2015,188,5520,145139,0,0,131584,75,0,0,0,26543,2,0,0,1824,164352,7,0,0,0,0,21,0,0,0,2,5566,2,3,0,0,84,160967,263168,0,9
0.5,Dietmar,,Hirsch,30301,0,0,259,78853,0,641,0,0,223101,0,0,1505,187,5527,142134,0,0,263242,75,0,0,0,78853,4,0,1,1825,4218954,3,0,0,0,1,21,0,0,0,4,5707,0,1,0,0,85,161333,528458,0,0
1.0,Benedetto,,Muzzicato,60101,0,5,238,262983,0,180,0,0,223101,0,0,2,182,5509,144619,0,0,4202496,75,0,2,0,262983,3,0,1,1826,544768,1,0,0,0,1,21,0,0,0,3,5521,0,3,0,0,82,161698,526336,0,6
