assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
114510,232,255,17000,22,215,114,1920,215,136,215,0,1,38,64,1,215,215,5,215,Casa Pia,0,0,-1,0,231753,0,3,-1,0,30,0,2,4,0,0,1,0,0,6981,0,1,281,10020,0,1,67,0,1,0,69,67,68,-9,2,70,1,-1,70,1,0,0,231753,4195584,0,70450,0,0,0,0,0,0,0,2,231753,3,114510,0,532736,0,0,0,0,171791,0,0,231753,0,0,0,4,0,69,6,5,0,211561,0,0,231753,2,1,0,0,366,0,-1,0,528640,68
114526,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,SPQR,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114526,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114545,200,80,1985,196,104,45,1923,45,80,120,120,1,44,200,1,196,80,104,200,Metaloglobus București,120,0,-1,0,276652,0,2,-1,0,30,0,2,4,0,0,1,0,0,4500,0,1,768,100757,0,1,61,0,0,0,61,61,62,26,3,61,1,-1,61,1,0,0,276652,4202496,0,276652,0,0,0,0,0,0,0,4,79060,3,114545,0,528384,0,0,0,0,233868,0,0,79060,0,0,0,5,0,61,6,2,2,228974,0,0,276652,2,1,0,0,366,0,-1,0,526336,62
114546,21,214,2450,0,255,0,1904,255,214,255,21,1,46,21,1,255,255,0,255,FK Csíkszereda Miercurea Ciuc,21,0,-1,0,78704,0,2,-1,0,30,0,2,4,0,0,1,0,0,4000,0,1,970,100757,0,1,61,0,1,0,61,61,62,25,3,61,1,-1,61,1,0,0,78704,4202496,0,78704,0,0,0,0,0,0,0,3,78704,2,114546,0,528384,0,0,0,0,252099,0,0,78704,0,0,0,5,0,61,6,2,2,240431,0,0,78704,2,4,0,0,366,0,-1,0,526336,62
114554,17,27,2500,21,255,252,1942,255,250,255,129,1,42,20,1,255,255,208,255,FC Andorra,15,0,-1,0,201991,0,1,-1,0,50,0,2,4,0,0,1,0,0,3306,0,2,912,110062,0,1,64,0,1,0,66,64,67,1,1,65,2,-1,65,2,0,0,201991,263168,0,201991,0,0,0,0,0,0,0,3,201991,6,114554,0,4195328,0,0,0,0,228707,0,0,201991,0,0,0,4,0,66,6,6,1,260044,0,0,201991,2,1,0,0,366,0,-1,0,532480,67
114581,8,9,25000,253,249,38,1963,248,255,249,192,1,0,255,1,249,248,209,249,Universidad Católica del Ecuador,255,0,-1,0,254210,0,6,-1,0,50,0,2,0,0,0,3,0,0,35258,0,0,781,110986,0,1,65,0,3,0,67,65,69,-78,1,67,1,-1,67,1,1,0,254210,263296,0,189153,0,0,0,0,0,0,0,3,189153,6,114581,0,4195456,0,0,1,0,193359,1,0,189153,0,0,0,1,0,67,6,2,-5,254449,0,0,189153,7,3,0,0,366,0,-1,0,532608,69
114598,255,255,7000,53,249,233,1919,248,251,249,255,1,-5,224,1,249,248,52,249,Club Atlético Grau,31,0,-1,0,232067,0,1,-1,0,30,0,2,4,0,0,2,0,0,25000,0,0,794,111011,0,1,66,0,3,0,65,66,64,-80,2,65,2,-1,65,2,1,0,232067,4195584,0,232067,0,0,0,0,0,0,0,5,232067,2,114598,0,532736,0,0,1,0,226855,1,0,232067,0,0,0,1,0,65,6,5,-4,215168,0,0,232067,7,3,0,0,366,0,-1,0,528640,64
114604,1,1,8571,255,1,255,2020,1,1,1,1,1,-34,1,1,1,1,255,1,Macarthur FC,1,0,-1,0,199159,0,1,-1,0,50,0,2,4,0,0,1,0,0,20000,0,1,472,111400,0,2,62,0,1,0,62,62,61,150,1,63,2,-1,63,1,0,0,199159,263248,0,199159,0,0,0,0,0,0,2,4,199159,1,114604,0,4195408,0,0,0,0,199159,0,0,199159,0,0,0,3,0,62,6,5,10,228171,0,0,199159,2,1,0,0,366,0,-1,0,532560,61
114605,70,42,0,93,255,207,2000,255,12,255,96,3,0,18,3,255,255,132,255,Hero,31,0,-1,0,191972,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,87,0,0,0,88,87,88,0,0,88,0,-1,88,0,0,0,191972,0,0,191972,0,0,0,0,0,0,0,2,191972,5,114605,0,0,0,2,0,0,261593,1,0,191972,0,0,0,0,0,88,6,5,0,5661,0,0,191972,2,5,0,0,366,0,-1,0,0,88
114611,82,231,14000,129,250,2,2014,250,250,250,1,1,10,250,1,250,250,25,250,Academia Puerto Cabello,250,0,-1,0,272330,0,7,-1,0,50,0,2,4,0,0,1,0,0,7500,0,0,837,110991,0,0,65,0,10,0,65,65,65,-68,3,64,1,-1,64,0,1,0,272330,270336,0,272330,0,0,0,0,0,0,0,2,272330,1,114611,0,4198400,0,0,0,0,260336,1,0,272330,0,0,0,1,0,65,6,6,-4,274124,0,0,272330,7,3,0,0,366,0,-1,0,526336,65
114615,110,15,7000,22,1,22,2003,1,245,1,41,1,-1,245,1,1,1,23,1,Mushuc Runa,245,0,-1,0,223054,0,1,-1,0,50,0,2,4,0,0,1,0,0,8200,0,1,784,110981,0,1,66,0,3,0,66,66,66,-80,3,65,1,-1,65,1,1,0,254200,270352,0,254200,0,0,0,0,0,0,0,5,223054,4,114615,0,4198416,0,0,1,0,77445,0,0,269809,0,0,0,1,0,66,6,7,-5,254237,0,0,269809,7,3,0,0,366,0,-1,0,526352,66
114628,20,151,4880,255,1,255,2013,1,1,38,38,1,23,1,1,1,151,255,20,Meizhou Hakka,1,0,-1,0,272540,4,3,-1,0,50,0,2,4,0,0,2,0,0,27000,0,0,895,131487,0,1,63,0,1,0,61,63,66,115,3,60,0,-1,60,1,0,0,272540,270336,0,247195,0,0,0,0,0,0,0,2,272540,3,114628,0,4198400,0,0,0,0,231956,0,0,272540,0,0,0,2,0,61,6,4,8,268286,0,0,272540,4,1,0,0,366,0,-1,0,526336,66
114640,133,26,170000,1,12,1,2021,12,255,12,200,1,35,255,1,12,12,1,12,Charlotte FC,255,0,-1,0,189280,0,2,-1,0,50,0,2,4,0,1,5,0,0,38000,0,1,817,112885,0,1,73,0,0,0,70,73,66,-80,2,68,2,-1,68,1,0,0,189280,263424,0,189280,0,0,0,0,0,0,0,1,189280,2,114640,0,4202752,0,0,0,0,189280,0,0,189280,0,0,0,6,0,70,6,6,-6,198717,0,0,189280,2,1,0,0,366,0,-1,0,528640,66
114839,154,1,0,46,255,46,2000,255,238,255,255,1,0,235,1,255,255,46,255,FUT Vanity 01,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114839,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114840,154,1,0,46,255,46,2000,255,238,255,255,1,0,235,1,255,255,46,255,FUT Vanity 02,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114840,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114841,154,1,0,143,255,248,2000,255,255,255,255,1,0,245,1,255,255,44,255,FUT Vanity 03,33,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114841,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114842,154,1,0,143,255,248,2000,255,255,255,255,1,0,245,1,255,255,44,255,FUT Vanity 04,33,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114842,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114843,36,16,0,143,255,130,2000,255,229,255,74,1,0,253,1,255,255,43,255,FUT Vanity 05,27,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114843,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114844,98,98,0,13,255,253,2000,255,207,255,97,1,0,207,1,255,255,248,255,FUT Vanity 06,206,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114844,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114845,252,57,0,193,255,110,2000,255,250,255,90,1,0,124,1,255,255,3,255,FUT Vanity 07,110,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114845,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114846,46,46,0,104,255,7,2000,255,238,255,46,1,0,235,1,255,255,244,255,FUT Vanity 08,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114846,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114847,235,238,0,46,255,46,2000,255,120,255,235,1,0,120,1,255,255,46,255,FUT Vanity 09,115,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114847,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114848,46,46,0,104,255,7,2000,255,238,255,46,1,0,235,1,255,255,244,255,FUT Vanity 10,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114848,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114897,62,194,0,52,255,11,2000,255,238,255,40,1,0,235,1,255,255,33,255,team_gullit,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114897,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114923,156,248,0,30,255,217,2000,255,0,255,46,1,0,0,1,255,255,81,255,FUT Custom 202,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114923,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114924,150,225,0,33,255,75,2000,255,0,255,91,1,0,0,1,255,255,47,255,FUT Custom 203,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114924,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114925,124,13,0,91,255,1,2000,255,0,255,85,1,0,0,1,255,255,70,255,FUT Custom 204,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114925,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114926,201,250,0,38,255,38,2000,255,0,255,196,1,0,0,1,255,255,38,255,FUT Custom 205,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114926,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114927,183,251,0,23,255,144,2000,255,0,255,100,1,0,0,1,255,255,64,255,FUT Custom 206,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114927,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114928,46,46,0,0,255,0,2000,255,238,255,46,1,0,235,1,255,255,195,255,FUT Custom 207,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114928,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114929,171,172,0,108,255,221,2000,255,46,255,170,1,0,46,1,255,255,27,255,FUT Custom 208,46,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114929,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114930,194,254,0,73,255,136,2000,255,0,255,42,1,0,0,1,255,255,22,255,FUT Custom 209,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114930,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114931,158,198,0,44,255,121,2000,255,0,255,128,1,0,0,1,255,255,79,255,FUT Custom 210,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114931,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114932,46,46,0,104,255,7,2000,255,238,255,46,1,0,235,1,255,255,244,255,FUT Custom 211,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114932,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114933,204,0,0,235,255,238,2000,255,0,255,0,1,0,204,1,255,255,235,255,FUT Custom 212,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114933,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114934,46,46,0,104,255,7,2000,255,238,255,46,1,0,235,1,255,255,244,255,FUT Custom 213,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114934,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114935,235,238,0,13,255,192,2000,255,46,255,235,1,0,46,1,255,255,3,255,FUT Custom 214,46,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114935,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114936,48,39,0,10,255,205,2000,255,238,255,128,1,0,235,1,255,255,251,255,FUT Custom 215,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114936,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114937,39,227,0,235,255,238,2000,255,17,255,39,1,0,33,1,255,255,235,255,FUT Custom 216,83,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114937,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114938,0,55,0,78,255,99,2000,255,229,255,60,1,0,255,1,255,255,255,255,FUT Custom 217,4,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114938,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114939,38,252,0,82,255,122,2000,255,238,255,156,1,0,235,1,255,255,18,255,FUT Custom 218,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114939,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114940,19,183,0,235,255,238,2000,255,46,255,17,1,0,46,1,255,255,235,255,FUT Custom 219,46,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114940,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114941,46,46,0,104,255,7,2000,255,238,255,46,1,0,235,1,255,255,244,255,FUT Custom 220,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114941,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114942,46,46,0,250,255,139,2000,255,224,255,46,1,0,161,1,255,255,0,255,FUT Custom 221,129,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114942,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114943,46,46,0,251,255,50,2000,255,224,255,46,1,0,161,1,255,255,81,255,FUT Custom 222,129,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114943,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114944,46,46,0,104,255,7,2000,255,224,255,46,1,0,161,1,255,255,244,255,FUT Custom 223,129,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114944,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114945,46,46,0,225,255,164,2000,255,143,255,46,1,0,142,1,255,255,0,255,FUT Custom 224,141,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114945,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114946,46,46,0,255,255,148,2000,255,46,255,46,1,0,66,1,255,255,8,255,FUT Custom 225,255,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114946,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114947,46,46,0,255,255,146,2000,255,20,255,46,1,0,91,1,255,255,10,255,FUT Custom 226,245,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114947,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114948,46,46,0,255,255,156,2000,255,204,255,46,1,0,112,1,255,255,0,255,FUT Custom 227,255,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114948,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114949,46,46,0,255,255,24,2000,255,186,255,46,1,0,77,1,255,255,102,255,FUT Custom 228,255,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114949,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114950,46,46,0,104,255,6,2000,255,186,255,46,1,0,77,1,255,255,211,255,FUT Custom 229,255,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114950,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114951,46,46,0,35,255,239,2000,255,46,255,46,1,0,46,1,255,255,75,255,FUT Custom 230,46,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114951,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114952,62,194,0,52,255,11,2000,255,238,255,40,1,0,235,1,255,255,33,255,FUT Custom 231,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114952,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
114953,46,46,0,235,255,238,2000,255,46,255,46,1,0,46,1,255,255,235,255,FUT Custom 232,46,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,114953,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
