assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
101033,142,38,26000,255,255,255,1922,255,31,255,117,1,37,160,1,255,255,255,255,Konyaspor,130,0,-1,0,224885,0,5,-1,0,30,0,2,4,0,0,4,0,0,41981,25,1,250,101020,0,1,69,0,0,0,69,69,69,32,2,69,1,-1,69,1,0,0,237239,270400,0,224885,0,0,0,0,0,0,1,3,237239,4,101033,0,532544,0,0,1,0,224885,1,0,237239,0,0,0,5,0,69,89,4,3,237239,0,0,237239,9,3,0,0,316,0,-1,0,528448,69
101037,173,28,38100,216,255,82,1953,255,255,255,86,1,41,255,1,255,255,128,255,Çaykur Rizespor,255,0,-1,0,234983,4,3,-1,0,50,0,1,4,0,0,2,0,0,15558,0,1,406,436,0,1,67,0,3,0,68,68,69,40,2,68,0,-1,68,1,0,0,234983,4202754,0,212045,0,0,0,0,0,0,0,2,212045,2,101037,0,4202754,0,0,0,0,212045,0,0,234983,0,0,0,5,0,68,89,5,3,234983,0,0,234983,9,2,0,0,316,0,-1,0,266498,71
101047,255,255,100000,150,125,0,1927,125,255,125,255,1,50,255,1,125,125,60,125,Dynamo Kyiv,255,0,-1,0,194794,0,10,-1,0,50,0,2,4,0,0,6,0,0,70050,0,1,698,101059,0,1,73,0,3,0,72,73,69,30,2,71,0,-1,71,1,0,0,244374,4202640,0,244374,0,0,0,0,0,0,13,2,244374,10,101047,0,4202640,0,0,0,0,194794,0,0,194794,0,17,0,5,0,72,6,3,2,194794,0,0,194794,2,5,0,0,316,0,-1,0,266384,69
101059,80,240,160000,1,1,1,1936,1,255,1,0,2,48,90,2,1,1,1,1,Shakhtar Donetsk,44,0,-1,0,255074,0,10,-1,0,50,0,1,4,0,0,7,0,0,52667,33,1,140,101047,0,1,73,0,1,0,72,73,71,37,1,73,0,-1,73,1,0,0,255074,4195458,0,255074,0,0,0,0,0,0,15,2,255074,7,101059,1,4195458,0,0,0,0,229528,1,0,255074,0,15,0,5,0,72,6,3,2,255074,0,0,255074,2,6,0,0,316,0,-1,0,270466,71
101083,22,252,65500,255,255,255,1905,255,252,255,28,2,-34,22,2,255,255,255,255,Estudiantes de La Plata,28,0,-1,0,242426,0,8,-1,0,65,0,2,4,0,0,6,0,1,30018,4,0,259,101084,0,1,73,0,1,0,73,73,76,-57,1,73,1,-1,73,1,1,0,253287,132101,2,253287,0,0,0,0,4,0,1,2,253287,7,101083,0,132101,0,0,0,0,199669,0,0,242426,0,6,0,1,0,73,190,3,-3,215334,0,0,242426,7,6,0,0,316,0,-1,0,4202501,76
101084,255,255,10000,98,255,18,1887,255,255,255,255,1,-34,255,1,255,255,21,255,Gimnasia y Esgrima La Plata,255,0,-1,0,271832,0,4,-1,0,50,0,2,4,0,0,4,0,1,21500,0,0,259,101083,0,1,67,0,1,0,68,67,66,-57,2,68,1,-1,68,1,1,0,264578,4202752,2,233777,0,0,0,0,0,0,0,2,233777,7,101084,0,4202752,0,0,1,0,237576,0,0,233777,0,1,0,1,0,68,190,7,-3,240811,0,0,233777,7,3,0,0,316,0,-1,0,266496,66
101085,200,55,95000,255,1,255,1903,1,1,1,255,2,-34,1,2,1,1,255,1,Racing Club de Avellaneda,1,0,-1,0,236668,0,9,-1,0,65,0,1,3,0,0,7,0,1,42500,0,0,30,110093,0,1,72,0,1,0,74,72,78,-58,1,73,1,-1,73,1,1,0,236668,132104,2,236668,0,0,0,0,1,0,0,4,236668,8,101085,1,132104,0,0,0,0,246033,1,1,236668,0,18,0,1,0,74,190,5,-3,253242,0,0,236668,7,6,0,0,316,0,-1,0,4202504,78
101088,63,31,70000,255,255,255,1910,255,31,255,116,2,-34,63,2,255,255,255,255,Vélez Sarsfield,116,0,-1,0,188988,0,7,-1,0,65,0,2,4,0,0,5,0,1,49540,5,0,82,1013,0,1,71,0,3,0,73,71,73,-58,1,73,1,-1,73,1,1,0,188988,132240,2,188988,0,0,0,0,1,0,0,3,221053,9,101088,0,132240,0,0,0,0,227528,1,0,188988,0,10,0,1,0,73,190,3,-3,227528,0,0,188988,7,6,0,0,316,0,-1,0,4202640,73
101097,119,30,12600,255,249,255,1910,248,236,249,50,1,-33,0,1,249,248,255,249,Audax Italiano,0,0,-1,0,263527,0,5,-1,0,65,0,2,4,0,0,3,0,0,12000,0,2,258,111328,0,1,67,0,3,0,67,67,68,-70,1,67,1,-1,67,2,0,0,244829,132160,0,259438,0,0,0,0,0,0,0,3,244829,7,101097,0,132160,0,0,0,0,244829,0,0,263527,0,4,0,1,0,67,111,2,-4,233057,0,0,263527,7,2,0,0,316,0,-1,0,4202560,68
101099,26,210,35500,255,112,255,1927,30,210,30,30,1,3,26,1,30,30,255,112,América de Cali,30,0,-1,0,214366,0,8,-1,0,30,0,2,4,0,0,6,0,1,36000,0,0,91,101100,0,1,70,0,3,0,70,70,71,-76,1,69,1,-1,69,1,1,0,214366,263240,1,214366,0,0,0,0,0,0,0,4,214366,4,101099,0,525384,0,0,0,0,214366,0,0,214366,0,15,0,1,0,70,184,7,-5,214366,0,0,214366,7,5,0,0,316,0,-1,0,532552,71
101100,127,13,47500,250,112,250,1947,30,13,30,64,2,6,127,2,30,30,250,112,Atlético Nacional,64,0,-1,0,81233,4,10,-1,0,65,0,1,4,0,0,7,0,1,44739,0,0,310,101099,0,1,70,0,3,0,72,70,77,-75,1,71,1,-1,71,1,1,0,214047,132100,2,81233,0,0,0,0,2,0,7,3,81233,6,101100,0,132100,0,0,0,0,176550,0,0,81233,0,18,0,1,0,72,141,8,-5,221714,0,0,81233,7,6,0,0,316,0,-1,0,4202500,77
101101,30,224,41500,255,1,255,1924,1,224,1,34,1,10,30,1,1,1,255,1,Junior de Barranquilla,34,0,-1,0,274547,0,8,-1,0,65,0,2,4,0,0,5,0,1,46692,0,0,40,101100,0,1,70,0,1,0,70,70,72,-74,2,69,1,-1,69,1,1,0,274547,139520,1,274547,0,0,0,0,0,0,2,3,274547,4,101101,0,139520,0,0,1,0,196150,0,0,274547,0,10,0,1,0,70,111,9,-5,196150,0,0,274547,7,5,0,0,316,0,-1,0,4198656,72
101103,6,226,32000,171,112,46,1913,30,226,30,18,1,6,6,1,30,30,96,112,Independiente Medellín,7,0,-1,0,276556,0,7,-1,0,50,0,1,0,0,0,6,0,1,44739,0,0,310,101100,0,1,69,0,3,0,70,69,71,-75,1,70,1,-1,70,1,1,0,226747,4195648,1,276556,0,0,0,0,0,0,3,2,254111,5,101103,0,4195648,0,0,0,0,276556,1,0,254111,0,6,0,1,0,70,111,8,-5,222585,0,0,254111,7,5,0,0,316,0,-1,0,270656,71
101104,30,228,25500,250,30,250,1941,30,228,30,38,1,4,30,1,30,30,250,30,Independiente Santa Fe,38,0,-1,0,168565,0,7,-1,0,50,0,2,4,0,0,5,0,0,36343,0,0,59,101105,0,1,70,0,3,0,70,70,73,-74,2,69,1,-1,69,1,1,0,233924,4202501,0,233924,0,0,0,0,0,0,2,4,233924,6,101104,1,4202501,0,0,0,0,168565,0,0,168565,0,9,0,1,0,70,111,7,-5,168565,0,0,168565,7,5,0,0,316,0,-1,0,266245,73
101105,68,39,44500,255,1,255,1946,1,1,1,144,1,4,1,1,1,1,255,1,Millonarios,1,0,-1,0,214378,0,9,-1,0,50,0,2,0,0,0,6,0,1,36343,0,1,59,101104,0,1,70,0,1,0,70,70,71,-74,1,68,1,-1,68,1,1,0,214378,4195457,1,214378,0,0,0,0,0,0,3,4,214378,6,101105,0,4195457,0,0,0,0,214378,1,0,214378,0,16,0,1,0,70,111,9,-5,231862,0,0,214378,7,5,0,0,316,0,-1,0,270465,71
101108,255,255,40000,42,249,36,1902,248,255,249,255,1,-25,255,1,249,248,40,249,Olimpia Asunción,255,0,-1,0,248872,0,9,-1,0,65,0,2,4,0,0,7,0,0,22000,0,0,771,112716,0,1,70,0,0,0,70,70,70,-57,1,69,1,-1,69,0,1,0,248872,132096,1,248872,0,0,0,0,3,0,1,4,275178,5,101108,0,132096,0,0,1,0,216385,0,0,248872,0,48,0,1,0,70,184,8,-4,270058,0,0,248872,7,7,0,0,316,0,-1,0,4202496,70
101110,30,30,43200,1,249,253,1891,248,30,249,30,2,-34,30,2,249,248,202,249,Peñarol,30,0,-1,0,252935,0,10,-1,0,50,0,2,4,0,0,7,0,1,40700,18,1,795,111325,0,1,72,0,3,0,72,72,73,-56,2,70,1,-1,70,1,1,0,252935,4202512,1,252935,0,0,0,0,5,0,1,4,252935,8,101110,0,4202512,0,0,0,0,252935,0,0,274046,0,52,0,1,0,72,184,9,-3,252935,0,0,252935,7,8,0,0,316,0,-1,0,266256,73
101112,255,255,173500,88,1,0,1986,1,150,1,255,1,49,200,1,1,1,34,1,Vancouver Whitecaps,255,0,-1,0,255205,4,4,-1,0,90,0,1,6,0,0,6,1,0,22120,0,1,508,111144,2,1,73,0,15,0,72,74,73,-123,1,68,0,-1,67,1,0,0,255205,66628,0,255205,0,0,0,0,0,0,0,2,255205,5,101112,0,66628,0,0,0,0,189596,0,0,255205,0,0,0,6,0,71,134,5,-8,243456,0,0,255205,2,2,0,0,316,0,-1,0,139332,75
105013,79,2,0,51,255,255,1991,255,2,255,161,2,44,75,2,255,255,255,255,Bosnia & Herzegovina,152,0,-1,0,269823,0,10,-1,0,30,0,2,4,0,0,0,0,0,15292,0,1,0,1328,0,1,70,0,0,0,73,70,76,18,3,72,1,-1,72,0,0,0,269823,270336,0,269823,0,0,0,0,0,0,0,2,269823,0,105013,0,528384,0,0,0,0,180930,0,0,269823,0,0,0,4,0,73,6,0,1,180930,0,0,269823,2,3,0,0,316,0,-1,0,526336,76
105035,87,248,0,255,66,255,1889,35,244,66,23,3,52,124,3,66,35,255,66,Holland,34,0,-1,0,202556,4,10,-1,0,50,0,2,4,0,0,0,0,0,55885,0,1,0,1337,0,1,83,0,1,0,82,83,81,4,1,84,0,-1,84,1,0,0,202556,131712,0,202556,0,0,0,0,0,0,0,1,202556,0,105035,0,4194944,0,0,0,0,203376,0,0,202556,0,0,0,4,0,82,88,0,1,202556,0,0,202556,2,8,0,0,316,0,-1,0,270464,81
110062,0,201,8000,255,1,255,1930,1,180,1,0,2,41,0,2,1,1,255,1,Girona FC,0,0,-1,0,244369,0,1,-1,0,50,0,2,4,0,0,3,0,0,14642,0,2,185,452,0,1,77,0,1,0,76,76,76,2,2,76,2,-1,76,2,0,0,244369,132224,1,244369,0,0,0,10,0,0,0,4,244369,3,110062,0,4202624,0,0,0,0,260815,0,0,255125,0,0,0,4,0,77,41,9,1,271541,0,0,244369,2,1,0,0,316,0,-1,0,266368,76
110069,0,200,2500,1,110,1,1927,110,12,110,0,1,42,8,1,110,110,1,110,CD Mirandés,8,0,-1,0,275333,0,3,-1,0,30,1,2,4,0,0,3,0,0,6900,0,2,318,10846,0,1,66,0,1,0,68,68,67,-2,2,66,2,-1,66,0,0,0,275333,270592,0,264347,0,0,0,0,0,0,0,2,264347,2,110069,0,532736,0,0,0,0,214639,0,0,275333,0,0,0,4,0,67,69,6,1,221014,0,0,275333,2,1,0,0,316,0,-1,0,528640,67
110072,255,255,4540,50,255,227,1964,255,0,255,255,1,45,83,1,255,255,23,255,SC Oțelul Galați,156,0,-1,0,270957,0,5,-1,0,30,0,2,4,0,1,2,0,0,13500,0,1,933,310,0,1,65,0,0,0,65,65,64,28,1,65,1,-1,65,1,0,0,270957,263296,0,270957,0,0,0,0,0,0,0,1,270957,3,110072,0,525440,0,0,0,0,257374,1,0,270957,0,1,0,5,0,65,79,7,2,238895,0,0,270957,2,1,0,0,316,0,-1,0,532608,64
110075,90,30,6405,30,50,30,1920,40,250,130,180,1,44,250,1,130,40,30,50,Farul Constanța,250,0,-1,0,239116,0,6,-1,0,65,0,2,4,0,0,3,0,0,4554,0,1,871,310,0,1,66,0,1,0,65,66,66,28,1,65,1,-1,65,1,0,0,239116,132480,0,239116,0,0,0,0,0,0,1,3,267993,10,110075,0,132480,0,0,1,0,247963,1,0,239116,0,2,0,5,0,65,79,4,2,247963,0,0,239116,2,1,0,0,316,0,-1,0,4202880,66
110078,215,230,4190,204,30,30,1924,30,30,30,50,1,44,30,1,30,30,30,30,Petrolul Ploiești,30,0,-1,0,70958,0,4,-1,0,50,0,1,4,0,0,2,0,0,15073,0,1,904,310,0,1,64,0,1,0,65,64,66,26,2,65,1,-1,65,1,0,0,70958,4202560,0,70958,0,0,0,0,0,0,3,2,70958,7,110078,0,270400,0,0,0,0,220177,0,0,70958,0,4,0,5,0,65,79,5,2,73404,0,0,70958,2,1,0,0,316,0,-1,0,528448,66
110081,132,37,0,255,110,255,1880,20,24,70,50,1,54,150,1,70,20,255,110,Northern Ireland,55,0,-1,0,73895,0,10,-1,0,30,0,2,4,0,0,0,0,0,18000,0,0,0,1355,0,1,70,0,1,0,71,70,66,-5,2,70,0,-1,70,0,0,0,73895,270664,0,276695,0,0,0,0,0,0,0,1,276695,0,110081,0,532808,0,0,0,0,266400,0,0,73895,0,0,0,3,0,71,88,0,0,73895,0,0,73895,2,2,0,0,316,0,-1,0,528712,66
110093,1,206,145000,26,255,206,1905,255,255,255,26,1,-34,255,1,255,255,1,255,Independiente,255,0,-1,0,255925,0,8,-1,0,50,0,1,5,0,0,7,0,1,42069,0,0,30,101085,0,1,70,0,1,0,71,70,71,-58,2,72,1,-1,72,1,1,0,226797,4202772,2,226797,0,0,0,0,7,0,0,4,226797,6,110093,2,4202772,0,0,1,0,215069,0,0,226797,0,16,0,1,0,71,190,1,-3,226286,0,0,226797,7,6,0,0,316,0,-1,0,266516,71
110176,1,1,4900,255,255,255,1970,255,1,255,1,1,48,1,1,255,255,255,255,SSV Ulm 1846,1,0,-1,0,252263,0,8,-1,0,50,0,2,3,0,2,4,0,0,19500,0,1,931,543,0,1,65,0,3,0,65,65,62,10,2,63,1,-1,64,1,0,0,276365,4202560,0,276365,0,0,0,0,0,0,0,2,252263,4,110176,0,270400,0,0,0,0,243801,0,0,243801,0,0,0,4,0,65,91,2,1,246416,0,0,243801,2,1,0,0,316,0,-1,0,528448,65
110206,128,0,8868,0,30,255,1964,30,30,30,0,1,50,30,1,30,30,255,30,GKS Katowice,30,0,-1,0,235471,0,5,-1,0,90,0,2,4,0,0,2,0,0,15048,0,1,958,420,0,1,67,0,1,0,66,66,66,19,1,66,1,-1,67,1,0,0,235471,66624,0,235471,0,0,0,0,0,0,3,1,235471,6,110206,0,66624,0,0,0,0,244160,0,0,235471,0,0,0,5,0,67,93,5,1,244160,0,0,235471,2,1,0,0,316,0,-1,0,139328,64
110313,18,199,2500,255,1,255,1968,1,240,1,36,1,53,18,1,1,1,255,1,Accrington Stanley,36,0,-1,0,77295,0,4,-1,0,50,0,2,4,0,0,1,0,0,5057,1,0,4,112260,0,2,60,0,1,0,60,60,60,-2,3,60,0,-1,60,1,0,0,77295,4198472,0,77295,0,0,0,0,0,0,0,2,77295,7,110313,0,264264,0,0,0,0,167512,0,0,77295,0,0,0,3,0,60,55,2,0,189808,0,0,77295,2,1,0,0,316,0,-1,0,526408,60
110321,217,246,17000,179,1,1,1995,1,247,1,87,1,43,217,1,1,1,113,1,Pau FC,97,0,-1,0,240069,0,3,-1,0,50,0,2,4,0,0,1,0,0,4031,38,0,816,1809,0,1,66,0,3,0,65,66,65,0,3,64,1,-1,64,0,0,0,74445,4198656,0,79624,0,0,0,0,0,0,0,3,74445,2,110321,0,264448,0,0,0,0,234814,0,0,240069,0,0,0,4,0,65,51,2,1,240069,0,0,240069,2,1,0,0,316,0,-1,0,526592,65
110329,71,96,66243,255,205,255,1910,205,226,205,52,2,53,1,2,205,205,255,205,FC St. Pauli,26,0,-1,1,222369,0,3,-1,0,90,0,1,4,0,0,10,0,0,29546,0,1,205,28,0,1,72,0,1,0,71,71,71,9,3,71,1,-1,72,1,0,0,222369,73728,1,257886,0,0,0,0,0,0,0,3,222369,4,110329,0,69632,0,0,1,0,211378,0,0,222369,0,0,0,4,0,72,25,3,1,222369,0,0,222369,2,2,0,0,316,0,-1,0,133120,69
110374,8,57,417300,250,8,250,1926,57,217,142,142,2,43,43,2,142,57,250,8,Fiorentina,38,0,-1,0,225439,0,6,-1,0,50,0,2,4,0,0,6,0,0,43147,39,1,162,45,0,1,75,0,1,0,76,75,77,11,2,75,1,-1,75,1,0,0,225439,132360,1,225439,0,0,0,0,0,0,6,2,260823,7,110374,0,4202760,0,0,0,0,193080,1,0,260823,0,2,0,4,0,76,47,6,1,236610,0,0,260823,2,5,0,0,316,0,-1,0,266504,78
110395,40,117,45000,52,255,117,1915,255,255,255,52,2,-34,255,2,255,255,40,255,Lanús,255,0,-1,0,235467,0,5,-1,0,30,0,2,4,0,0,4,0,1,47027,0,0,262,110404,0,1,72,0,1,0,72,72,71,-58,1,70,1,-1,70,1,1,0,235467,263176,2,235467,0,0,0,0,0,0,0,2,235467,8,110395,1,525320,0,0,0,0,214766,0,0,235467,0,2,0,1,0,72,190,7,-3,235467,0,0,235467,7,6,0,0,316,0,-1,0,532488,71
110396,1,1,24000,21,255,225,1903,255,2,255,1,1,-32,2,1,255,255,11,255,Newell's Old Boys,2,0,-1,0,271767,0,6,-1,0,50,0,1,4,0,0,7,0,1,42000,0,0,409,110580,0,1,65,0,3,0,68,65,69,-60,2,66,1,-1,66,1,1,0,253294,4202520,2,271767,0,0,0,0,0,0,0,3,271767,8,110396,0,4202520,0,0,0,0,223249,0,0,271767,0,6,0,1,0,68,190,4,-3,198628,0,0,271767,7,3,0,0,316,0,-1,0,266264,69
110404,153,1,15300,255,255,255,1896,255,210,255,51,1,-34,97,1,255,255,255,255,Banfield,13,0,-1,0,259883,0,4,-1,0,50,0,1,4,0,0,3,0,1,34901,0,0,35,110395,0,1,67,0,3,0,68,67,68,-58,2,67,1,-1,67,1,1,0,219167,4202824,2,259883,0,0,0,0,0,0,0,5,259883,6,110404,0,4202824,0,0,0,0,219167,0,0,259883,0,1,0,1,0,68,190,4,-3,259883,0,0,259883,7,1,0,0,316,0,-1,0,266568,68
110468,30,223,40000,168,120,59,1911,120,223,120,35,2,49,30,2,120,120,94,120,Viktoria Plzeň,35,0,-1,0,79948,0,9,-1,0,90,0,2,4,0,0,4,0,0,11700,0,1,699,266,0,1,72,0,1,0,72,72,71,13,2,72,1,-1,72,1,0,0,79948,73792,0,79948,0,0,0,0,0,0,1,2,79948,4,110468,0,73792,0,0,1,0,198331,0,0,79948,0,6,0,5,0,72,88,5,1,198331,0,0,79948,2,3,0,0,316,0,-1,0,135232,71
110500,98,1,10520,1,93,255,1895,40,225,30,173,1,52,1,1,177,240,204,220,Eintracht Braunschweig,15,0,-1,0,73008,4,2,-1,0,50,0,2,4,0,2,6,0,0,23325,38,1,68,485,0,1,67,0,1,0,67,67,67,10,2,67,1,-1,67,1,0,0,73008,4202502,1,73008,0,0,0,0,0,0,0,2,73008,4,110500,0,270342,0,0,0,0,241859,0,0,73008,0,1,0,4,0,67,27,4,1,252846,0,0,73008,2,1,0,0,316,0,-1,0,528390,65
110501,254,254,2450,1,255,1,1924,255,240,185,254,1,51,240,1,255,185,1,185,SC Verl,240,0,-1,0,240329,0,3,-1,0,65,0,2,4,0,0,2,0,0,5207,0,1,820,487,0,1,65,0,1,0,66,68,62,8,1,66,1,-1,64,1,0,0,240329,132224,0,240329,0,0,0,0,0,0,0,2,240329,6,110501,0,132224,0,0,0,0,229175,0,0,240329,0,0,0,4,0,65,91,1,1,240329,0,0,240329,2,1,0,0,316,0,-1,0,4202624,62
110502,78,1,34100,255,180,255,1898,180,1,255,158,1,49,32,1,180,50,255,50,SV Darmstadt 98,91,0,-1,0,245287,0,6,-1,0,65,0,1,3,0,0,6,0,0,17810,3,1,132,1824,0,1,70,0,3,0,69,71,72,8,1,67,1,-1,69,1,0,0,251287,132096,1,251287,0,0,0,0,0,0,0,2,245287,2,110502,0,132096,0,0,0,0,209987,1,0,251287,0,0,0,4,0,70,27,5,1,228859,0,0,251287,2,1,0,0,316,0,-1,0,4202496,72
110532,66,1,3780,1,180,1,1907,180,255,10,146,1,49,255,1,180,10,1,10,SV Waldhof Mannheim,255,0,-1,0,229354,0,5,-1,0,50,0,2,4,0,3,6,0,0,25721,26,1,735,29,0,1,63,0,0,0,63,63,65,8,3,62,1,-1,64,1,0,0,229354,4198480,1,229354,0,0,0,0,0,0,0,1,229354,6,110532,0,264272,0,0,0,0,229487,0,0,229354,0,0,0,4,0,64,91,1,1,229354,0,0,229354,2,1,0,0,316,0,-1,0,526416,66
110556,2,197,256200,78,79,20,1893,39,250,101,7,2,44,250,2,101,39,33,79,Genoa,250,0,-1,0,236295,0,4,-1,0,30,0,2,4,0,0,5,0,0,36599,0,1,180,1837,0,1,72,0,1,0,73,71,73,8,2,73,1,-1,73,1,0,0,236295,270341,1,236295,0,0,0,0,0,0,1,1,236295,6,110556,0,532485,0,0,0,0,244349,1,0,236295,0,9,0,4,0,73,47,5,1,256899,0,0,236295,2,3,0,0,316,0,-1,0,528389,73
110580,41,2,30000,1,255,249,1889,255,2,255,118,2,-32,41,2,255,255,200,255,Rosario Central,118,0,-1,0,183898,0,5,-1,0,65,0,2,4,0,0,6,0,1,39657,27,0,409,110396,0,1,74,0,0,0,73,74,72,-60,1,70,1,-1,70,1,1,0,183898,132232,2,183898,0,0,0,0,0,0,1,5,183898,8,110580,0,132232,0,0,0,0,183898,0,0,238230,0,4,0,1,0,73,190,5,-3,183898,0,0,183898,7,4,0,0,316,0,-1,0,4202632,72
110588,105,1,14730,116,210,1,1965,210,255,210,176,1,52,255,1,210,210,60,210,1. FC Magdeburg,255,0,-1,0,233520,0,4,-1,0,65,0,2,4,0,2,6,0,0,22000,0,1,612,503,0,1,68,0,1,0,68,68,70,11,1,67,1,-1,68,1,0,0,233520,132112,1,233520,0,0,0,0,0,0,0,3,233520,4,110588,0,132112,0,0,0,0,228607,0,0,233520,0,0,0,4,0,68,27,5,1,233520,0,0,233520,2,1,0,0,316,0,-1,0,4202512,70
110636,6,227,59300,255,1,255,1895,1,210,1,19,1,51,22,1,1,1,255,1,Fortuna Düsseldorf,35,0,-1,0,239696,0,8,-1,0,50,0,2,4,0,0,5,0,0,54600,1,1,147,31,0,1,69,0,1,0,68,68,70,6,2,66,1,-1,68,1,0,0,239696,4202564,3,239696,0,0,0,0,0,0,2,3,239696,4,110636,0,4202564,0,0,0,0,251292,1,0,239696,0,1,0,4,0,69,27,3,1,233139,0,0,239696,2,1,0,0,316,0,-1,0,266308,69
110645,40,255,4400,1,180,1,2010,180,255,180,50,1,50,255,1,180,180,1,180,Viktoria Köln,255,0,-1,0,234836,0,6,-1,0,65,0,2,4,0,3,2,0,0,10001,0,1,249,31,0,1,64,0,3,0,65,65,62,7,1,64,1,-1,64,1,0,0,234836,132096,1,264380,0,0,0,0,0,0,0,2,234836,4,110645,0,132096,0,0,0,0,241995,0,0,234836,0,0,0,4,0,64,91,1,1,242183,0,0,234836,2,1,0,0,316,0,-1,0,4202496,62
110678,0,226,1550,250,235,250,1912,235,205,235,26,1,52,16,1,235,235,250,235,TSV Havelse,30,0,-1,0,248174,0,1,-1,0,30,0,2,4,0,0,2,0,0,5001,0,1,870,485,0,1,62,0,3,0,62,62,62,9,2,60,1,-1,62,1,0,0,248174,270400,1,248174,0,0,0,0,0,0,0,4,248174,6,110678,0,532544,0,0,0,0,225654,0,0,248174,0,0,0,4,0,62,91,1,1,244079,0,0,248174,2,1,0,0,316,0,-1,0,528448,63
110685,93,31,5000,255,255,255,1899,255,1,255,166,1,49,48,1,255,255,255,255,TSG 1899 Hoffenheim II,91,0,-1,0,76062,4,1,-1,0,65,0,2,4,0,0,1,0,0,6350,0,1,450,110697,0,1,61,0,3,0,60,60,59,8,1,62,1,-1,62,1,0,0,76062,132096,0,76062,0,0,0,0,0,0,0,2,76062,10,110685,0,132096,0,0,0,0,78445,0,0,76062,0,0,0,4,0,60,91,10,1,76062,0,0,76062,2,1,0,0,316,0,-1,0,4202496,58
110697,255,255,5500,41,255,211,1893,255,1,255,255,1,48,1,1,255,255,1,255,VfB Stuttgart II,1,0,-1,0,279623,4,1,-1,0,65,0,2,4,0,0,2,0,0,10000,0,1,466,110176,0,1,61,0,3,0,61,62,62,9,1,61,1,-1,62,1,0,0,279623,132096,0,279623,0,0,0,0,0,0,0,2,279623,10,110697,0,132096,0,0,0,0,234416,0,0,279623,0,0,0,4,0,61,91,10,1,279623,0,0,279623,2,1,0,0,316,0,-1,0,4202496,64
110711,35,0,3800,254,255,254,1951,255,0,255,125,1,43,45,1,255,255,254,255,Real Sociedad B,135,0,-1,0,74088,0,1,-1,0,50,0,2,4,0,0,2,0,0,2500,0,2,425,467,0,1,64,0,1,0,64,63,64,-2,2,64,2,-1,64,2,0,0,74088,4202496,0,74088,0,0,0,0,0,0,0,3,79186,6,110711,0,270336,0,0,0,0,77528,0,0,74088,0,0,0,4,0,64,69,3,1,80719,0,0,74088,2,1,0,0,316,0,-1,0,528384,65
110720,51,51,6500,255,160,255,1938,160,0,160,255,1,48,0,1,160,160,255,160,Blau-Weiß Linz,0,0,-1,0,275634,0,4,-1,0,50,0,2,4,0,0,3,0,0,5595,0,1,639,252,0,1,66,0,0,0,67,66,68,14,2,65,1,-1,65,1,0,0,275634,4202560,0,275634,0,0,0,0,0,0,0,2,251412,5,110720,0,270400,0,0,0,0,233435,1,0,275639,0,0,0,4,0,67,31,2,1,226958,0,0,275634,2,1,0,0,316,0,-1,0,528448,68
110724,232,255,30000,0,204,235,1904,202,1,206,0,1,51,1,1,206,202,13,204,KV Mechelen,1,0,-1,0,227689,0,5,-1,0,30,0,1,4,0,0,4,0,1,16672,0,1,309,100087,0,1,69,0,1,0,69,69,70,4,2,68,1,-1,68,1,0,0,227689,270466,1,227689,0,0,0,0,0,0,2,1,227689,5,110724,0,532610,0,0,1,0,244224,1,0,227689,0,4,0,4,0,69,122,5,1,227689,0,0,227689,2,4,0,0,316,0,-1,0,528514,70
