starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
2.5,Jani,,Honkavaara,2150301,0,3,266,76466,0,24,0,0,232101,0,0,3513,180,5541,143651,0,0,132232,75,0,2,0,76466,2,0,1,710,132232,2,0,0,0,1,17,0,0,0,2,5552,0,2,0,0,82,161517,270472,0,3
3.0,Jens,,Gustafsson,2290101,6,5,287,249657,0,293,0,0,232201,0,0,2016,182,5509,144637,0,0,132096,75,0,3,0,249657,1,0,1,711,132096,2,0,0,0,1,46,0,0,0,1,5566,0,4,0,0,82,161517,270336,0,5
2.0,Custódio,Custódio,Dias de Castro,2150301,0,23,255,256202,0,77,0,0,242201,0,0,3513,180,5720,146319,0,0,4202496,75,0,2,0,256202,3,0,1,717,528384,3,0,0,0,1,38,0,0,0,3,5720,0,3,0,0,81,161698,526336,0,21
2.0,João Nuno,João Nuno,Rodrigues Carromeu,30501,0,3,209,82660,0,114,0,0,232101,0,0,0,173,5509,147158,0,0,4202560,75,0,0,0,82660,1,0,1,718,528448,9,0,0,0,1,38,0,0,0,1,5521,0,1,0,0,88,161788,526400,0,0
2.5,Sami,,Uğurlu,2150301,0,0,287,266273,0,0,0,0,252102,0,0,1553,175,5511,144466,0,0,263233,75,0,2,0,266273,2,0,1,741,4202561,3,0,0,0,1,48,0,0,0,2,5522,0,2,0,0,82,161883,528449,0,0
2.0,Sotirios,,Sylaidopoulos,2290501,0,23,255,262177,0,122,0,0,243101,0,0,12,180,5544,144753,0,0,270404,75,0,2,0,262177,4,0,1,744,4198468,9,0,0,0,1,22,0,0,0,4,5718,0,4,0,0,82,161698,526404,0,22
3.5,Thomas,,Reis,50000,0,24,248,253183,0,101,0,0,261001,0,0,3500,183,5527,142800,0,0,132096,75,0,2,0,253183,2,0,1,748,132096,6,0,0,0,1,21,0,0,0,2,5707,0,3,0,0,83,161333,270336,0,8
1.5,Jon,,Daly,2150101,0,23,255,2392,0,693,0,0,242101,0,0,14,191,5707,146183,0,0,263248,83,0,6,0,2392,1,0,1,753,4202576,1,0,0,0,1,25,0,0,0,1,5510,0,4,0,0,86,161836,528464,0,6
2.5,Maximilian,,Senft,60101,0,5,255,274902,0,122,0,0,223101,0,0,2006,180,5509,148583,0,0,263172,75,0,2,0,274902,2,0,1,780,4202500,2,1,0,0,1,4,0,0,0,2,5520,0,2,0,0,82,160845,528388,0,5
3.5,Jacob,,Neestrup,40101,0,6,243,256779,0,188,0,0,242101,0,0,0,184,5509,148069,0,0,66712,75,0,1,0,256779,1,0,1,819,66712,2,1,0,0,1,13,0,0,0,1,5718,0,3,0,0,82,160683,139416,0,9
1.5,Claus,,Nørgaard,40102,0,0,253,249146,0,0,0,0,242201,0,0,48,186,5527,145065,0,0,132160,75,0,0,0,249146,1,0,1,822,139328,1,0,0,0,1,13,0,0,0,1,5521,0,1,0,0,85,161886,266304,0,19
0.5,Joey,,O'Brien,2150000,0,0,62,79500,0,0,0,0,242101,0,0,2008,180,5727,147319,0,0,132416,75,0,2,0,79500,2,0,1,834,132416,3,0,0,0,1,25,0,0,0,2,5728,0,2,0,0,82,161700,270656,0,0
3.0,Niels,,Frederiksen,2320000,0,24,287,250172,0,290,0,0,252102,0,0,4005,188,5535,141736,0,0,263314,75,0,1,0,250172,1,0,1,873,4195474,2,0,0,0,1,13,0,0,0,1,5523,0,1,0,0,85,161333,532626,0,5
1.0,Dennis,,Hediger,10000,0,0,29,82505,0,200,0,0,244101,0,0,1522,175,5536,147536,0,0,132096,75,0,0,0,82505,5,0,1,894,139264,9,0,0,0,1,47,0,0,0,5,5508,0,1,0,0,82,161812,266240,0,0
2.5,Ludovic,,Magnin,2320101,0,15,243,45517,0,92,0,0,242101,0,0,33,185,5555,144824,0,0,263442,80,0,2,0,45517,1,0,1,896,4195602,2,1,0,0,1,47,0,0,0,1,5522,0,3,0,0,86,161698,532754,0,15
3.0,Mario,,Frick,2150101,0,9,259,258145,0,665,0,0,242101,0,0,2014,182,5557,143138,0,0,132224,75,0,2,0,258145,2,0,1,897,139392,4,0,0,0,1,29,0,0,0,2,5503,0,1,0,0,82,160410,266368,0,6
2.0,Enrico,,Maaßen,2150301,0,3,255,262686,0,186,0,0,233101,0,0,2006,178,5557,146610,0,0,263298,75,0,2,0,262686,2,0,1,898,4202626,8,0,0,0,1,21,0,0,0,2,5566,0,1,0,0,82,161333,528514,0,22
3.5,Gerardo,,Seoane,2190101,0,3,287,138420,0,35,0,0,252102,0,0,2512,186,5541,144652,0,0,270464,83,0,6,0,138420,3,0,1,900,4198528,3,0,0,0,1,47,0,0,0,3,5707,0,1,0,0,85,161820,526464,0,6
3.5,Kjetil,,Knutsen,40202,0,23,255,249860,0,155,0,0,242101,0,0,4014,182,5529,140972,0,0,66696,75,0,2,0,249860,3,0,1,918,66696,1,0,0,0,1,36,0,0,0,3,5520,0,1,0,0,82,158960,139400,0,9
2.5,Freyr,,Alexandersson,2290101,0,23,252,269393,0,688,0,0,240201,0,0,48,180,5558,146132,0,0,66696,75,0,2,0,269393,3,0,1,919,66696,3,0,0,0,1,24,0,0,0,3,5520,0,4,0,0,82,161527,139400,0,23
2.0,Geir,,Bakke,60101,0,9,251,249457,0,0,0,0,223101,0,0,2016,170,5527,141358,0,0,263168,75,0,2,0,249457,1,0,1,920,4202496,2,0,0,0,1,36,0,0,0,1,5520,0,1,0,0,89,160979,528384,0,9
2.5,,,,30301,0,0,0,63004,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,270336,75,0,0,0,26537,2,0,0,922,4198400,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,526336,0,0
2.5,Sun Hong,Hwang Sun Hong,Hwang,2320101,0,0,0,241684,0,649,0,0,251101,0,1,560,183,5520,140892,0,0,132097,80,0,2,0,241684,4,0,1,980,132097,9,0,0,300,1,167,0,0,0,4,5522,0,4,0,0,82,161305,270337,0,0
2.5,Gi Dong,Kim Gi Dong,Kim,2210000,0,0,0,249856,0,1090,0,0,261001,0,0,560,171,5527,141915,0,0,263168,75,0,2,0,249856,4,0,1,982,4195328,9,1,0,0,1,167,0,0,0,4,5566,0,2,0,0,88,161133,532480,0,0
2.0,Damián,,Ayude,60201,0,3,259,79010,0,1069,0,0,233101,0,0,26,178,5727,145914,0,0,263432,75,0,2,0,79010,4,0,1,1013,4202760,6,0,0,0,1,52,0,0,0,4,5566,0,4,0,0,83,161671,528648,0,22
2.5,,,,30301,0,0,0,63018,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132232,75,0,0,0,26537,2,0,0,1035,132232,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270472,0,0
2.5,,,,30301,0,0,0,63019,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,263432,75,0,0,0,26537,2,0,0,1041,4195592,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,532744,0,0
2.5,,,,30301,0,0,0,63007,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,66708,75,0,0,0,26537,2,0,0,1043,66708,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,139412,0,0
2.5,,,,30301,0,0,0,63009,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132361,75,0,0,0,26537,2,0,0,1048,139529,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,266505,0,0
4.5,Thomas,,Tuchel,2150301,0,5,45,250585,0,3011,3,0,240202,0,0,2000,192,5509,142764,0,0,131648,75,1,1,0,250585,4,0,1,1318,131648,5,1,0,0,0,21,0,0,0,2,5718,2,4,0,0,84,161517,263232,0,9
4.0,Zlatko,,Dalić,2290101,0,0,287,250720,0,69,0,0,242101,0,0,4013,179,5538,140265,0,0,132096,75,0,2,0,250720,4,0,1,1328,263168,3,0,0,0,1,10,0,0,0,4,5517,0,3,0,0,82,158874,4202496,0,0
2.5,Ivan,,Hašek,40103,0,24,246,71340,0,0,0,0,260101,0,0,4018,176,5525,139119,0,0,4198400,75,0,2,0,71340,1,0,1,1330,526336,5,1,0,0,1,12,0,0,0,1,5505,0,1,0,0,82,161154,526336,0,8
3.5,Brian,,Riemer,2080201,0,9,246,272666,0,0,0,0,242101,0,0,3516,174,5543,144614,0,0,132160,75,0,2,0,272666,2,0,1,1331,263232,1,0,0,0,1,13,0,0,0,2,5510,0,2,0,0,88,161448,4202560,0,22
2.5,Jacob,,Friis,60101,0,9,1,249620,0,0,0,0,252001,0,0,3504,182,5529,143964,0,0,270336,75,0,2,0,249620,2,0,1,1334,4198400,9,0,0,0,1,13,0,0,0,2,5521,0,2,0,0,82,161535,526336,0,23
4.5,Didier,,Deschamps,2190101,0,8,0,220469,0,150,0,0,253101,0,0,3507,169,5555,140985,0,0,132096,71,0,2,0,220469,3,0,1,1335,139264,1,0,0,0,1,18,0,0,0,3,5505,0,2,0,0,88,156957,266240,0,9
4.5,Julian,,Nagelsmann,1130301,0,2,37,249812,0,284,1,0,240201,0,0,2027,189,5509,147840,0,0,131712,75,0,2,0,249812,2,0,1,1337,131712,1,1,0,0,0,21,0,0,0,2,5715,4,2,0,0,85,161050,263296,0,6
2.5,Arnar,,Gunnlaugsson,2150301,0,23,40,76529,0,0,0,0,252001,0,0,2016,185,5557,142588,0,0,270400,75,0,2,0,76529,2,0,1,1341,4198464,2,0,0,0,1,24,0,0,0,2,5718,0,1,0,0,85,161531,526400,0,23
3.5,,,,2150401,0,9,252,262281,0,161,3,0,244101,0,0,3516,177,5555,145139,0,0,132096,75,0,6,0,26543,3,0,0,1343,270336,7,1,0,0,0,27,0,0,0,3,5566,2,4,0,0,83,161682,4198400,0,22
3.5,Ståle,,Solbakken,1360101,0,1,259,250516,0,0,0,0,242101,0,0,2002,190,5509,140754,0,0,132096,75,0,2,0,250516,2,0,1,1352,270336,2,1,0,0,1,36,0,0,0,2,5718,0,3,0,0,85,160031,4198400,0,8
2.5,,,,2290101,0,6,0,249636,0,631,3,0,252001,0,1,11,179,5556,145139,0,0,4198400,75,0,2,0,26539,1,0,0,1353,526336,1,0,0,300,0,37,0,0,0,1,5505,4,1,0,0,83,160862,526336,0,23
4.0,Roberto,Roberto Martínez,Martínez Montoliú,2120000,0,23,0,53951,0,0,3,0,252102,0,0,32,175,5509,142707,0,0,131584,77,0,2,0,53951,5,0,1,1354,131584,3,0,0,0,0,45,0,0,0,5,5578,4,5,0,0,82,160794,263168,0,22
2.0,Heimir,,Hallgrímsson,1360103,0,5,0,249546,0,632,0,0,244101,0,0,3517,177,5511,140492,0,0,263296,75,0,2,0,249546,3,0,1,1355,4202624,2,0,0,0,1,24,0,0,0,3,5718,0,4,0,0,82,161342,528512,0,9
3.5,Mircea,,Lucescu,2150000,0,24,287,250121,0,22,0,0,250101,0,0,519,177,5555,132506,0,0,4195400,75,0,2,0,250121,5,0,1,1356,532552,6,1,0,0,1,39,0,0,0,5,5566,0,5,0,0,83,161369,528456,0,22
3.0,Steve,,Clarke,2290101,0,24,252,250538,0,26,0,0,242101,0,0,57,178,5541,139111,0,0,132096,75,0,2,0,250538,3,0,1,1359,270336,4,0,0,0,1,42,0,0,0,3,5517,0,4,0,0,83,159464,4198400,0,9
4.0,Luis,Luis de la Fuente,de la Fuente,2080000,0,24,243,272689,0,0,3,0,260101,0,1,2517,173,5541,138312,0,0,66176,75,1,2,0,272689,3,0,1,1362,66176,3,0,0,300,0,45,0,0,0,4,5517,0,1,0,0,88,160762,132224,0,24
4.0,Graham,,Potter,70102,0,5,58,156320,0,154,1,0,242102,0,0,1511,185,5500,143393,0,0,135232,75,1,6,0,156320,2,0,1,1363,264256,2,0,0,0,0,14,0,0,0,2,5500,4,2,0,0,84,161809,4196416,0,19
3.0,Sergiy,,Rebrov,2190101,7,9,246,250494,0,150,0,0,250101,0,0,3510,173,5718,143042,0,0,4198400,75,0,2,0,250494,2,0,1,1366,526336,1,0,0,0,1,49,0,0,0,2,5713,0,4,0,0,88,160943,526336,0,23
2.5,Craig,,Bellamy,2080000,0,19,246,73384,0,77,0,0,242102,0,0,2021,175,5557,144908,0,0,263232,75,0,2,0,73384,3,0,1,1367,4202560,1,1,0,0,1,50,0,0,0,3,5520,0,1,0,0,81,161341,528448,0,19
5.0,Lionel,,Scaloni,2150101,0,0,3,8842,0,221,0,0,242201,0,0,34,182,5510,144485,0,0,131712,80,0,3,0,8842,4,0,1,1369,262784,9,1,0,0,1,52,0,0,0,4,5566,0,3,0,0,82,159173,4195456,0,22
4.0,Javier,,Aguirre,80103,0,24,0,192945,0,175,3,0,260101,0,0,1546,173,5511,137379,0,0,132436,75,1,2,0,192945,2,0,1,1386,270676,3,1,0,0,0,83,0,0,0,4,5505,4,1,0,0,88,161355,4198740,0,9
4.0,,,,2150301,6,22,287,8885,0,686,3,0,233101,0,0,2512,182,5511,145139,0,0,132224,81,0,2,0,26543,2,0,0,1387,270464,7,0,0,0,0,52,0,0,0,2,5510,2,1,0,0,82,161434,4198528,0,22
3.5,Vasco Miguel,Vasco Matos,Lopes Matos,2150301,0,22,253,75367,0,161,0,0,243101,0,0,1553,175,5552,145363,0,0,4195328,75,0,2,0,75367,4,0,1,1438,532480,10,0,0,0,1,38,0,0,0,4,5522,0,4,0,0,82,160967,528384,0,23
1.5,Nickolai,,Lund,2150000,7,6,0,79405,0,160,0,0,242101,0,0,57,184,5527,148150,0,0,263168,75,0,2,0,79405,2,0,1,1443,4202496,3,0,0,0,1,13,0,0,0,2,5707,0,2,0,0,82,161698,528384,0,6
2.0,Thomas,,Nørgaard,2320401,0,23,287,250583,0,77,0,0,242101,0,0,57,178,5707,145913,0,0,263242,75,0,2,0,250583,2,0,1,1447,4195402,3,1,0,0,1,13,0,0,0,2,5520,0,4,0,0,83,160769,532554,0,6
2.0,Toni,,Korkeakunnas,1450000,0,1,38,277071,0,3011,0,0,252102,0,0,4005,174,5557,140832,0,0,4195592,75,0,2,0,277071,2,0,1,1463,532744,8,0,0,0,1,17,0,0,0,2,5707,0,1,0,0,89,161663,528648,0,6
2.5,Hyun Seok,Kim Hyun Seok,Kim,2120103,0,9,0,71991,0,14,0,0,231102,0,0,533,178,5556,140456,0,0,66578,75,0,1,0,71991,4,0,1,1473,66578,9,0,0,0,1,167,0,0,0,4,5510,0,4,0,0,83,161874,139282,0,0
2.5,Tae Ha,Park Tae Ha,Park,1140401,7,0,287,250558,0,234,0,0,251101,0,0,552,177,5545,140846,0,0,263184,75,0,2,0,250558,4,0,1,1474,4195344,3,1,0,0,1,167,0,0,0,4,5514,0,1,0,0,82,161134,532496,0,0
2.0,Jung Yong,Chung Jung Yong,Chung,2320101,0,22,0,254575,0,111,0,0,252102,0,0,517,183,5509,141153,0,0,132226,75,0,2,0,254575,4,0,1,1477,139394,3,0,0,0,1,167,0,0,0,4,5578,0,1,0,0,82,161874,266370,0,22
1.5,Sérgio,Sérgio Costa,e Castro Costa,1360000,7,20,1,82928,0,118,0,0,252102,0,0,22,174,5520,142845,0,0,263296,75,0,0,0,82928,2,0,1,1478,4202624,8,0,0,0,1,38,0,0,0,2,5510,0,3,0,0,88,161874,528512,0,3
3.0,Mike,,Tullberg,80401,0,6,2,76709,0,206,0,0,233101,0,0,17,189,5707,147265,0,0,263296,75,0,2,0,76709,3,0,1,1516,4195456,2,0,0,0,1,13,0,0,0,3,5708,0,2,0,0,85,161761,532608,0,6
1.0,Ørjan,,Heiberg,2290401,0,4,0,82875,0,37,0,0,232101,0,1,27,176,5509,149806,0,0,263168,75,0,0,0,82875,1,0,1,1523,4202496,2,0,0,300,1,36,0,0,0,1,5508,0,3,0,0,82,161872,528384,0,4
2.5,,,,2150101,0,21,0,248947,0,0,3,0,232001,0,0,4011,181,5707,145139,0,0,263426,75,0,0,0,26538,3,0,0,1530,4202754,2,0,0,0,0,18,0,0,0,3,5566,4,3,0,0,82,160851,528642,0,9
1.0,Mariusz,,Misiura,2150301,7,23,9,79051,0,244,0,0,252102,0,0,2009,181,5510,145597,0,0,270400,75,0,2,0,79051,1,0,1,1569,4198464,4,0,0,0,1,37,0,0,0,1,5566,0,2,0,0,83,161303,526400,0,23
0.5,John,,Caulfield,2290103,0,24,287,249697,0,290,0,0,261001,0,0,58,180,5511,139520,0,0,263168,75,0,2,0,249697,1,0,1,1571,4202496,3,1,0,0,1,25,0,0,0,1,5505,0,1,0,0,83,159923,528384,0,0
0.5,Kevin,,Doherty,2190101,6,23,287,265779,0,144,0,0,243101,0,0,2019,193,5527,145188,0,0,4195652,75,0,2,0,265779,3,0,1,1572,532804,6,1,0,0,1,25,0,0,0,3,5720,0,3,0,0,85,160391,528708,0,6
2.5,,,,30301,0,0,0,63015,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,66568,75,0,0,0,26537,2,0,0,1598,66568,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,139272,0,0
2.5,,,,30301,0,0,0,63017,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132488,75,0,0,0,26537,2,0,0,1629,132488,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270728,0,0
2.0,Patrick,,Rahmen,2320101,7,23,287,261702,0,114,0,0,253101,0,0,4006,183,5509,141155,0,0,4202512,75,0,2,0,261702,2,0,1,1713,528400,4,0,0,0,1,47,0,0,0,2,5520,0,3,0,0,83,161811,526352,0,22
2.0,Mauro,,Lustrinelli,60101,0,2,38,47961,0,167,0,0,223101,0,0,2006,173,5504,143675,0,0,4195338,66,0,2,0,47961,2,0,1,1715,532490,6,0,0,0,1,47,0,0,0,2,5522,0,2,0,0,88,160602,528394,0,2
2.5,,,,30301,0,0,0,63016,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132369,75,0,0,0,26537,2,0,0,1719,132369,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270609,0,0
2.5,,,,60101,0,5,30,273043,0,227,3,0,223101,0,0,2009,183,5511,145139,0,0,263168,75,0,2,0,26538,2,0,0,1738,4202496,2,1,0,0,0,18,0,0,0,2,5568,4,2,0,0,82,161333,528384,0,23
1.0,,,,2150401,0,3,246,78879,0,101,1,0,243101,0,0,1,173,5520,145139,0,0,4202496,75,0,2,0,26540,4,0,0,1739,528384,1,0,0,0,0,18,0,0,0,4,5522,0,4,0,0,88,161302,526336,0,22
2.5,Andrea,,Sottil,10102,0,20,243,1016,0,139,3,0,242102,0,0,1531,185,5527,142892,0,0,132096,83,1,0,0,1016,3,0,1,1744,139264,2,1,0,0,0,27,0,0,0,5,5569,4,3,0,0,85,161698,266240,0,23
3.0,Francesc,Cesc Fàbregas,Fàbregas i Soler,2190000,0,0,45,279104,0,676,1,0,234101,0,0,1512,179,5558,147760,0,0,132224,75,1,2,0,279104,4,0,1,1745,132224,3,0,0,0,0,45,0,0,0,3,5510,4,4,0,0,8,161333,270464,0,3
3.0,Alessio,,Dionisi,1140000,1,3,62,252399,0,218,3,0,244101,0,0,606,178,5560,145171,0,0,4195456,75,1,2,0,252399,2,0,1,1746,532608,7,0,0,0,0,27,0,0,0,4,5523,0,1,0,0,82,161805,528512,0,3
2.5,Onur,,Cinel,2320000,0,0,30,72016,0,0,0,0,232001,0,0,4021,175,5527,147074,0,0,263189,75,0,2,0,72016,3,0,1,1750,4202517,9,0,0,0,1,21,0,0,0,3,5522,0,3,0,0,82,161256,528405,0,0
1.5,Thomas,,Myhre,60000,0,6,299,79417,0,3011,0,0,232101,0,0,48,188,5511,142812,0,0,263232,75,0,2,0,79417,2,0,1,1756,4202560,2,0,0,0,1,36,0,0,0,2,5729,0,2,0,0,86,161691,528448,0,6
2.0,Andreas,,Tegström,80201,0,5,255,76104,0,65,0,0,242101,0,0,15,186,5558,144732,0,0,132362,75,0,2,0,76104,2,0,1,1757,132362,2,0,0,0,1,46,0,0,0,2,5728,0,2,0,0,85,160056,270602,0,23
2.5,Rasmus,,Bertelsen,2290101,0,5,287,250346,0,3011,0,0,242101,0,0,37,176,5558,146530,0,0,263192,75,0,3,0,250346,3,0,1,1786,4202520,1,0,0,0,1,13,0,0,0,3,5521,0,4,0,0,83,160867,528408,0,5
2.0,Jens,,Fønsskov Olsen,60201,0,19,37,73116,0,156,0,0,252001,0,0,2016,179,5511,143403,0,0,132112,75,0,2,0,73116,2,0,1,1788,132112,1,0,0,0,1,13,0,0,0,2,5504,0,2,0,0,82,161333,270352,0,19
2.5,,,,50201,0,3,246,273650,0,90,3,0,243101,0,0,2015,186,5509,145139,0,0,263176,75,0,2,0,26541,2,0,0,1790,4202504,6,0,0,0,0,14,0,0,0,2,5713,0,2,0,0,85,160805,528392,0,22
3.0,,,,40401,0,24,251,8834,0,0,3,0,242201,0,0,1517,191,5509,145139,0,0,263170,87,0,2,0,26538,2,0,0,1792,4195330,2,0,0,0,0,7,0,0,0,2,5578,4,3,0,0,85,161838,532482,0,8
2.0,,,,60101,6,9,0,257843,0,284,1,0,252001,0,0,22,175,5563,145139,0,0,4195652,75,0,2,0,26540,2,0,0,1793,532804,1,0,0,0,0,14,0,0,0,2,5504,0,2,0,0,82,161817,528708,0,2
3.5,,,,2320301,0,24,287,249119,0,641,3,0,253101,0,0,57,180,5555,145139,0,0,66688,75,0,2,0,26539,2,0,0,1794,66688,1,1,0,0,0,14,0,0,0,2,5707,4,2,0,0,82,161774,139392,0,22
3.0,,,,60000,6,23,0,243184,0,117,3,0,253101,0,0,1533,185,5557,145139,0,0,263189,76,0,6,0,26543,3,0,0,1795,4195349,7,0,0,0,0,45,0,0,0,3,5718,2,2,0,0,85,161797,532501,0,23
3.5,Scott,,Parker,2180401,1,6,287,8517,0,198,0,0,242101,0,0,2019,175,5543,145366,0,0,132362,69,0,2,0,8517,2,0,1,1796,270602,9,0,0,0,1,14,0,0,0,2,5517,0,2,0,0,82,161337,4198666,0,3
1.5,,,,70000,0,24,0,78335,0,290,3,0,252102,0,0,2,178,5511,145139,0,0,4202504,75,0,2,0,26539,1,0,0,1797,528392,1,0,0,0,0,14,0,0,0,1,5510,4,2,0,0,82,161605,526344,0,9
2.0,,,,30101,0,23,249,53904,0,3011,3,0,232001,0,0,43,175,5511,145139,0,0,132098,74,0,2,0,26544,2,0,0,1798,132098,9,1,0,0,0,14,0,0,0,2,5510,4,4,0,0,81,161621,270338,0,23
4.5,Oliver,,Glasner,2320101,0,23,0,152260,0,688,3,0,252001,0,0,2019,181,5509,143128,0,0,4195456,72,1,2,0,152260,2,0,1,1799,532608,1,1,0,0,0,4,0,0,0,2,5715,4,1,0,0,82,161201,528512,0,9
3.0,,,,80301,6,0,287,262187,0,682,3,0,242201,0,0,57,184,5555,145139,0,0,66560,75,0,2,0,26541,2,0,0,1800,66560,6,0,0,0,0,14,0,0,0,2,5713,0,2,0,0,82,161483,139264,0,3
3.0,,,,60101,0,3,254,53894,0,289,3,0,252001,0,0,57,183,5511,145139,0,0,4195590,76,0,2,0,26541,1,0,0,1801,532742,6,0,0,0,0,14,0,0,0,1,5566,0,1,0,0,82,161383,528646,0,3
1.5,,,,60101,0,6,0,139479,0,12,1,0,252001,0,0,2517,178,5557,145139,0,0,270592,79,0,2,0,26540,2,0,0,1802,4198656,1,1,0,0,0,14,0,0,0,2,5713,0,2,0,0,82,161600,526592,0,22
1.5,,,,60101,0,3,259,275200,0,77,3,0,232001,0,0,29,180,5511,145139,0,0,263242,75,0,0,0,26543,2,0,0,1803,4202570,7,0,0,0,0,14,0,0,0,2,5552,2,1,0,0,82,160894,528458,0,6
1.5,,,,2320101,0,9,243,101999,0,118,3,0,242101,0,0,1524,178,5509,145139,0,0,263168,76,0,0,0,26539,1,0,0,1804,4202496,1,0,0,0,0,42,0,0,0,1,5718,4,1,0,0,82,161095,528384,0,9
1.5,,,,60101,0,23,287,76564,0,198,1,0,223101,0,0,2507,171,5555,145139,0,0,4195408,75,0,2,0,26540,2,0,0,1805,532560,1,0,0,0,0,18,0,0,0,2,5718,0,2,0,0,88,161534,528464,0,23
3.0,,,,40101,0,9,0,53796,0,150,3,0,242102,0,0,3510,173,5511,145139,0,0,132098,65,0,0,0,26539,1,0,0,1806,139266,1,0,0,0,0,14,0,0,0,1,5520,4,1,0,0,88,161517,266242,0,4
2.5,,,,2010401,0,9,246,249555,0,0,3,0,143101,0,0,33,186,5527,145139,0,0,4195456,75,0,0,0,26538,1,0,0,1807,532608,2,1,0,0,0,13,0,0,0,1,5718,4,1,0,0,85,161728,528512,0,9
4.0,Fabian,,Hürzeler,60101,0,3,259,273963,0,656,0,0,232001,0,0,48,183,5511,149885,0,0,132234,75,1,2,0,273963,2,0,1,1808,139402,5,1,0,0,0,21,0,0,0,2,5520,4,1,0,0,81,161317,266378,0,21
3.0,,,,60101,0,3,287,275884,0,174,3,0,223101,0,0,2030,177,5511,145139,0,0,263170,75,0,2,0,26543,2,0,0,1809,4202498,7,0,0,0,0,45,0,0,0,2,5713,2,2,0,0,81,160950,528386,0,21
2.0,,,,2320000,0,8,287,250198,0,632,3,0,232001,0,0,1528,183,5509,145139,0,0,4195584,75,0,2,0,26541,2,0,0,1814,525568,6,0,0,0,0,18,0,0,0,2,5565,0,2,0,0,82,159506,532736,0,22
1.5,,,,40201,0,23,219,82501,0,183,3,0,242102,0,0,4021,176,5527,145139,0,0,4195400,75,0,2,0,26541,1,0,0,1815,532552,6,0,0,0,0,18,0,0,0,1,5566,0,1,0,0,82,161698,528456,0,23
1.0,,,,2320101,0,23,27,8753,0,25,4,0,232001,0,0,1024,177,5707,145139,0,0,270400,71,0,0,0,26545,9,0,0,1816,4198464,9,0,0,0,0,136,0,0,0,9,5565,1,9,0,0,82,160967,526400,0,22
3.0,,,,2320000,0,5,30,249307,0,148,1,0,250102,0,0,2006,180,5558,145139,0,0,132168,75,0,1,0,26540,2,0,0,1819,132168,1,1,0,0,0,36,0,0,0,2,5520,0,2,0,0,82,161505,270408,0,23
2.0,,,,60201,0,9,243,250230,0,0,3,0,233101,0,1,2517,171,5558,145139,0,0,263168,75,0,2,0,26544,2,0,0,1823,4202496,9,1,0,300,0,60,0,0,0,2,5520,4,4,0,0,89,161107,528384,0,8
2.5,,,,30301,0,0,0,63003,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132096,75,0,0,0,26537,2,0,0,1824,139264,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,266240,0,0
1.5,Dietmar,,Hirsch,2150202,0,23,251,78853,0,641,0,0,242101,0,0,1505,187,5527,142134,0,0,132170,75,0,2,0,78853,4,0,1,1825,139338,3,1,0,0,1,21,0,0,0,4,5707,0,4,0,0,85,161333,266314,0,23
2.0,Mersad,,Selimbegović,2290000,6,6,16,251583,0,65,0,0,232001,0,0,2510,180,5509,145929,0,0,263168,75,0,0,0,251583,3,0,1,1826,4202496,2,0,0,0,1,8,0,0,0,3,5565,0,3,0,0,82,161826,528384,0,23
3.5,,,,2310101,0,6,289,650,0,3011,3,0,232001,0,0,30,178,5566,145139,0,0,4198464,77,0,0,0,26538,2,0,0,1831,526400,2,1,0,0,0,21,0,0,0,2,5522,4,2,0,0,83,161201,526400,0,8
