assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
101108,255,255,40000,42,249,36,1902,248,201,249,255,1,-25,57,1,249,248,40,249,Olimpia Asunción,119,0,-1,0,209523,0,9,-1,0,50,0,2,4,0,0,7,0,0,22000,0,0,771,112716,0,1,66,0,0,0,66,66,70,-57,1,63,1,-1,63,0,1,0,209523,263168,1,209523,0,0,0,0,3,0,1,4,209523,5,101108,0,4195328,0,0,1,0,216385,0,0,209523,0,47,0,1,0,66,184,8,-4,209523,0,0,209523,7,7,0,0,316,0,-1,0,532480,70
101110,30,30,43200,1,249,253,1891,248,30,249,30,1,-34,30,1,249,248,202,249,Peñarol,30,0,-1,0,252935,0,10,-1,0,50,0,2,4,0,0,7,0,1,40700,18,1,795,111325,0,1,71,0,3,0,71,71,72,-56,2,71,1,-1,71,1,1,0,252935,263184,1,252935,0,0,0,0,5,0,0,4,252935,8,101110,0,4202512,0,0,0,0,246817,0,0,252935,0,52,0,1,0,71,184,9,-3,267406,0,0,252935,7,8,0,0,316,0,-1,0,528400,72
101112,255,255,173500,88,1,0,1974,1,150,1,255,1,49,200,1,1,1,34,1,Vancouver Whitecaps,255,0,-1,0,255205,4,4,-1,0,90,0,1,6,0,0,6,1,0,22120,0,1,508,111144,2,1,72,0,15,0,70,72,73,-123,1,68,0,-1,68,1,0,0,255205,66628,0,272604,0,0,0,0,0,0,0,2,255205,5,101112,0,66628,0,0,0,0,255827,0,0,272604,0,0,0,6,0,70,189,5,-8,243456,0,0,255205,2,2,0,0,316,0,-1,0,139332,73
105035,87,248,0,255,66,255,1889,35,244,66,23,3,52,124,3,66,35,255,66,Holland,34,0,-1,0,202556,4,10,-1,0,50,0,2,4,0,0,0,0,0,55885,0,1,0,1337,0,1,85,0,1,0,83,85,82,4,1,83,0,-1,83,1,0,0,202556,131712,0,202556,0,0,0,0,0,0,0,1,202556,0,105035,0,262784,0,0,0,0,203376,0,0,202556,0,0,0,4,0,83,88,0,1,202556,0,0,202556,2,8,0,0,316,0,-1,0,4195456,82
110062,0,201,8000,255,1,255,1930,1,180,1,0,2,41,0,2,1,1,255,1,Girona FC,0,0,-1,0,244369,0,1,-1,0,50,0,2,4,0,0,3,0,0,14642,0,2,185,452,0,1,76,0,1,0,75,74,76,2,2,74,2,-1,75,2,0,0,244369,132224,1,244369,0,0,0,10,0,0,0,4,244369,3,110062,0,270464,0,0,0,0,260815,0,0,244369,0,0,0,4,0,76,41,9,1,271541,0,0,244369,2,1,0,0,316,0,-1,0,4198528,75
110069,0,200,2500,1,110,1,1927,110,12,110,0,1,42,8,1,110,110,1,110,CD Mirandés,8,0,-1,0,261993,0,3,-1,0,30,1,2,4,0,0,3,0,0,6900,0,2,318,10846,0,1,66,0,1,0,65,64,67,-2,2,65,2,-1,66,0,0,0,261993,4195584,0,261993,0,0,0,0,0,0,0,2,264347,2,110069,0,532736,0,0,0,0,214639,0,0,78720,0,0,0,4,0,67,69,6,1,221014,0,0,261993,2,1,0,0,316,0,-1,0,528640,68
110072,255,255,4540,50,255,227,1964,255,0,255,255,1,45,83,1,255,255,23,255,ASC Oțelul Galați,156,0,-1,0,270957,0,5,-1,0,30,0,2,4,0,1,2,0,0,13500,0,1,933,310,0,1,65,0,0,0,65,66,64,28,2,64,1,-1,64,1,0,0,270957,4195456,0,270957,0,0,0,0,0,0,0,2,270957,3,110072,0,532608,0,0,0,0,70298,1,0,270957,0,1,0,5,0,65,79,7,2,274099,0,0,270957,2,1,0,0,316,0,-1,0,528512,66
110075,90,30,6405,30,50,30,1920,40,250,130,180,1,44,250,1,130,40,30,50,Farul Constanța,250,0,-1,0,267993,0,6,-1,0,90,0,2,4,0,0,3,0,0,4554,0,1,871,310,0,1,66,0,1,0,66,66,65,28,1,66,1,-1,65,1,0,0,248112,66944,0,267993,0,0,0,0,0,0,1,2,265431,10,110075,0,66944,0,0,1,0,247963,1,0,265431,0,2,0,5,0,65,79,4,2,247963,0,0,267993,2,1,0,0,316,0,-1,0,139648,67
110078,215,230,4190,204,30,30,1924,30,30,30,50,1,44,30,1,30,30,30,30,Petrolul Ploiești,30,0,-1,0,220177,0,4,-1,0,65,0,1,4,0,0,2,0,0,15073,0,1,904,310,0,1,65,0,1,0,64,65,64,26,3,65,1,-1,65,1,0,0,70958,139328,0,70958,0,0,0,0,0,0,3,3,70958,7,110078,0,135232,0,0,0,0,70958,1,0,220177,0,4,0,5,0,65,79,5,2,220177,0,0,220177,2,1,0,0,316,0,-1,0,264256,63
110081,132,37,0,255,110,255,1880,20,24,70,50,1,54,150,1,70,20,255,110,Northern Ireland,55,0,-1,0,264298,0,10,-1,0,30,0,2,4,0,0,0,0,0,18000,0,0,0,1355,0,1,71,0,1,0,70,71,66,-5,2,70,0,-1,70,0,0,0,264298,4195656,0,276695,0,0,0,0,0,0,0,1,276695,0,110081,0,532808,0,0,0,0,266400,0,0,264298,0,0,0,3,0,70,88,0,0,268630,0,0,264298,2,2,0,0,316,0,-1,0,528712,66
110093,1,206,145000,26,255,206,1904,255,255,255,26,1,-34,255,1,255,255,1,255,Independiente,255,0,-1,0,70440,0,8,-1,0,65,0,1,5,0,0,7,0,1,42069,0,0,30,101085,0,1,70,0,1,0,72,71,72,-58,1,71,1,-1,71,1,1,0,222373,132372,2,222373,0,0,0,0,7,0,0,2,222373,6,110093,2,132372,0,0,1,0,215069,0,0,222373,0,16,0,1,0,71,129,1,-3,226286,0,0,222373,7,6,0,0,316,0,-1,0,270612,73
110176,1,1,4900,255,255,255,1970,255,1,255,1,1,48,1,1,255,255,255,255,SSV Ulm 1846,1,0,-1,0,252263,0,8,-1,0,50,0,2,3,0,2,4,0,0,19500,0,1,931,543,0,1,65,0,3,0,63,62,64,10,2,63,1,-1,64,1,0,0,276365,263232,0,276365,0,0,0,0,0,0,0,4,252263,4,110176,0,4202560,0,0,0,0,243801,0,0,243801,0,0,0,4,0,65,91,2,1,257236,0,0,243801,2,1,0,0,316,0,-1,0,528448,63
110206,128,0,8868,0,30,255,1964,30,30,30,0,1,50,30,1,30,30,255,30,GKS Katowice,30,0,-1,0,235471,0,5,-1,0,90,0,2,4,0,0,2,0,0,15048,0,1,958,420,0,1,66,0,1,0,68,69,66,19,1,69,1,-1,66,1,0,0,235471,66624,0,235471,0,0,0,0,0,0,3,1,235471,6,110206,0,66624,0,0,0,0,244160,0,0,235471,0,0,0,5,0,66,93,5,1,244160,0,0,235471,2,1,0,0,316,0,-1,0,139328,66
110313,18,199,2500,255,1,255,1968,1,240,1,36,1,53,18,1,1,1,255,1,Accrington Stanley,36,0,-1,0,238191,0,4,-1,0,50,0,2,4,0,0,1,0,0,5057,1,0,4,112260,0,2,59,0,1,0,60,59,59,-2,3,60,0,-1,60,1,0,0,238191,270408,0,238191,0,0,0,0,0,0,0,2,77295,7,110313,0,4198472,0,0,0,0,187782,0,0,238191,0,0,0,3,0,60,55,2,0,73754,0,0,238191,2,1,0,0,316,0,-1,0,526408,58
110321,217,246,17000,179,1,1,1995,1,247,1,87,1,43,217,1,1,1,113,1,Pau FC,97,0,-1,0,225855,0,3,-1,0,50,0,2,4,0,0,1,0,0,4031,38,0,816,1809,0,1,64,0,3,0,64,63,63,0,1,66,1,-1,65,0,0,0,225855,263424,0,225855,0,0,0,0,0,0,0,2,225855,2,110321,0,4195584,0,0,0,0,234814,0,0,225855,0,0,0,4,0,64,51,2,1,225855,0,0,225855,2,1,0,0,316,0,-1,0,532736,63
110329,71,96,66243,255,205,255,1910,205,226,205,52,2,53,1,2,205,205,255,205,FC St. Pauli,26,0,-1,1,276610,0,3,-1,0,90,0,1,4,0,0,10,0,0,29546,0,1,205,28,0,1,70,0,1,0,68,67,72,9,3,69,1,-1,72,1,0,0,222369,73728,1,233061,0,0,0,0,0,0,0,3,276610,4,110329,0,69632,0,0,1,0,222369,0,0,222369,0,0,0,4,0,71,25,3,1,222369,0,0,222369,2,2,0,0,316,0,-1,0,133120,68
110374,8,57,417300,250,8,250,1926,57,217,142,142,2,43,43,2,142,57,250,8,Fiorentina,38,0,-1,0,260823,0,6,-1,0,65,0,2,4,0,0,6,0,0,43147,39,1,162,45,0,1,75,0,1,0,75,72,79,11,2,74,1,-1,75,1,0,0,260823,132360,1,238004,0,0,0,0,0,0,6,2,238004,7,110374,0,139528,0,0,0,0,240777,1,0,260823,0,2,0,4,0,77,92,6,1,236610,0,0,260823,2,5,0,0,316,0,-1,0,266504,76
110395,40,117,45000,52,255,117,1915,255,255,255,52,2,-34,255,2,255,255,40,255,Lanús,255,0,-1,0,235467,0,5,-1,0,50,0,2,4,0,0,4,0,1,47027,0,0,262,110404,0,1,73,0,1,0,71,72,72,-58,2,69,1,-1,70,1,1,0,235467,263176,2,235467,0,0,0,0,0,0,0,2,235467,8,110395,1,4202504,0,0,0,0,214766,0,0,235467,0,2,0,1,0,72,129,7,-3,235467,0,0,235467,7,6,0,0,316,0,-1,0,528392,71
110396,1,1,24000,21,255,225,1903,255,2,255,1,1,-32,2,1,255,255,11,255,Newell's Old Boys,2,0,-1,0,178562,0,6,-1,0,50,0,1,4,0,0,7,0,1,42000,0,0,409,110580,0,1,70,0,3,0,69,69,71,-60,3,70,1,-1,71,1,1,0,178562,270360,2,178562,0,0,0,0,0,0,0,2,178562,8,110396,0,4198424,0,0,0,0,178562,1,0,178562,0,6,0,1,0,70,129,4,-3,178562,0,0,178562,7,3,0,0,316,0,-1,0,526360,69
110404,153,1,15300,255,255,255,1896,255,210,255,51,1,-34,97,1,255,255,255,255,Banfield,13,0,-1,0,266161,0,4,-1,0,50,0,1,4,0,0,3,0,1,34901,0,0,35,110395,0,1,69,0,3,0,70,70,68,-58,2,70,1,-1,69,1,1,0,219167,263496,2,266161,0,0,0,0,0,0,0,5,266161,6,110404,0,4202824,0,0,0,0,76469,0,0,266161,0,1,0,1,0,69,129,4,-3,79782,0,0,266161,7,1,0,0,316,0,-1,0,528712,70
110468,30,223,40000,168,120,59,1911,120,223,120,35,2,49,30,2,120,120,94,120,Viktoria Plzeň,35,0,-1,0,205365,0,9,-1,0,90,0,2,4,0,0,4,0,0,11700,0,1,699,266,0,1,71,0,1,0,72,71,73,13,2,73,1,-1,73,1,0,0,205365,66624,0,205365,0,0,0,0,0,0,1,1,205365,4,110468,0,73792,0,0,1,0,198331,0,0,205365,0,6,0,5,0,72,88,5,1,198331,0,0,205365,2,3,0,0,316,0,-1,0,135232,73
110500,98,1,10520,1,93,255,1895,40,225,30,173,1,52,1,1,177,240,204,220,Eintracht Braunschweig,15,0,-1,0,269604,4,2,-1,0,50,0,2,4,0,2,6,0,0,23325,38,1,68,485,0,1,66,0,1,0,66,64,66,10,2,65,1,-1,66,1,0,0,269604,263174,1,269604,0,0,0,0,0,0,0,2,269604,4,110500,0,4202502,0,0,0,0,251281,1,0,269604,0,1,0,4,0,67,27,4,1,252846,0,0,269604,2,1,0,0,316,0,-1,0,528390,63
110501,254,254,2450,1,255,1,1924,255,240,185,254,1,51,240,1,255,185,1,185,SC Verl,240,0,-1,0,240329,0,3,-1,0,65,0,2,4,0,0,2,0,0,5207,0,1,820,487,0,1,65,0,1,0,64,65,62,8,1,63,1,-1,64,1,0,0,240329,132224,0,240329,0,0,0,0,0,0,0,2,240329,6,110501,0,132224,0,0,0,0,229175,0,0,240329,0,0,0,4,0,64,91,1,1,240329,0,0,240329,2,1,0,0,316,0,-1,0,270464,62
110502,78,1,34100,255,180,255,1898,180,1,255,158,1,49,32,1,180,50,255,50,SV Darmstadt 98,91,0,-1,0,245287,0,6,-1,0,65,0,1,3,0,0,6,0,0,17810,3,1,132,1824,0,1,70,0,3,0,70,69,70,8,1,69,1,-1,69,1,0,0,251287,132096,1,251287,0,0,0,0,0,0,0,2,245287,2,110502,0,132096,0,0,0,0,209987,1,0,251287,0,0,0,4,0,70,27,5,1,262604,0,0,251287,2,1,0,0,316,0,-1,0,270336,73
110532,66,1,3780,1,180,1,1907,180,255,10,146,1,49,255,1,180,10,1,10,SV Waldhof Mannheim,255,0,-1,0,229354,0,5,-1,0,30,0,2,4,0,3,6,0,0,25721,26,1,735,29,0,1,64,0,0,0,64,63,65,8,3,63,1,-1,64,1,0,0,229354,4202576,1,229354,0,0,0,0,0,0,0,1,229354,6,110532,0,528464,0,0,0,0,229487,0,0,229354,0,0,0,4,0,64,91,1,1,229354,0,0,229354,2,1,0,0,316,0,-1,0,526416,65
110556,2,197,256200,78,79,20,1893,39,250,101,7,2,44,250,2,101,39,33,79,Genoa,250,0,-1,0,231969,0,4,-1,0,50,0,2,4,0,0,5,0,0,36599,0,1,180,1837,0,1,72,0,1,0,74,74,73,8,1,74,1,-1,73,1,0,0,231969,263173,1,236295,0,0,0,0,0,0,1,1,231969,6,110556,0,4195333,0,0,0,0,206159,0,0,231969,0,9,0,4,0,73,92,5,1,231969,0,0,231969,2,3,0,0,316,0,-1,0,532485,75
110580,41,2,30000,1,255,249,1889,255,2,255,118,2,-32,41,2,255,255,200,255,Rosario Central,118,0,-1,0,183898,0,5,-1,0,65,0,2,4,0,0,6,0,1,39657,27,0,409,110396,0,1,74,0,0,0,72,74,71,-60,1,71,1,-1,72,1,1,0,183898,132232,2,183898,0,0,0,0,0,0,1,3,226797,8,110580,0,132232,0,0,0,0,216033,0,0,238230,0,4,0,1,0,73,129,5,-3,183898,0,0,183898,7,4,0,0,316,0,-1,0,270472,71
110588,105,1,14730,116,210,1,1965,210,255,210,176,1,52,255,1,210,210,60,210,1. FC Magdeburg,255,0,-1,0,233520,0,4,-1,0,65,0,2,4,0,2,6,0,0,22000,0,1,612,503,0,1,68,0,1,0,68,67,70,11,1,69,1,-1,69,1,0,0,233520,132112,1,233520,0,0,0,0,0,0,0,3,233520,4,110588,0,132112,0,0,0,0,228607,0,0,233520,0,0,0,4,0,69,27,5,1,233520,0,0,233520,2,1,0,0,316,0,-1,0,270352,69
110636,6,227,59300,255,1,255,1895,1,210,1,19,1,51,22,1,1,1,255,1,Fortuna Düsseldorf,35,0,-1,0,272982,0,8,-1,0,50,0,2,4,0,0,5,0,0,54600,1,1,147,31,0,1,68,0,1,0,69,68,69,6,2,70,1,-1,70,1,0,0,252567,263236,3,272982,0,0,0,0,0,0,2,3,272982,4,110636,0,4202564,0,0,0,0,251292,1,0,272982,0,1,0,4,0,69,27,3,1,272982,0,0,272982,2,1,0,0,316,0,-1,0,528452,67
110645,40,255,4400,1,180,1,2010,180,255,180,50,1,50,255,1,180,180,1,180,Viktoria Köln,255,0,-1,0,263135,0,6,-1,0,65,0,2,4,0,3,2,0,0,10001,0,1,249,31,0,1,62,0,3,0,64,63,65,7,1,64,1,-1,64,1,0,0,263135,132096,1,276429,0,0,0,0,0,0,0,2,276429,4,110645,0,132096,0,0,0,0,238963,0,0,263135,0,0,0,4,0,63,91,1,1,261653,0,0,263135,2,1,0,0,316,0,-1,0,270336,70
110678,0,226,1550,250,235,250,1912,235,205,235,26,1,52,16,1,235,235,250,235,TSV Havelse,30,0,-1,0,79082,0,1,-1,0,30,0,2,4,0,0,2,0,0,49200,0,1,870,485,0,1,60,0,3,0,61,59,63,9,2,61,1,-1,62,1,0,0,79082,4195392,1,79082,0,0,0,0,0,0,0,4,79082,6,110678,0,532544,0,0,0,0,225654,0,0,79082,0,0,0,4,0,62,91,1,1,244079,0,0,79082,2,1,0,0,316,0,-1,0,528448,63
110685,93,31,5000,255,255,255,1899,255,1,255,166,1,49,48,1,255,255,255,255,TSG 1899 Hoffenheim II,91,0,-1,0,76062,4,1,-1,0,30,0,2,4,0,0,1,0,0,6350,0,1,450,110697,0,1,60,0,3,0,63,62,63,8,1,64,1,-1,62,1,0,0,76062,4195328,0,76062,0,0,0,0,0,0,0,2,76062,10,110685,0,525312,0,0,0,0,78445,0,0,76062,0,0,0,4,0,61,91,10,1,78474,0,0,76062,2,1,0,0,316,0,-1,0,532480,65
110697,255,255,5500,41,255,211,1893,255,1,255,255,1,48,1,1,255,255,1,255,VfB Stuttgart II,1,0,-1,0,279623,4,1,-1,0,50,0,2,4,0,0,2,0,0,10000,0,1,466,110176,0,1,60,0,3,0,62,61,63,9,1,61,1,-1,62,1,0,0,279623,263168,0,279623,0,0,0,0,0,0,0,2,279623,10,110697,0,4195328,0,0,0,0,234416,0,0,279623,0,0,0,4,0,61,91,10,1,279623,0,0,279623,2,1,0,0,316,0,-1,0,532480,63
110711,35,0,3800,254,255,254,1951,255,0,255,125,1,43,45,1,255,255,254,255,Real Sociedad B,135,0,-1,0,75936,0,1,-1,0,50,0,2,4,0,0,2,0,0,2500,0,2,425,467,0,1,63,0,1,0,63,63,62,-2,2,63,2,-1,63,2,0,0,75936,263168,0,75936,0,0,0,0,0,0,0,4,75936,6,110711,0,4202496,0,0,0,0,265521,0,0,75936,0,0,0,4,0,63,69,3,1,75936,0,0,75936,2,1,0,0,316,0,-1,0,528384,61
110720,51,51,6500,255,160,255,1938,160,0,160,255,1,48,0,1,160,160,255,160,Blau-Weiß Linz,0,0,-1,0,275634,0,4,-1,0,30,0,2,4,0,0,3,0,0,5595,0,1,639,252,0,1,65,0,0,0,65,64,68,14,2,66,1,-1,65,1,0,0,224271,4195392,0,224271,0,0,0,0,0,0,0,4,224271,5,110720,0,532544,0,0,0,0,233435,0,0,275634,0,0,0,4,0,66,31,2,1,226958,0,0,275634,2,1,0,0,316,0,-1,0,528448,66
110724,232,255,30000,0,204,235,1904,202,1,206,0,1,51,1,1,206,202,13,204,KV Mechelen,1,0,-1,0,227689,0,5,-1,0,30,0,1,4,0,0,4,0,1,16672,0,1,309,100087,0,1,69,0,1,0,68,68,69,4,2,65,1,-1,67,1,0,0,227689,4195458,1,227689,0,0,0,0,0,0,2,1,227689,5,110724,0,532610,0,0,1,0,244224,1,0,227689,0,4,0,4,0,69,122,5,1,227689,0,0,227689,2,4,0,0,316,0,-1,0,528514,67
110738,30,30,97725,142,250,1,1909,250,250,250,30,1,43,250,1,250,250,69,250,Pisa,250,0,-1,0,240797,0,1,-1,0,30,0,2,4,0,0,1,0,0,9950,0,1,570,1746,0,1,70,0,3,0,72,71,74,10,3,71,0,-1,71,1,0,0,270658,4202624,2,270658,0,0,0,0,0,0,0,3,270658,6,110738,0,528512,0,0,0,0,199174,0,0,270658,0,0,0,4,0,71,92,2,1,240797,0,0,240797,2,1,0,0,316,0,-1,0,526464,74
110740,2,122,26250,35,30,225,1919,30,250,30,1,1,44,250,1,30,30,168,30,Reggiana,250,0,-1,0,254804,0,3,-1,0,50,0,2,4,0,0,1,0,0,21525,0,1,935,50,0,1,67,0,3,0,67,67,67,10,2,66,1,-1,67,1,0,0,254804,263232,0,262335,0,0,0,0,0,0,0,2,254804,4,110740,0,4202560,0,0,0,0,276001,0,0,254804,0,0,0,4,0,67,82,2,1,230940,0,0,254804,2,1,0,0,316,0,-1,0,528448,69
110745,9,240,15844,30,120,251,1920,120,224,120,3,1,53,39,1,120,120,222,120,Jagiellonia Białystok,45,0,-1,0,255760,0,8,-1,0,50,0,1,4,0,0,3,0,0,22372,0,1,50,1871,0,1,69,0,1,0,69,68,72,23,1,69,1,-1,69,1,0,0,255760,263170,1,255760,0,0,0,0,0,0,1,3,224146,6,110745,0,4195330,0,0,1,0,224336,0,0,224146,0,1,0,5,0,69,93,5,1,239267,0,0,255760,2,3,0,0,316,0,-1,0,532482,72
110746,0,0,13280,0,30,128,1948,30,1,30,116,1,53,1,1,120,128,0,30,Pogoń Szczecin,1,0,-1,0,177922,0,7,-1,0,65,0,2,4,0,0,3,0,0,20500,9,1,473,110747,0,1,68,0,1,0,67,68,68,14,1,67,1,-1,68,0,0,0,177922,132240,0,177922,0,0,0,0,0,0,0,1,177922,7,110746,0,132240,0,0,1,0,177922,1,0,177922,0,0,0,5,0,68,93,5,1,177922,0,0,177922,2,2,0,0,316,0,-1,0,270480,65
110747,31,236,11716,255,255,255,1906,255,220,36,36,1,50,20,1,255,236,255,31,Cracovia,60,0,-1,0,254333,0,8,-1,0,30,0,2,4,0,0,4,0,0,15016,4,1,252,110746,0,1,68,0,1,0,68,69,68,19,2,68,1,-1,67,1,0,0,225133,4195398,0,254333,0,0,0,0,0,0,1,2,225133,5,110747,0,532550,0,0,0,0,235005,0,0,254333,0,5,0,5,0,67,93,7,1,254333,0,0,254333,2,2,0,0,316,0,-1,0,528454,67
110749,82,253,9050,255,120,255,1945,120,1,60,0,1,51,1,1,120,60,255,60,Zagłębie Lubin,1,0,-1,0,198046,0,2,-1,0,30,0,2,4,0,0,2,0,0,16086,0,1,288,1871,0,1,65,0,3,0,66,65,67,16,3,67,1,-1,65,0,0,0,198046,4202576,0,198046,0,0,0,0,0,0,0,2,198046,7,110749,0,528464,0,0,1,0,198046,1,0,198046,0,2,0,5,0,65,93,3,1,198046,0,0,198046,2,1,0,0,316,0,-1,0,526416,66
110750,255,255,3830,1,255,255,1945,255,30,255,255,1,46,30,1,255,255,1,255,UTA Arad,30,0,-1,0,275225,0,4,-1,0,50,0,2,4,0,0,2,0,0,12000,0,1,829,310,0,1,65,0,3,0,65,65,63,21,2,66,1,-1,64,1,0,0,275225,263186,0,275225,0,0,0,0,0,0,2,2,275225,7,110750,0,4202514,0,0,0,0,213649,0,0,244143,0,6,0,5,0,64,79,5,2,244143,0,0,275225,2,1,0,0,316,0,-1,0,528402,63
110751,30,30,7475,255,255,255,1919,255,220,255,30,1,46,65,1,255,255,255,255,Universitatea Cluj,65,0,-1,0,212226,0,7,-1,0,65,0,2,4,0,0,2,0,0,30201,0,1,701,114385,0,1,67,0,1,0,66,66,65,23,1,65,1,-1,66,1,0,0,212226,132096,0,212226,0,0,0,0,0,0,1,3,212226,5,110751,0,132096,0,0,0,0,212048,0,0,212226,0,0,0,5,0,67,79,6,2,212226,0,0,212226,2,2,0,0,316,0,-1,0,270336,65
110752,62,46,3975,255,220,255,2001,220,247,220,150,1,47,77,1,220,220,255,220,FC Botoșani,80,0,-1,0,275901,0,3,-1,0,30,0,2,4,0,0,2,0,0,7782,0,1,737,308,0,1,66,0,1,0,65,65,68,26,2,64,0,-1,64,1,0,0,258364,4195584,0,275901,0,0,0,0,0,0,0,1,258364,3,110752,0,532736,0,0,0,0,239271,1,0,275901,0,0,0,5,0,65,79,4,2,244154,0,0,275901,2,1,0,0,316,0,-1,0,528640,68
110770,20,222,22000,255,255,255,1909,255,232,255,1,1,46,20,1,255,255,255,255,FC Sion,1,0,-1,0,234687,0,5,-1,0,30,0,2,4,0,0,5,0,0,14283,36,1,452,324,0,1,67,0,3,0,66,66,64,7,2,65,1,-1,66,1,0,0,246729,4195349,0,234687,0,0,0,0,0,0,13,3,246729,3,110770,0,532501,0,0,0,0,234687,1,0,246729,0,2,0,4,0,67,71,3,1,234687,0,0,246729,2,2,0,0,316,0,-1,0,528405,64
110776,1,1,21000,1,255,255,1988,255,255,255,1,1,37,255,1,255,255,50,255,Gaziantep FK,255,0,-1,0,211061,0,3,-1,0,50,0,2,4,0,0,2,0,0,33502,0,1,176,101020,0,1,70,0,0,0,70,70,72,37,1,71,1,-1,70,0,0,0,211061,263232,0,211061,0,0,0,0,0,0,0,2,211061,2,110776,0,4195392,0,0,0,0,211061,1,0,211061,0,0,0,5,0,70,89,2,3,211061,0,0,211061,9,1,0,0,316,0,-1,0,532544,71
110827,75,25,5000,255,255,255,1926,255,233,255,200,2,43,233,2,255,255,255,255,Real Oviedo,255,0,-1,0,232770,0,6,-1,0,30,0,2,4,0,0,4,0,0,31000,0,2,363,459,0,1,73,0,1,0,73,74,73,-5,3,73,0,-1,73,2,0,0,232770,4202496,0,232770,0,0,0,0,0,0,0,3,232770,4,110827,0,528384,0,0,0,0,219848,0,0,232770,0,0,0,4,0,73,41,7,1,189250,0,0,232770,2,1,0,0,316,0,-1,0,526336,71
110832,0,255,50000,255,255,255,1931,255,222,255,0,1,37,0,1,255,255,255,255,Granada CF,0,0,-1,0,206545,0,2,-1,0,50,0,2,4,0,0,4,0,0,19436,0,2,193,449,0,1,69,0,1,0,67,68,66,-3,3,65,2,-1,65,2,0,0,206545,270672,1,206545,0,0,0,0,0,0,0,2,206545,5,110832,0,4198736,0,0,0,0,206545,1,0,206545,0,0,0,4,0,68,69,5,1,262744,0,0,206545,2,1,0,0,316,0,-1,0,526672,66
110839,70,40,4500,85,255,155,1960,255,240,255,175,1,42,240,1,255,255,55,255,SD Huesca,255,0,-1,0,190199,0,6,-1,0,50,0,2,4,0,0,2,0,0,9100,0,2,222,244,0,1,67,0,1,0,68,68,69,0,3,67,2,-1,68,2,0,0,190199,270594,1,190199,0,0,0,0,0,0,0,2,190199,3,110839,0,4198658,0,0,0,0,200519,0,0,190199,0,0,0,4,0,68,69,7,1,190199,0,0,190199,2,1,0,0,316,0,-1,0,526594,69
110890,20,235,2300,255,95,255,1896,1,235,60,20,1,51,20,1,60,1,255,95,Crawley Town,20,0,-1,0,232757,0,6,-1,0,30,0,1,4,0,0,1,0,0,6134,13,0,123,112259,0,2,61,0,1,0,64,62,62,0,1,66,0,-1,62,0,0,0,232757,4195464,0,243276,0,0,0,0,0,0,0,3,232757,2,110890,0,525448,0,0,1,0,213667,0,0,232757,0,0,0,3,0,62,55,7,0,226018,0,0,232757,2,1,0,0,316,0,-1,0,532616,62
110908,204,253,30000,20,248,247,1929,248,250,248,29,1,39,250,1,248,248,27,248,Catanzaro,250,0,-1,0,228882,0,5,-1,0,65,0,2,4,0,0,3,0,0,14650,0,1,936,1843,0,1,67,0,3,0,68,67,70,17,1,67,1,-1,65,1,0,0,228882,132096,0,228882,0,0,0,0,0,0,0,2,228882,5,110908,0,132096,0,0,0,0,209613,0,0,228882,0,0,0,4,0,68,82,4,1,209613,0,0,228882,2,1,0,0,316,0,-1,0,270336,70
